,Src,Dst,Prob,Src Cell,Dst Cell
4320687,PRKX,PPP1R1B,0.9198481,Myeloid,Fibroblast
10939167,WNT9A,PPP1R1B,0.91927433,Cardiomyocyte,Fibroblast
7071303,DAP3,PPP1R1B,0.91900283,Neuronal,Fibroblast
7569207,PAK1IP1,PPP1R1B,0.91811144,Endothelial,Fibroblast
4320853,PRKX,DRD4,0.9180353,Myeloid,vSMCs
4322502,PRKX,SNPH,0.9180227,Myeloid,Endothelial
9527593,COL4A3,DRD4,0.9178105,Fibroblast,vSMCs
9529242,COL4A3,SNPH,0.91779786,Fibroblast,Endothelial
10939333,WNT9A,DRD4,0.91752005,Cardiomyocyte,vSMCs
10940982,WNT9A,SNPH,0.91750735,Cardiomyocyte,Endothelial
7071469,DAP3,DRD4,0.917241,Neuronal,vSMCs
7073118,DAP3,SNPH,0.9172283,Neuronal,Endothelial
9527097,COL4A3,PTPN22,0.91721416,Fibroblast,Myeloid
10938837,WNT9A,PTPN22,0.9169756,Cardiomyocyte,Myeloid
7070973,DAP3,PTPN22,0.9166848,Neuronal,Myeloid
4322145,PRKX,DAP3,0.9164694,Myeloid,Neuronal
4322472,PRKX,LRRC4B,0.91646683,Myeloid,Mast
7569373,PAK1IP1,DRD4,0.91641676,Endothelial,vSMCs
9528885,COL4A3,DAP3,0.91627246,Fibroblast,Neuronal
9529212,COL4A3,LRRC4B,0.9162392,Fibroblast,Mast
10940625,WNT9A,DAP3,0.9160277,Cardiomyocyte,Neuronal
7568877,PAK1IP1,PTPN22,0.91595626,Endothelial,Myeloid
1472919,BRD2,PPP1R1B,0.9159527,Mast,Fibroblast
10940952,WNT9A,LRRC4B,0.9159439,Cardiomyocyte,Mast
7073088,DAP3,LRRC4B,0.9156665,Neuronal,Mast
7570665,PAK1IP1,DAP3,0.914999,Endothelial,Neuronal
6169611,SRI,PPP1R1B,0.914997,Pericyte,Fibroblast
4323176,PRKX,CD4,0.9148351,Myeloid,Lymphoid
7570992,PAK1IP1,LRRC4B,0.91483396,Endothelial,Mast
9529916,COL4A3,CD4,0.91460484,Fibroblast,Lymphoid
10941656,WNT9A,CD4,0.9143053,Cardiomyocyte,Lymphoid
1473085,BRD2,DRD4,0.9141769,Mast,vSMCs
1474734,BRD2,SNPH,0.9141643,Mast,Endothelial
7073792,DAP3,CD4,0.91402954,Neuronal,Lymphoid
3646695,SMO,PPP1R1B,0.9138559,Lymphoid,Fibroblast
1472589,BRD2,PTPN22,0.91359407,Mast,Myeloid
4320956,PRKX,EHMT1,0.9133469,Myeloid,Pericyte
6169777,SRI,DRD4,0.9133155,Pericyte,vSMCs
6171426,SRI,SNPH,0.9133028,Pericyte,Endothelial
7571696,PAK1IP1,CD4,0.91318965,Endothelial,Lymphoid
9527696,COL4A3,EHMT1,0.91312474,Fibroblast,Pericyte
6169281,SRI,PTPN22,0.9128673,Pericyte,Myeloid
10939436,WNT9A,EHMT1,0.91283834,Cardiomyocyte,Pericyte
1474377,BRD2,DAP3,0.91265476,Mast,Neuronal
7071572,DAP3,EHMT1,0.91256005,Neuronal,Pericyte
3646861,SMO,DRD4,0.9120546,Lymphoid,vSMCs
3648510,SMO,SNPH,0.9120421,Lymphoid,Endothelial
6171069,SRI,DAP3,0.91191196,Pericyte,Neuronal
7569476,PAK1IP1,EHMT1,0.91174483,Endothelial,Pericyte
6171396,SRI,LRRC4B,0.91173697,Pericyte,Mast
3646365,SMO,PTPN22,0.91143024,Lymphoid,Myeloid
1475408,BRD2,CD4,0.9109818,Mast,Lymphoid
3648153,SMO,DAP3,0.91049844,Lymphoid,Neuronal
3648480,SMO,LRRC4B,0.9104964,Lymphoid,Mast
6172100,SRI,CD4,0.9100971,Pericyte,Lymphoid
1473188,BRD2,EHMT1,0.90951025,Mast,Pericyte
3646964,SMO,EHMT1,0.9073967,Lymphoid,Pericyte
