,Src,Dst,Prob,Src Cell,Dst Cell
3471713,SPTLC1,STOML2,1.1239297,Fibroblast,Myeloid
1343477,SELPLG,STOML2,1.1239219,Endothelial,Myeloid
3470892,SPTLC1,DUSP2,1.1237386,Fibroblast,Pericyte
1342656,SELPLG,DUSP2,1.1237307,Endothelial,Pericyte
4109273,GPI,STOML2,1.1234701,Cardiomyocyte,Myeloid
4853093,PTPRB,STOML2,1.123464,Pericyte,Myeloid
4108452,GPI,DUSP2,1.1232826,Cardiomyocyte,Pericyte
3244013,HLA-F,STOML2,1.123116,Mast,Myeloid
3243192,HLA-F,DUSP2,1.1229221,Mast,Pericyte
3064889,DAAM1,STOML2,1.1229,Neuronal,Myeloid
3470984,SPTLC1,NUMA1,1.1227685,Fibroblast,Neuronal
1342748,SELPLG,NUMA1,1.1227605,Endothelial,Neuronal
3064068,DAAM1,DUSP2,1.1227069,Neuronal,Pericyte
4108544,GPI,NUMA1,1.1223817,Cardiomyocyte,Neuronal
4852364,PTPRB,NUMA1,1.1223166,Pericyte,Neuronal
92645,PCSK1,STOML2,1.1222982,vSMCs,Myeloid
91824,PCSK1,DUSP2,1.1221099,vSMCs,Pericyte
3472988,SPTLC1,ARHGEF15,1.121943,Fibroblast,Mast
1344752,SELPLG,ARHGEF15,1.1219352,Endothelial,Mast
3243284,HLA-F,NUMA1,1.1218954,Mast,Neuronal
3472002,SPTLC1,RND1,1.1218274,Fibroblast,Endothelial
4109562,GPI,RND1,1.1215512,Cardiomyocyte,Endothelial
4854368,PTPRB,ARHGEF15,1.1214758,Pericyte,Mast
4110548,GPI,ARHGEF15,1.1214712,Cardiomyocyte,Mast
4853382,PTPRB,RND1,1.1213961,Pericyte,Endothelial
91916,PCSK1,NUMA1,1.121191,vSMCs,Neuronal
9273798,ITPR3,RND1,1.1210364,Neuronal,Endothelial
3066164,DAAM1,ARHGEF15,1.1209229,Neuronal,Mast
3244302,HLA-F,RND1,1.1208633,Mast,Endothelial
92934,PCSK1,RND1,1.1203312,vSMCs,Endothelial
3472026,SPTLC1,GTF2H2,1.1203082,Fibroblast,Cardiomyocyte
93920,PCSK1,ARHGEF15,1.120305,vSMCs,Mast
1343790,SELPLG,GTF2H2,1.1203002,Endothelial,Cardiomyocyte
8040893,SVIP,STOML2,1.1199298,Lymphoid,Myeloid
4853406,PTPRB,GTF2H2,1.1198568,Pericyte,Cardiomyocyte
3471395,SPTLC1,STAT5A,1.1197542,Fibroblast,Lymphoid
1343159,SELPLG,STAT5A,1.1197462,Endothelial,Lymphoid
8040072,SVIP,DUSP2,1.1197425,Lymphoid,Pericyte
3244326,HLA-F,GTF2H2,1.1194384,Mast,Cardiomyocyte
9273822,ITPR3,GTF2H2,1.1193341,Neuronal,Cardiomyocyte
4108955,GPI,STAT5A,1.1193193,Cardiomyocyte,Lymphoid
4852775,PTPRB,STAT5A,1.1192944,Pericyte,Lymphoid
1343315,SELPLG,ESRRB,1.1189433,Endothelial,Fibroblast
3243695,HLA-F,STAT5A,1.1189241,Mast,Lymphoid
8040164,SVIP,NUMA1,1.1188364,Lymphoid,Neuronal
92958,PCSK1,GTF2H2,1.1187329,vSMCs,Cardiomyocyte
3064571,DAAM1,STAT5A,1.1187141,Neuronal,Lymphoid
4109111,GPI,ESRRB,1.1185722,Cardiomyocyte,Fibroblast
4852931,PTPRB,ESRRB,1.1185021,Pericyte,Fibroblast
92327,PCSK1,STAT5A,1.1181453,vSMCs,Lymphoid
3243851,HLA-F,ESRRB,1.1180758,Mast,Fibroblast
8041182,SVIP,RND1,1.1179957,Lymphoid,Endothelial
9273347,ITPR3,ESRRB,1.1179919,Neuronal,Fibroblast
8042168,SVIP,ARHGEF15,1.1179388,Lymphoid,Mast
92483,PCSK1,ESRRB,1.1173838,vSMCs,Fibroblast
8041206,SVIP,GTF2H2,1.1163832,Lymphoid,Cardiomyocyte
3473040,SPTLC1,GRIN2A,1.1155357,Fibroblast,vSMCs
1344804,SELPLG,GRIN2A,1.115528,Endothelial,vSMCs
4110600,GPI,GRIN2A,1.115078,Cardiomyocyte,vSMCs
4854420,PTPRB,GRIN2A,1.1150732,Pericyte,vSMCs
8040731,SVIP,ESRRB,1.1150383,Lymphoid,Fibroblast
3245340,HLA-F,GRIN2A,1.1147294,Mast,vSMCs
3066216,DAAM1,GRIN2A,1.1145147,Neuronal,vSMCs
8042220,SVIP,GRIN2A,1.1115644,Lymphoid,vSMCs
1366944,COL9A2,DUSP2,1.105043,Myeloid,Pericyte
1367036,COL9A2,NUMA1,1.1040885,Myeloid,Neuronal
1369040,COL9A2,ARHGEF15,1.1032774,Myeloid,Mast
1368054,COL9A2,RND1,1.1031623,Myeloid,Endothelial
1368078,COL9A2,GTF2H2,1.1016691,Myeloid,Cardiomyocyte
1367447,COL9A2,STAT5A,1.1011246,Myeloid,Lymphoid
1367603,COL9A2,ESRRB,1.1003348,Myeloid,Fibroblast
1369092,COL9A2,GRIN2A,1.0969768,Myeloid,vSMCs
