,Src,Dst,Prob,Src Cell,Dst Cell
4542022,MAP3K1,PIK3R2,1.2060288,Pericyte,Cardiomyocyte
3564430,PLXNA1,PIK3R2,1.2030139,Myeloid,Cardiomyocyte
2996698,CEP63,PIK3R2,1.1958398,vSMCs,Cardiomyocyte
4544191,MAP3K1,NTRK1,1.192748,Pericyte,Fibroblast
8771170,STAT5A,PIK3R2,1.1927297,Lymphoid,Cardiomyocyte
3566599,PLXNA1,NTRK1,1.1900291,Myeloid,Fibroblast
7186378,NMB,PIK3R2,1.1897151,Endothelial,Cardiomyocyte
4659559,PAK6,NTRK1,1.1860191,Cardiomyocyte,Fibroblast
8400778,CHEK2,PIK3R2,1.1856807,Fibroblast,Cardiomyocyte
2998867,CEP63,NTRK1,1.1826981,vSMCs,Fibroblast
8773339,STAT5A,NTRK1,1.1799073,Lymphoid,Fibroblast
3345838,RCC1,PIK3R2,1.1798221,Mast,Cardiomyocyte
4543045,MAP3K1,MAP2K4,1.179295,Pericyte,vSMCs
4211098,MFAP5,PIK3R2,1.1790853,Neuronal,Cardiomyocyte
7188547,NMB,NTRK1,1.1769375,Endothelial,Fibroblast
3565453,PLXNA1,MAP2K4,1.1767994,Myeloid,vSMCs
4658413,PAK6,MAP2K4,1.17274,Cardiomyocyte,vSMCs
4542863,MAP3K1,PMAIP1,1.1699278,Pericyte,Endothelial
4543823,MAP3K1,MAP3K10,1.1696236,Pericyte,Neuronal
4543718,MAP3K1,POU2AF1,1.1682873,Pericyte,Mast
3565271,PLXNA1,PMAIP1,1.1676105,Myeloid,Endothelial
3566231,PLXNA1,MAP3K10,1.1673851,Myeloid,Neuronal
3348007,RCC1,NTRK1,1.1673439,Mast,Fibroblast
8772193,STAT5A,MAP2K4,1.1668278,Lymphoid,vSMCs
4213267,MFAP5,NTRK1,1.1664445,Neuronal,Fibroblast
3566126,PLXNA1,POU2AF1,1.1661079,Myeloid,Mast
4542631,MAP3K1,GRAP,1.1652207,Pericyte,Myeloid
7187401,NMB,MAP2K4,1.1638998,Endothelial,vSMCs
4658231,PAK6,PMAIP1,1.1635056,Cardiomyocyte,Endothelial
4659191,PAK6,MAP3K10,1.1632428,Cardiomyocyte,Neuronal
4659086,PAK6,POU2AF1,1.1619427,Cardiomyocyte,Mast
3566946,PLXNA1,PRKAA2,1.1613959,Myeloid,Pericyte
5538671,HDAC3,PMAIP1,1.1603279,vSMCs,Endothelial
8402006,CHEK2,STAT2,1.1601831,Fibroblast,vSMCs
5539631,HDAC3,MAP3K10,1.160112,vSMCs,Neuronal
4543848,MAP3K1,BAIAP2,1.1598297,Pericyte,Lymphoid
5539526,HDAC3,POU2AF1,1.1588488,vSMCs,Mast
4657999,PAK6,GRAP,1.1587771,Cardiomyocyte,Myeloid
8772011,STAT5A,PMAIP1,1.1577477,Lymphoid,Endothelial
3566256,PLXNA1,BAIAP2,1.1576055,Myeloid,Lymphoid
8772971,STAT5A,MAP3K10,1.1575395,Lymphoid,Neuronal
4659906,PAK6,PRKAA2,1.1572629,Cardiomyocyte,Pericyte
8772866,STAT5A,POU2AF1,1.1562842,Lymphoid,Mast
5538439,HDAC3,GRAP,1.1555575,vSMCs,Myeloid
7188179,NMB,MAP3K10,1.1546459,Endothelial,Neuronal
3347066,RCC1,STAT2,1.154606,Mast,vSMCs
5540346,HDAC3,PRKAA2,1.1541628,vSMCs,Pericyte
4212121,MFAP5,MAP2K4,1.1535399,Neuronal,vSMCs
4659216,PAK6,BAIAP2,1.1535002,Cardiomyocyte,Lymphoid
7188074,NMB,POU2AF1,1.1533965,Endothelial,Mast
8771779,STAT5A,GRAP,1.1529794,Lymphoid,Myeloid
8773686,STAT5A,PRKAA2,1.1516056,Lymphoid,Pericyte
8401619,CHEK2,PMAIP1,1.1512057,Fibroblast,Endothelial
8402579,CHEK2,MAP3K10,1.1510371,Fibroblast,Neuronal
5539656,HDAC3,BAIAP2,1.1503929,vSMCs,Lymphoid
7186987,NMB,GRAP,1.1500893,Endothelial,Myeloid
8402474,CHEK2,POU2AF1,1.1498168,Fibroblast,Mast
7188894,NMB,PRKAA2,1.1487281,Endothelial,Pericyte
8401387,CHEK2,GRAP,1.1464182,Fibroblast,Myeloid
3346679,RCC1,PMAIP1,1.1456935,Mast,Endothelial
3347639,RCC1,MAP3K10,1.1455483,Mast,Neuronal
8403294,CHEK2,PRKAA2,1.1451488,Fibroblast,Pericyte
7188204,NMB,BAIAP2,1.144972,Endothelial,Lymphoid
4211939,MFAP5,PMAIP1,1.1445845,Neuronal,Endothelial
4212794,MFAP5,POU2AF1,1.1431556,Neuronal,Mast
8402604,CHEK2,BAIAP2,1.1413913,Fibroblast,Lymphoid
3346447,RCC1,GRAP,1.140902,Mast,Myeloid
4211707,MFAP5,GRAP,1.1398579,Neuronal,Myeloid
3348354,RCC1,PRKAA2,1.1396953,Mast,Pericyte
4213614,MFAP5,PRKAA2,1.1385258,Neuronal,Pericyte
3347664,RCC1,BAIAP2,1.1359472,Mast,Lymphoid
4212924,MFAP5,BAIAP2,1.1348006,Neuronal,Lymphoid
