,Src,Dst,Prob,Src Cell,Dst Cell
1815620,KLHL21,PDZD11,1.6662664,vSMCs,Myeloid
334052,PRKCH,PDZD11,1.6454371,Mast,Myeloid
1815942,KLHL21,ITGA1,1.6353008,vSMCs,Endothelial
10662524,PARP1,PDZD11,1.6307613,Cardiomyocyte,Myeloid
334374,PRKCH,ITGA1,1.6148951,Mast,Endothelial
4511588,NCK2,PDZD11,1.6146941,Endothelial,Myeloid
10662846,PARP1,ITGA1,1.6004907,Cardiomyocyte,Endothelial
10031036,SKI,PDZD11,1.5980217,Neuronal,Myeloid
1818036,KLHL21,EIF5,1.5913104,vSMCs,Neuronal
336933,PRKCH,JDP2,1.5868704,Mast,vSMCs
2165082,CDCP1,ITGA1,1.5818517,Myeloid,Endothelial
10665405,PARP1,JDP2,1.5727173,Cardiomyocyte,vSMCs
1815856,KLHL21,COL4A6,1.5715638,vSMCs,Cardiomyocyte
336468,PRKCH,EIF5,1.5714829,Mast,Neuronal
1126448,LPL,PDZD11,1.5689667,Pericyte,Myeloid
10031358,SKI,ITGA1,1.5685055,Neuronal,Endothelial
10664940,PARP1,EIF5,1.5574652,Cardiomyocyte,Neuronal
4514469,NCK2,JDP2,1.5573144,Endothelial,vSMCs
2167641,CDCP1,JDP2,1.5542146,Myeloid,vSMCs
334288,PRKCH,COL4A6,1.5519917,Mast,Cardiomyocyte
4514004,NCK2,EIF5,1.5418595,Endothelial,Neuronal
10033917,SKI,JDP2,1.5410513,Neuronal,vSMCs
1126770,LPL,ITGA1,1.5396445,Pericyte,Endothelial
2167176,CDCP1,EIF5,1.5394204,Myeloid,Neuronal
1815781,KLHL21,EIF4G2,1.5306228,vSMCs,Lymphoid
4511824,NCK2,COL4A6,1.5226982,Endothelial,Cardiomyocyte
2164996,CDCP1,COL4A6,1.520356,Myeloid,Cardiomyocyte
1129329,LPL,JDP2,1.5132471,Pericyte,vSMCs
334213,PRKCH,EIF4G2,1.5115778,Mast,Lymphoid
10031272,SKI,COL4A6,1.5075613,Neuronal,Cardiomyocyte
1128864,LPL,EIF5,1.4980955,Pericyte,Neuronal
10662685,PARP1,EIF4G2,1.498094,Cardiomyocyte,Lymphoid
1816771,KLHL21,CD38,1.4970486,vSMCs,Mast
2243696,BACE1,PDZD11,1.4865985,Lymphoid,Myeloid
4511749,NCK2,EIF4G2,1.4829773,Endothelial,Lymphoid
2164921,CDCP1,EIF4G2,1.4808207,Myeloid,Lymphoid
1126684,LPL,COL4A6,1.4794638,Pericyte,Cardiomyocyte
1817871,KLHL21,IGF2R,1.4742649,vSMCs,Pericyte
10031197,SKI,EIF4G2,1.4683734,Neuronal,Lymphoid
10663675,PARP1,CD38,1.4652624,Cardiomyocyte,Mast
2244018,BACE1,ITGA1,1.4592799,Lymphoid,Endothelial
336303,PRKCH,IGF2R,1.4559486,Mast,Pericyte
4512739,NCK2,CD38,1.4503558,Endothelial,Mast
2165911,CDCP1,CD38,1.4484637,Myeloid,Mast
10664775,PARP1,IGF2R,1.4429601,Cardiomyocyte,Pericyte
1126609,LPL,EIF4G2,1.4408444,Pericyte,Lymphoid
10032187,SKI,CD38,1.436314,Neuronal,Mast
2246577,BACE1,JDP2,1.4335126,Lymphoid,vSMCs
4513839,NCK2,IGF2R,1.4282898,Endothelial,Pericyte
2167011,CDCP1,IGF2R,1.4264098,Myeloid,Pericyte
2246112,BACE1,EIF5,1.4202715,Lymphoid,Neuronal
10033287,SKI,IGF2R,1.4144431,Neuronal,Pericyte
1127599,LPL,CD38,1.4091036,Pericyte,Mast
2243932,BACE1,COL4A6,1.4027256,Lymphoid,Cardiomyocyte
2244847,BACE1,CD38,1.3366125,Lymphoid,Mast
2245947,BACE1,IGF2R,1.3162512,Lymphoid,Pericyte
