,Src,Dst,Prob,Src Cell,Dst Cell
3237869,TNFRSF11A,LRRC4C,0.82265663,Endothelial,Myeloid
11055569,POP1,LRRC4C,0.8184614,Fibroblast,Myeloid
7460945,PTP4A3,LRRC4C,0.8180266,Pericyte,Myeloid
3236702,TNFRSF11A,PIK3C3,0.81790596,Endothelial,vSMCs
3237445,TNFRSF11A,NTRK1,0.81760836,Endothelial,Fibroblast
3550577,RNF216,LRRC4C,0.8172702,vSMCs,Myeloid
3238995,TNFRSF11A,GADD45GIP1,0.8164496,Endothelial,Cardiomyocyte
2439401,WSB1,LRRC4C,0.8161369,Neuronal,Myeloid
3415312,LRRC4,KL,0.81588477,vSMCs,Fibroblast
2387365,IL12RB1,NTRK1,0.8158352,Myeloid,Fibroblast
6346733,POU2AF1,LRRC4C,0.8158323,Mast,Myeloid
3238268,TNFRSF11A,OPHN1,0.8155209,Endothelial,Mast
2386622,IL12RB1,PIK3C3,0.81525725,Myeloid,vSMCs
2223845,PPIA,LRRC4C,0.8142327,Lymphoid,Myeloid
11054402,POP1,PIK3C3,0.8141129,Fibroblast,vSMCs
3238676,TNFRSF11A,ZFYVE9,0.8138244,Endothelial,Neuronal
2388915,IL12RB1,GADD45GIP1,0.8137671,Myeloid,Cardiomyocyte
2388188,IL12RB1,OPHN1,0.8136308,Myeloid,Mast
7459778,PTP4A3,PIK3C3,0.8133986,Pericyte,vSMCs
7460521,PTP4A3,NTRK1,0.81324744,Pericyte,Fibroblast
3239233,TNFRSF11A,LPL,0.8128718,Endothelial,Pericyte
2388596,IL12RB1,ZFYVE9,0.81266403,Myeloid,Neuronal
11056695,POP1,GADD45GIP1,0.81263816,Fibroblast,Cardiomyocyte
11055968,POP1,OPHN1,0.81222844,Fibroblast,Mast
7462071,PTP4A3,GADD45GIP1,0.81194395,Pericyte,Cardiomyocyte
2438977,WSB1,NTRK1,0.8116245,Neuronal,Fibroblast
2438234,WSB1,PIK3C3,0.81162155,Neuronal,vSMCs
6346309,POU2AF1,NTRK1,0.81144917,Mast,Fibroblast
6345566,POU2AF1,PIK3C3,0.8113695,Mast,vSMCs
3551703,RNF216,GADD45GIP1,0.811218,vSMCs,Cardiomyocyte
7461344,PTP4A3,OPHN1,0.81115097,Pericyte,Mast
2389153,IL12RB1,LPL,0.81114775,Myeloid,Pericyte
3239247,TNFRSF11A,PRKCD,0.81112623,Endothelial,Lymphoid
11056376,POP1,ZFYVE9,0.8110119,Fibroblast,Neuronal
2389167,IL12RB1,PRKCD,0.81052774,Myeloid,Lymphoid
3550976,RNF216,OPHN1,0.8104622,vSMCs,Mast
2440527,WSB1,GADD45GIP1,0.81016326,Neuronal,Cardiomyocyte
2223421,PPIA,NTRK1,0.80994844,Lymphoid,Fibroblast
6347859,POU2AF1,GADD45GIP1,0.8099083,Mast,Cardiomyocyte
2222678,PPIA,PIK3C3,0.80981463,Lymphoid,vSMCs
11056933,POP1,LPL,0.8096943,Fibroblast,Pericyte
7461752,PTP4A3,ZFYVE9,0.8095837,Pericyte,Neuronal
2439800,WSB1,OPHN1,0.80951095,Neuronal,Mast
3551384,RNF216,ZFYVE9,0.8089297,vSMCs,Neuronal
11056947,POP1,PRKCD,0.8086869,Fibroblast,Lymphoid
2224971,PPIA,GADD45GIP1,0.80835384,Lymphoid,Cardiomyocyte
6347540,POU2AF1,ZFYVE9,0.80795276,Mast,Neuronal
3551941,RNF216,LPL,0.8078633,vSMCs,Pericyte
2224244,PPIA,OPHN1,0.80782104,Lymphoid,Mast
7462323,PTP4A3,PRKCD,0.806992,Pericyte,Lymphoid
2440765,WSB1,LPL,0.8069359,Neuronal,Pericyte
6348097,POU2AF1,LPL,0.8067649,Mast,Pericyte
2224652,PPIA,ZFYVE9,0.8064961,Lymphoid,Neuronal
3078339,TNFRSF11B,PRKCD,0.80644655,vSMCs,Lymphoid
5516247,RABGGTB,PRKCD,0.80561453,Mast,Lymphoid
2440779,WSB1,PRKCD,0.80558574,Neuronal,Lymphoid
2225209,PPIA,LPL,0.80527526,Lymphoid,Pericyte
