,Src,Dst,Prob,Src Cell,Dst Cell
682573,PLD2,CD200,0.9694366,Myeloid,Fibroblast
680695,PLD2,AGER,0.9611874,Myeloid,vSMCs
10801561,TP53RK,CD200,0.95957273,Endothelial,Fibroblast
680111,PLD2,NHEJ1,0.9581053,Myeloid,Cardiomyocyte
681819,PLD2,HRH1,0.9569807,Myeloid,Endothelial
681018,PLD2,DUSP8,0.9563652,Myeloid,Mast
681426,PLD2,RGCC,0.9520273,Myeloid,Neuronal
10732891,POP1,AGER,0.9514496,Fibroblast,vSMCs
10799683,TP53RK,AGER,0.9514082,Endothelial,vSMCs
10732307,POP1,NHEJ1,0.9484498,Fibroblast,Cardiomyocyte
10799099,TP53RK,NHEJ1,0.94835997,Endothelial,Cardiomyocyte
681606,PLD2,FADD,0.94777685,Myeloid,Lymphoid
10734015,POP1,HRH1,0.94726634,Fibroblast,Endothelial
10733214,POP1,DUSP8,0.9467076,Fibroblast,Mast
10800006,TP53RK,DUSP8,0.9466366,Endothelial,Mast
11100793,UBE2L6,CEP152,0.94661057,Mast,Fibroblast
10732679,POP1,EPHB6,0.9450304,Fibroblast,Myeloid
10799471,TP53RK,EPHB6,0.94499695,Endothelial,Myeloid
10733622,POP1,RGCC,0.9424126,Fibroblast,Neuronal
10800414,TP53RK,RGCC,0.9423428,Endothelial,Neuronal
582385,PPP2R2C,CD200,0.9411548,Cardiomyocyte,Fibroblast
10733802,POP1,FADD,0.93822277,Fibroblast,Lymphoid
2335861,DRD4,CEP152,0.93814653,vSMCs,Fibroblast
10800594,TP53RK,FADD,0.9381364,Endothelial,Lymphoid
11100247,UBE2L6,AGER,0.93794173,Mast,vSMCs
681960,PLD2,GYS1,0.93737084,Myeloid,Pericyte
11099663,UBE2L6,NHEJ1,0.93539524,Mast,Cardiomyocyte
10637617,SETDB2,CD200,0.9351707,Neuronal,Fibroblast
819193,ARHGEF1,CD200,0.9350127,Pericyte,Fibroblast
11101371,UBE2L6,HRH1,0.9336642,Mast,Endothelial
580507,PPP2R2C,AGER,0.93320364,Cardiomyocyte,vSMCs
11100035,UBE2L6,EPHB6,0.9315491,Mast,Myeloid
11100978,UBE2L6,RGCC,0.9292767,Mast,Neuronal
581631,PPP2R2C,HRH1,0.9290454,Cardiomyocyte,Endothelial
580830,PPP2R2C,DUSP8,0.9286433,Cardiomyocyte,Mast
10734156,POP1,GYS1,0.9279213,Fibroblast,Pericyte
10800948,TP53RK,GYS1,0.92783624,Endothelial,Pericyte
10635739,SETDB2,AGER,0.9272675,Neuronal,vSMCs
817315,ARHGEF1,AGER,0.92709744,Pericyte,vSMCs
580295,PPP2R2C,EPHB6,0.92688435,Cardiomyocyte,Myeloid
5508481,ZYX,CEP152,0.9268062,Lymphoid,Fibroblast
2334731,DRD4,NHEJ1,0.92658067,vSMCs,Cardiomyocyte
11101158,UBE2L6,FADD,0.9252874,Mast,Lymphoid
2335638,DRD4,DUSP8,0.9246142,vSMCs,Mast
10635155,SETDB2,NHEJ1,0.9244817,Neuronal,Cardiomyocyte
2336439,DRD4,HRH1,0.9244804,vSMCs,Endothelial
581238,PPP2R2C,RGCC,0.9244277,Cardiomyocyte,Neuronal
816731,ARHGEF1,NHEJ1,0.92426616,Pericyte,Cardiomyocyte
10636863,SETDB2,HRH1,0.92313904,Neuronal,Endothelial
818439,ARHGEF1,HRH1,0.9229869,Pericyte,Endothelial
10636062,SETDB2,DUSP8,0.92273057,Neuronal,Mast
817638,ARHGEF1,DUSP8,0.9225331,Pericyte,Mast
2335103,DRD4,EPHB6,0.9224468,vSMCs,Myeloid
10635527,SETDB2,EPHB6,0.9209898,Neuronal,Myeloid
817103,ARHGEF1,EPHB6,0.9208281,Pericyte,Myeloid
2336046,DRD4,RGCC,0.92040735,vSMCs,Neuronal
581418,PPP2R2C,FADD,0.9203689,Cardiomyocyte,Lymphoid
5507935,ZYX,AGER,0.9184613,Lymphoid,vSMCs
818046,ARHGEF1,RGCC,0.9183462,Pericyte,Neuronal
2336226,DRD4,FADD,0.91655344,vSMCs,Lymphoid
5507351,ZYX,NHEJ1,0.9159131,Lymphoid,Cardiomyocyte
11101512,UBE2L6,GYS1,0.91512525,Mast,Pericyte
10636650,SETDB2,FADD,0.9145059,Neuronal,Lymphoid
818226,ARHGEF1,FADD,0.9142951,Pericyte,Lymphoid
5509059,ZYX,HRH1,0.91429305,Lymphoid,Endothelial
5508258,ZYX,DUSP8,0.914097,Lymphoid,Mast
5507723,ZYX,EPHB6,0.91221005,Lymphoid,Myeloid
581772,PPP2R2C,GYS1,0.91026247,Cardiomyocyte,Pericyte
5508666,ZYX,RGCC,0.9099439,Lymphoid,Neuronal
2336580,DRD4,GYS1,0.9064853,vSMCs,Pericyte
10637004,SETDB2,GYS1,0.9044639,Neuronal,Pericyte
5509200,ZYX,GYS1,0.8960685,Lymphoid,Pericyte
