,Src,Dst,Prob,Src Cell,Dst Cell
190472,NHEJ1,FRS3,1.1206199,Fibroblast,Cardiomyocyte
3985472,NECTIN1,FRS3,1.096469,vSMCs,Cardiomyocyte
190311,NHEJ1,GPKOW,1.0921489,Fibroblast,vSMCs
189612,NHEJ1,PPP1R13L,1.0834867,Fibroblast,Mast
7713680,PSME3,FRS3,1.0778203,Pericyte,Cardiomyocyte
5184692,BRK1,FRS3,1.0770792,Lymphoid,Cardiomyocyte
38672,AKAP8L,FRS3,1.0702281,Mast,Cardiomyocyte
188429,NHEJ1,IRS1,1.0671533,Fibroblast,Pericyte
10200164,CCL26,FRS3,1.0626243,Endothelial,Cardiomyocyte
11089712,TCF7,FRS3,1.06059,Myeloid,Cardiomyocyte
3984612,NECTIN1,PPP1R13L,1.0604353,vSMCs,Mast
191052,NHEJ1,SPHK2,1.0580688,Fibroblast,Myeloid
7713519,PSME3,GPKOW,1.0509659,Pericyte,vSMCs
188763,NHEJ1,HEXIM1,1.0503315,Fibroblast,Endothelial
5184531,BRK1,GPKOW,1.050112,Lymphoid,vSMCs
3983429,NECTIN1,IRS1,1.0444968,vSMCs,Pericyte
3984417,NECTIN1,ANKS1B,1.0436633,vSMCs,Fibroblast
38511,AKAP8L,GPKOW,1.0435518,Mast,vSMCs
7712820,PSME3,PPP1R13L,1.0432224,Pericyte,Mast
5183832,BRK1,PPP1R13L,1.0422281,Lymphoid,Mast
10537160,MYO1E,FRS3,1.0419782,Neuronal,Cardiomyocyte
190896,NHEJ1,CHD2,1.0389888,Fibroblast,Neuronal
10200003,CCL26,GPKOW,1.0361978,Endothelial,vSMCs
3986052,NECTIN1,SPHK2,1.0357403,vSMCs,Myeloid
190341,NHEJ1,EPM2A,1.0354687,Fibroblast,Lymphoid
11089551,TCF7,GPKOW,1.0343875,Myeloid,vSMCs
10199304,CCL26,PPP1R13L,1.0286183,Endothelial,Mast
3983763,NECTIN1,HEXIM1,1.0281963,vSMCs,Endothelial
11088852,TCF7,PPP1R13L,1.0270151,Myeloid,Mast
7712625,PSME3,ANKS1B,1.0270121,Pericyte,Fibroblast
5182649,BRK1,IRS1,1.0266497,Lymphoid,Pericyte
5183637,BRK1,ANKS1B,1.025936,Lymphoid,Fibroblast
3241491,MDN1,GPKOW,1.0220816,Cardiomyocyte,vSMCs
36629,AKAP8L,IRS1,1.0204072,Mast,Pericyte
37617,AKAP8L,ANKS1B,1.0197464,Mast,Fibroblast
7714260,PSME3,SPHK2,1.0194292,Pericyte,Myeloid
5185272,BRK1,SPHK2,1.0182892,Lymphoid,Myeloid
3985896,NECTIN1,CHD2,1.017123,vSMCs,Neuronal
10536999,MYO1E,GPKOW,1.0162808,Neuronal,vSMCs
3240792,MDN1,PPP1R13L,1.0147053,Cardiomyocyte,Mast
3985341,NECTIN1,EPM2A,1.0136964,vSMCs,Lymphoid
10198121,CCL26,IRS1,1.013303,Endothelial,Pericyte
10199109,CCL26,ANKS1B,1.0126716,Endothelial,Fibroblast
39252,AKAP8L,SPHK2,1.0122111,Mast,Myeloid
7711971,PSME3,HEXIM1,1.0120866,Pericyte,Endothelial
11087669,TCF7,IRS1,1.0117816,Myeloid,Pericyte
11088657,TCF7,ANKS1B,1.0112218,Myeloid,Fibroblast
5182983,BRK1,HEXIM1,1.0109271,Lymphoid,Endothelial
10536300,MYO1E,PPP1R13L,1.0090883,Neuronal,Mast
10200744,CCL26,SPHK2,1.0052215,Endothelial,Myeloid
36963,AKAP8L,HEXIM1,1.0049181,Mast,Endothelial
7714104,PSME3,CHD2,1.0012699,Pericyte,Neuronal
5185116,BRK1,CHD2,1.0000949,Lymphoid,Neuronal
3239609,MDN1,IRS1,0.9996271,Cardiomyocyte,Pericyte
3240597,MDN1,ANKS1B,0.9990406,Cardiomyocyte,Fibroblast
7713549,PSME3,EPM2A,0.9979507,Pericyte,Lymphoid
11088003,TCF7,HEXIM1,0.99669385,Myeloid,Endothelial
39096,AKAP8L,CHD2,0.9941757,Mast,Neuronal
10535117,MYO1E,IRS1,0.9941358,Neuronal,Pericyte
10536105,MYO1E,ANKS1B,0.9936043,Neuronal,Fibroblast
3242232,MDN1,SPHK2,0.9917398,Cardiomyocyte,Myeloid
38541,AKAP8L,EPM2A,0.99087834,Mast,Lymphoid
10200588,CCL26,CHD2,0.9873362,Endothelial,Neuronal
10537740,MYO1E,SPHK2,0.9864126,Neuronal,Myeloid
11090136,TCF7,CHD2,0.98608917,Myeloid,Neuronal
3239943,MDN1,HEXIM1,0.9846259,Cardiomyocyte,Endothelial
10200033,CCL26,EPM2A,0.98406994,Endothelial,Lymphoid
11089581,TCF7,EPM2A,0.98285085,Myeloid,Lymphoid
10535451,MYO1E,HEXIM1,0.9793637,Neuronal,Endothelial
3242076,MDN1,CHD2,0.9741322,Cardiomyocyte,Neuronal
3241521,MDN1,EPM2A,0.9709219,Cardiomyocyte,Lymphoid
10537029,MYO1E,EPM2A,0.9657773,Neuronal,Lymphoid
