,Src,Dst,Prob,Src Cell,Dst Cell
2298097,TEC,SARM1,0.97683936,Myeloid,vSMCs
1717111,PPP1R1B,FBXO5,0.9741424,Fibroblast,Myeloid
5946259,CNTN4,FBXO5,0.97174907,Endothelial,Myeloid
1718221,PPP1R1B,SARM1,0.97058904,Fibroblast,vSMCs
7476403,PDPK1,FBXO5,0.9695388,Mast,Myeloid
8599723,MRE11,FBXO5,0.96888274,vSMCs,Myeloid
2567191,PRPF4B,FBXO5,0.96887374,Cardiomyocyte,Myeloid
5947369,CNTN4,SARM1,0.9682697,Endothelial,vSMCs
7477513,PDPK1,SARM1,0.9660519,Mast,vSMCs
2568301,PRPF4B,SARM1,0.96536195,Cardiomyocyte,vSMCs
1777831,IL34,FBXO5,0.9640113,Pericyte,Myeloid
5985727,KDM6A,FBXO5,0.9638475,Lymphoid,Myeloid
2297874,TEC,DSC1,0.961189,Myeloid,Cardiomyocyte
1778941,IL34,SARM1,0.96047527,Pericyte,vSMCs
5986837,KDM6A,SARM1,0.9603196,Lymphoid,vSMCs
1717998,PPP1R1B,DSC1,0.95525587,Fibroblast,Cardiomyocyte
5947146,CNTN4,DSC1,0.952733,Endothelial,Cardiomyocyte
7477290,PDPK1,DSC1,0.95060784,Mast,Cardiomyocyte
4674175,RFNG,FBXO5,0.95041597,Neuronal,Myeloid
8600610,MRE11,DSC1,0.9500376,vSMCs,Cardiomyocyte
2296601,TEC,IGF2R,0.9490923,Myeloid,Pericyte
2296124,TEC,LCK,0.9478806,Myeloid,Fibroblast
2298043,TEC,WNT9B,0.94758457,Myeloid,Endothelial
2297736,TEC,DAPK2,0.94709206,Myeloid,Mast
4675285,RFNG,SARM1,0.94677705,Neuronal,vSMCs
1778718,IL34,DSC1,0.94537437,Pericyte,Cardiomyocyte
5986614,KDM6A,DSC1,0.9451933,Lymphoid,Cardiomyocyte
1716725,PPP1R1B,IGF2R,0.9432692,Fibroblast,Pericyte
1718167,PPP1R1B,WNT9B,0.9418407,Fibroblast,Endothelial
1717441,PPP1R1B,WWP1,0.94140786,Fibroblast,Mast
5945873,CNTN4,IGF2R,0.9407389,Endothelial,Pericyte
5945396,CNTN4,LCK,0.93953335,Endothelial,Fibroblast
5947008,CNTN4,DAPK2,0.93875265,Endothelial,Mast
7476017,PDPK1,IGF2R,0.93864983,Mast,Pericyte
8599337,MRE11,IGF2R,0.93810296,vSMCs,Pericyte
2566805,PRPF4B,IGF2R,0.9380947,Cardiomyocyte,Pericyte
7475540,PDPK1,LCK,0.93745786,Mast,Fibroblast
2296260,TEC,NIPBL,0.9371842,Myeloid,Neuronal
7477459,PDPK1,WNT9B,0.93716943,Mast,Endothelial
8598860,MRE11,LCK,0.9369306,vSMCs,Fibroblast
2566328,PRPF4B,LCK,0.9369225,Cardiomyocyte,Fibroblast
8600779,MRE11,WNT9B,0.9366556,vSMCs,Endothelial
2568247,PRPF4B,WNT9B,0.93664753,Cardiomyocyte,Endothelial
8600472,MRE11,DAPK2,0.9361458,vSMCs,Mast
2567940,PRPF4B,DAPK2,0.9361376,Cardiomyocyte,Mast
5985341,KDM6A,IGF2R,0.9333402,Lymphoid,Pericyte
4675062,RFNG,DSC1,0.93245345,Neuronal,Cardiomyocyte
1776968,IL34,LCK,0.9323863,Pericyte,Fibroblast
5984864,KDM6A,LCK,0.9321979,Lymphoid,Fibroblast
1778887,IL34,WNT9B,0.93213314,Pericyte,Endothelial
5986783,KDM6A,WNT9B,0.93194115,Lymphoid,Endothelial
1778161,IL34,WWP1,0.93182504,Pericyte,Mast
5986057,KDM6A,WWP1,0.9315869,Lymphoid,Mast
2295603,TEC,EFEMP2,0.931557,Myeloid,Lymphoid
1716384,PPP1R1B,NIPBL,0.93151087,Fibroblast,Neuronal
5945532,CNTN4,NIPBL,0.9289272,Endothelial,Neuronal
7475676,PDPK1,NIPBL,0.92688453,Mast,Neuronal
8598996,MRE11,NIPBL,0.9263798,vSMCs,Neuronal
2566464,PRPF4B,NIPBL,0.9263718,Cardiomyocyte,Neuronal
1715727,PPP1R1B,EFEMP2,0.9259692,Fibroblast,Lymphoid
5944875,CNTN4,EFEMP2,0.923344,Endothelial,Lymphoid
1777104,IL34,NIPBL,0.9219123,Pericyte,Neuronal
5985000,KDM6A,NIPBL,0.92172146,Lymphoid,Neuronal
7475019,PDPK1,EFEMP2,0.9213272,Mast,Lymphoid
4673789,RFNG,IGF2R,0.9208558,Neuronal,Pericyte
8598339,MRE11,EFEMP2,0.920849,vSMCs,Lymphoid
2565807,PRPF4B,EFEMP2,0.9208412,Cardiomyocyte,Lymphoid
4674505,RFNG,WWP1,0.9202935,Neuronal,Mast
4673312,RFNG,LCK,0.9198408,Neuronal,Fibroblast
4675231,RFNG,WNT9B,0.9196655,Neuronal,Endothelial
1776447,IL34,EFEMP2,0.91644484,Pericyte,Lymphoid
4672791,RFNG,EFEMP2,0.9043393,Neuronal,Lymphoid
