,Src,Dst,Prob,Src Cell,Dst Cell
4752278,NDN,KDM2B,1.057302,Neuronal,Lymphoid
4160258,AMFR,KDM2B,1.0572119,vSMCs,Lymphoid
4161518,AMFR,ARHGAP15,1.0565484,vSMCs,Neuronal
4751609,NDN,BMI1,1.0565041,Neuronal,Myeloid
4159589,AMFR,BMI1,1.0562869,vSMCs,Myeloid
4751506,NDN,GNG12,1.0562062,Neuronal,Mast
4754285,NDN,LEPR,1.0561144,Neuronal,Endothelial
4159486,AMFR,GNG12,1.0559784,vSMCs,Mast
4162265,AMFR,LEPR,1.0558921,vSMCs,Endothelial
4751531,NDN,GMNN,1.055401,Neuronal,Cardiomyocyte
4159511,AMFR,GMNN,1.05516,vSMCs,Cardiomyocyte
7047494,MAPKAPK3,KDM2B,1.0546906,Cardiomyocyte,Lymphoid
4751984,NDN,ATP1B1,1.0545143,Neuronal,Pericyte
8366378,DEF6,ARHGAP15,1.0544753,Mast,Neuronal
8597114,POLR2C,ARHGAP15,1.0544442,Fibroblast,Neuronal
2450990,GMPS,KDM2B,1.0543629,Mast,Lymphoid
4159964,AMFR,ATP1B1,1.0542809,vSMCs,Pericyte
8364449,DEF6,BMI1,1.0542772,Mast,Myeloid
8597182,POLR2C,PPM1B,1.0542538,Fibroblast,Lymphoid
8595185,POLR2C,BMI1,1.0542283,Fibroblast,Myeloid
7048754,MAPKAPK3,ARHGAP15,1.0542171,Cardiomyocyte,Neuronal
8595082,POLR2C,GNG12,1.054011,Fibroblast,Mast
7046825,MAPKAPK3,BMI1,1.0539646,Cardiomyocyte,Myeloid
8367125,DEF6,LEPR,1.0539464,Mast,Endothelial
8597861,POLR2C,LEPR,1.0538794,Fibroblast,Endothelial
4753128,NDN,JMY,1.0538,Neuronal,vSMCs
7046722,MAPKAPK3,GNG12,1.0536734,Cardiomyocyte,Mast
7049501,MAPKAPK3,LEPR,1.0535789,Cardiomyocyte,Endothelial
8364371,DEF6,GMNN,1.0534369,Mast,Cardiomyocyte
10147250,SERPINA1,KDM2B,1.0534095,Myeloid,Lymphoid
8595107,POLR2C,GMNN,1.0533069,Fibroblast,Cardiomyocyte
9638462,MAD2L1,ARHGAP15,1.053226,Endothelial,Neuronal
4753384,NDN,PTPN7,1.0531785,Neuronal,Fibroblast
10148510,SERPINA1,ARHGAP15,1.0531049,Myeloid,Neuronal
9638530,MAD2L1,PPM1B,1.0530317,Endothelial,Lymphoid
9636533,MAD2L1,BMI1,1.053014,Endothelial,Myeloid
4161364,AMFR,PTPN7,1.0529262,vSMCs,Fibroblast
4040078,FKBP8,ARHGAP15,1.0528288,Lymphoid,Neuronal
9636430,MAD2L1,GNG12,1.0528046,Endothelial,Mast
4038149,FKBP8,BMI1,1.0526185,Lymphoid,Myeloid
10308158,FGF12,KDM2B,1.0526016,Pericyte,Lymphoid
10146478,SERPINA1,GNG12,1.0525836,Myeloid,Mast
10149257,SERPINA1,LEPR,1.0524819,Myeloid,Endothelial
8364824,DEF6,ATP1B1,1.0524727,Mast,Pericyte
4038046,FKBP8,GNG12,1.0524124,Lymphoid,Mast
8595560,POLR2C,ATP1B1,1.0523676,Fibroblast,Pericyte
4040825,FKBP8,LEPR,1.0522757,Lymphoid,Endothelial
9636455,MAD2L1,GMNN,1.0521108,Endothelial,Cardiomyocyte
10309418,FGF12,ARHGAP15,1.0520035,Pericyte,Neuronal
7047200,MAPKAPK3,ATP1B1,1.0519887,Cardiomyocyte,Pericyte
10146503,SERPINA1,GMNN,1.0518068,Myeloid,Cardiomyocyte
10307489,FGF12,BMI1,1.051746,Pericyte,Myeloid
4038071,FKBP8,GMNN,1.0517228,Lymphoid,Cardiomyocyte
10307386,FGF12,GNG12,1.0514443,Pericyte,Mast
10310165,FGF12,LEPR,1.0513555,Pericyte,Endothelial
8366224,DEF6,PTPN7,1.0513477,Mast,Fibroblast
7048344,MAPKAPK3,JMY,1.051178,Cardiomyocyte,vSMCs
9636908,MAD2L1,ATP1B1,1.0511672,Endothelial,Pericyte
10146956,SERPINA1,ATP1B1,1.050909,Myeloid,Pericyte
2451840,GMPS,JMY,1.0508088,Mast,vSMCs
4038524,FKBP8,ATP1B1,1.0507776,Lymphoid,Pericyte
7048600,MAPKAPK3,PTPN7,1.0506667,Cardiomyocyte,Fibroblast
10307411,FGF12,GMNN,1.0506362,Pericyte,Cardiomyocyte
8596453,POLR2C,CXCL1,1.0503728,Fibroblast,vSMCs
9638308,MAD2L1,PTPN7,1.0499924,Endothelial,Fibroblast
10148100,SERPINA1,JMY,1.0498527,Myeloid,vSMCs
10148356,SERPINA1,PTPN7,1.0496148,Myeloid,Fibroblast
4039924,FKBP8,PTPN7,1.0496088,Lymphoid,Fibroblast
9639023,MAD2L1,NUSAP1,1.0491642,Endothelial,vSMCs
10309008,FGF12,JMY,1.0491321,Pericyte,vSMCs
7837704,CD99,JMY,1.0487744,Lymphoid,vSMCs
10309264,FGF12,PTPN7,1.0484179,Pericyte,Fibroblast
