,Src,Dst,Prob,Src Cell,Dst Cell
10178064,CD8A,COL4A6,1.0732772,Myeloid,Endothelial
370066,PABIR1,RUNX1,1.0723652,Cardiomyocyte,Myeloid
368748,PABIR1,COL4A6,1.0714488,Cardiomyocyte,Endothelial
368353,PABIR1,GTF2A2,1.0713357,Cardiomyocyte,Mast
10177320,CD8A,TAP1,1.0711157,Myeloid,Mast
3910042,PROK1,RUNX1,1.0700991,Endothelial,Myeloid
3559584,MAP3K3,COL4A6,1.0699528,Lymphoid,Endothelial
368765,PABIR1,DLG2,1.0698144,Cardiomyocyte,Fibroblast
3560902,MAP3K3,RUNX1,1.0698049,Lymphoid,Myeloid
10178081,CD8A,DLG2,1.0693802,Myeloid,Fibroblast
3908329,PROK1,GTF2A2,1.0690889,Endothelial,Mast
2748972,CHEK1,COL4A6,1.0686486,Fibroblast,Endothelial
10308612,FGF12,COL4A6,1.0685964,Pericyte,Endothelial
878796,MYO5A,COL4A6,1.0685912,Mast,Endothelial
3559189,MAP3K3,GTF2A2,1.0684812,Lymphoid,Mast
10177981,CD8A,SMARCC1,1.0679518,Myeloid,Neuronal
370063,PABIR1,MSH2,1.0677788,Cardiomyocyte,Pericyte
6554398,SETD2,RUNX1,1.0677682,Mast,Myeloid
368665,PABIR1,SMARCC1,1.0677415,Cardiomyocyte,Neuronal
10179553,CD8A,MFN2,1.067585,Myeloid,Pericyte
3908741,PROK1,DLG2,1.0675741,Endothelial,Fibroblast
2748120,CHEK1,PTBP2,1.0671321,Fibroblast,Myeloid
10307760,FGF12,PTBP2,1.0671169,Pericyte,Myeloid
3559601,MAP3K3,DLG2,1.0669073,Lymphoid,Fibroblast
5804506,DDR1,RUNX1,1.0663462,Neuronal,Myeloid
10307868,FGF12,TAP1,1.0659773,Pericyte,Mast
2748228,CHEK1,TAP1,1.065963,Fibroblast,Mast
5803188,DDR1,COL4A6,1.0658078,Neuronal,Endothelial
3910039,PROK1,MSH2,1.0655457,Endothelial,Pericyte
369281,PABIR1,LFNG,1.065536,Cardiomyocyte,Lymphoid
3908641,PROK1,SMARCC1,1.0654824,Endothelial,Neuronal
3559501,MAP3K3,SMARCC1,1.0652426,Lymphoid,Neuronal
5802793,DDR1,GTF2A2,1.0652183,Neuronal,Mast
10178597,CD8A,LFNG,1.0651861,Myeloid,Lymphoid
5211185,NFASC,DLG2,1.065108,Mast,Fibroblast
3560899,MAP3K3,MSH2,1.06483,Lymphoid,Pericyte
5803205,DDR1,DLG2,1.0636859,Neuronal,Fibroblast
10308629,FGF12,DLG2,1.0636208,Pericyte,Fibroblast
3909257,PROK1,LFNG,1.0633017,Endothelial,Lymphoid
6552997,SETD2,SMARCC1,1.0632286,Mast,Neuronal
5212483,NFASC,MSH2,1.063073,Mast,Pericyte
2750461,CHEK1,MFN2,1.0625367,Fibroblast,Pericyte
10308529,FGF12,SMARCC1,1.0625128,Pericyte,Neuronal
2748889,CHEK1,SMARCC1,1.0624536,Fibroblast,Neuronal
10177423,CD8A,DLL4,1.0621904,Myeloid,vSMCs
368623,PABIR1,ITGA8,1.0618844,Cardiomyocyte,vSMCs
5804503,DDR1,MSH2,1.0616454,Neuronal,Pericyte
5211701,NFASC,LFNG,1.0608573,Mast,Lymphoid
3908599,PROK1,ITGA8,1.0596497,Endothelial,vSMCs
10309145,FGF12,LFNG,1.0594895,Pericyte,Lymphoid
5803721,DDR1,LFNG,1.05945,Neuronal,Lymphoid
2749505,CHEK1,LFNG,1.059392,Fibroblast,Lymphoid
3558943,MAP3K3,DLL4,1.0593679,Lymphoid,vSMCs
7032768,HTR2B,COL4A6,1.058957,vSMCs,Endothelial
7034086,HTR2B,RUNX1,1.0582439,vSMCs,Myeloid
6552439,SETD2,DLL4,1.0574249,Mast,vSMCs
10307971,FGF12,DLL4,1.056948,Pericyte,vSMCs
2748331,CHEK1,DLL4,1.0569129,Fibroblast,vSMCs
7032024,HTR2B,TAP1,1.0568572,vSMCs,Mast
5803063,DDR1,ITGA8,1.0558684,Neuronal,vSMCs
7032785,HTR2B,DLG2,1.0551891,vSMCs,Fibroblast
7032685,HTR2B,SMARCC1,1.0537577,vSMCs,Neuronal
7034257,HTR2B,MFN2,1.0533681,vSMCs,Pericyte
7033301,HTR2B,LFNG,1.051048,vSMCs,Lymphoid
