,Src,Dst,Prob,Src Cell,Dst Cell
8734489,ERCC3,NETO2,0.79810005,Fibroblast,Cardiomyocyte
8733196,ERCC3,RGS3,0.79704744,Fibroblast,Neuronal
511708,TBC1D7,RGS3,0.79470813,Cardiomyocyte,Neuronal
8734248,ERCC3,RAB29,0.78875357,Fibroblast,vSMCs
8502460,JMJD6,RGS3,0.7883254,Mast,Neuronal
8503145,JMJD6,CDC25A,0.78797585,Mast,Cardiomyocyte
512760,TBC1D7,RAB29,0.78708667,Cardiomyocyte,vSMCs
9104881,ACE2,NETO2,0.7863438,Endothelial,Cardiomyocyte
9103588,ACE2,RGS3,0.78424203,Endothelial,Neuronal
8733089,ERCC3,HIPK1,0.7838363,Fibroblast,Mast
602788,PSMA5,RGS3,0.78356034,vSMCs,Neuronal
604081,PSMA5,NETO2,0.78306156,vSMCs,Cardiomyocyte
8503512,JMJD6,RAB29,0.7814408,Mast,vSMCs
3737233,MFN1,NETO2,0.7805803,Pericyte,Cardiomyocyte
512047,TBC1D7,HGF,0.780493,Cardiomyocyte,Fibroblast
511601,TBC1D7,HIPK1,0.77993834,Cardiomyocyte,Mast
8734363,ERCC3,WNT9B,0.7795948,Fibroblast,Endothelial
3735940,MFN1,RGS3,0.7791237,Pericyte,Neuronal
8732300,ERCC3,SNIP1,0.77895975,Fibroblast,Myeloid
5000209,TUBA1A,NETO2,0.77804035,Neuronal,Cardiomyocyte
8734126,ERCC3,ANP32A,0.77761513,Fibroblast,Pericyte
11125564,RASGEF1B,RGS3,0.7769928,Myeloid,Neuronal
11126857,RASGEF1B,NETO2,0.7769446,Myeloid,Cardiomyocyte
510812,TBC1D7,SNIP1,0.7765559,Cardiomyocyte,Myeloid
512875,TBC1D7,WNT9B,0.7753208,Cardiomyocyte,Endothelial
9104640,ACE2,RAB29,0.7752667,Endothelial,vSMCs
8731556,ERCC3,UBE2I,0.775232,Fibroblast,Lymphoid
510083,TBC1D7,HFE,0.77428263,Cardiomyocyte,Pericyte
8502799,JMJD6,HGF,0.77379584,Mast,Fibroblast
9103481,ACE2,HIPK1,0.77325165,Endothelial,Mast
510068,TBC1D7,UBE2I,0.77252656,Cardiomyocyte,Lymphoid
9103293,ACE2,DHH,0.77178675,Endothelial,Fibroblast
4999968,TUBA1A,RAB29,0.77135193,Neuronal,vSMCs
3736992,MFN1,RAB29,0.77068967,Pericyte,vSMCs
8501564,JMJD6,SNIP1,0.7701963,Mast,Myeloid
11126616,RASGEF1B,RAB29,0.7697288,Myeloid,vSMCs
603127,PSMA5,HGF,0.76920635,vSMCs,Fibroblast
5839781,CKS1B,HIPK1,0.7690686,vSMCs,Mast
10357456,GABARAP,RGS3,0.76783043,Lymphoid,Neuronal
8500835,JMJD6,HFE,0.76780236,Mast,Pericyte
10358749,GABARAP,NETO2,0.76778954,Lymphoid,Cardiomyocyte
8503627,JMJD6,WNT9B,0.7670234,Mast,Endothelial
3735833,MFN1,HIPK1,0.7670153,Pericyte,Mast
9102692,ACE2,SNIP1,0.76659286,Endothelial,Myeloid
9104518,ACE2,ANP32A,0.76646435,Endothelial,Pericyte
8500820,JMJD6,UBE2I,0.76587355,Mast,Lymphoid
3736279,MFN1,HGF,0.76579785,Pericyte,Fibroblast
601892,PSMA5,SNIP1,0.76556593,vSMCs,Myeloid
5841055,CKS1B,WNT9B,0.7651606,vSMCs,Endothelial
4999255,TUBA1A,HGF,0.7642039,Neuronal,Fibroblast
9101948,ACE2,UBE2I,0.76331794,Endothelial,Lymphoid
601163,PSMA5,HFE,0.7632149,vSMCs,Pericyte
3737107,MFN1,WNT9B,0.7630649,Pericyte,Endothelial
11125903,RASGEF1B,HGF,0.7629756,Myeloid,Fibroblast
4998809,TUBA1A,HIPK1,0.7628881,Neuronal,Mast
11125457,RASGEF1B,HIPK1,0.76208985,Myeloid,Mast
3735044,MFN1,SNIP1,0.76150215,Pericyte,Myeloid
601148,PSMA5,UBE2I,0.761336,vSMCs,Lymphoid
10358508,GABARAP,RAB29,0.7606468,Lymphoid,vSMCs
4998020,TUBA1A,SNIP1,0.76053876,Neuronal,Myeloid
4997291,TUBA1A,HFE,0.7582253,Neuronal,Pericyte
6976519,MARCKS,WNT9B,0.7581506,Neuronal,Endothelial
3734300,MFN1,UBE2I,0.7580159,Pericyte,Lymphoid
11126731,RASGEF1B,WNT9B,0.7574629,Myeloid,Endothelial
11123939,RASGEF1B,HFE,0.75695,Myeloid,Pericyte
4997276,TUBA1A,UBE2I,0.7563886,Neuronal,Lymphoid
11123924,RASGEF1B,UBE2I,0.7551812,Myeloid,Lymphoid
10357795,GABARAP,HGF,0.75398177,Lymphoid,Fibroblast
3520277,RHOA,HIPK1,0.75324506,Lymphoid,Mast
10356560,GABARAP,SNIP1,0.7502594,Lymphoid,Myeloid
10914211,NPM1,WNT9B,0.74899024,Lymphoid,Endothelial
10355831,GABARAP,HFE,0.748026,Lymphoid,Pericyte
