,Src,Dst,Prob,Src Cell,Dst Cell
3607493,SV2A,NR0B2,1.1536144,vSMCs,Fibroblast
3607422,SV2A,EIF3J,1.1478089,vSMCs,Neuronal
5115503,ESRRB,CUL5,1.1446842,Cardiomyocyte,vSMCs
3608690,SV2A,F11R,1.1434216,vSMCs,Mast
4997099,CD58,CUL5,1.1419648,Neuronal,vSMCs
6424019,FYCO1,CUL5,1.141954,Pericyte,vSMCs
3607004,SV2A,SH3PXD2A,1.1414299,vSMCs,Myeloid
3609533,SV2A,SYNJ2BP,1.140068,vSMCs,Lymphoid
3607653,SV2A,ROBO1,1.1399343,vSMCs,Pericyte
6745835,ARHGAP24,CUL5,1.1392921,Lymphoid,vSMCs
1341755,ELANE,CUL5,1.1379088,Fibroblast,vSMCs
5113349,ESRRB,NR0B2,1.1364927,Cardiomyocyte,Fibroblast
1013867,PROK1,CUL5,1.1359811,Endothelial,vSMCs
3608495,SV2A,SHC4,1.1337496,vSMCs,Cardiomyocyte
4994945,CD58,NR0B2,1.1337261,Neuronal,Fibroblast
6421865,FYCO1,NR0B2,1.1337152,Pericyte,Fibroblast
239687,LILRB1,CUL5,1.1333247,Myeloid,vSMCs
6743681,ARHGAP24,NR0B2,1.1311445,Lymphoid,Fibroblast
5113278,ESRRB,EIF3J,1.1308951,Cardiomyocyte,Neuronal
6581891,UBR2,CUL5,1.1298645,Mast,vSMCs
6421794,FYCO1,EIF3J,1.1280804,Pericyte,Neuronal
1011713,PROK1,NR0B2,1.1278174,Endothelial,Fibroblast
5114546,ESRRB,F11R,1.1267285,Cardiomyocyte,Mast
6743610,ARHGAP24,EIF3J,1.1255773,Lymphoid,Neuronal
237533,LILRB1,NR0B2,1.1252337,Myeloid,Fibroblast
5112860,ESRRB,SH3PXD2A,1.1246423,Cardiomyocyte,Myeloid
1339530,ELANE,EIF3J,1.1240518,Fibroblast,Neuronal
4996142,CD58,F11R,1.1238695,Neuronal,Mast
6423062,FYCO1,F11R,1.1238587,Pericyte,Mast
5113509,ESRRB,ROBO1,1.1233888,Cardiomyocyte,Pericyte
5115389,ESRRB,SYNJ2BP,1.1233428,Cardiomyocyte,Lymphoid
1011642,PROK1,EIF3J,1.1222363,Endothelial,Neuronal
4994456,CD58,SH3PXD2A,1.1218404,Neuronal,Myeloid
6421376,FYCO1,SH3PXD2A,1.1218295,Pericyte,Myeloid
6579737,UBR2,NR0B2,1.1217543,Mast,Fibroblast
6744878,ARHGAP24,F11R,1.1214355,Lymphoid,Mast
4996985,CD58,SYNJ2BP,1.1205263,Neuronal,Lymphoid
6423905,FYCO1,SYNJ2BP,1.1205155,Pericyte,Lymphoid
4995105,CD58,ROBO1,1.1204978,Neuronal,Pericyte
1340798,ELANE,F11R,1.119827,Fibroblast,Mast
237462,LILRB1,EIF3J,1.119706,Myeloid,Neuronal
6743192,ARHGAP24,SH3PXD2A,1.119355,Lymphoid,Myeloid
6743841,ARHGAP24,ROBO1,1.1181147,Lymphoid,Pericyte
1012910,PROK1,F11R,1.1180679,Endothelial,Mast
1339112,ELANE,SH3PXD2A,1.1178195,Fibroblast,Myeloid
1341641,ELANE,SYNJ2BP,1.1165054,Fibroblast,Lymphoid
1339761,ELANE,ROBO1,1.1164562,Fibroblast,Pericyte
6579666,UBR2,EIF3J,1.1162103,Mast,Neuronal
1011224,PROK1,SH3PXD2A,1.1160243,Endothelial,Myeloid
238730,LILRB1,F11R,1.1155992,Myeloid,Mast
1011873,PROK1,ROBO1,1.1147329,Endothelial,Pericyte
1013753,PROK1,SYNJ2BP,1.1147256,Endothelial,Lymphoid
4995947,CD58,SHC4,1.1143134,Neuronal,Cardiomyocyte
6422867,FYCO1,SHC4,1.1143025,Pericyte,Cardiomyocyte
237693,LILRB1,ROBO1,1.112304,Myeloid,Pericyte
239573,LILRB1,SYNJ2BP,1.1122372,Myeloid,Lymphoid
6744683,ARHGAP24,SHC4,1.1118612,Lymphoid,Cardiomyocyte
3608141,SV2A,PTPN5,1.1109126,vSMCs,Endothelial
1340603,ELANE,SHC4,1.1103152,Fibroblast,Cardiomyocyte
6579248,UBR2,SH3PXD2A,1.1100336,Mast,Myeloid
6579897,UBR2,ROBO1,1.108762,Mast,Pericyte
6581777,UBR2,SYNJ2BP,1.1087444,Mast,Lymphoid
1012715,PROK1,SHC4,1.1085438,Endothelial,Cardiomyocyte
238535,LILRB1,SHC4,1.1060674,Myeloid,Cardiomyocyte
6580739,UBR2,SHC4,1.1025953,Mast,Cardiomyocyte
5113997,ESRRB,PTPN5,1.0950488,Cardiomyocyte,Endothelial
4995593,CD58,PTPN5,1.0921216,Neuronal,Endothelial
6422513,FYCO1,PTPN5,1.0921109,Pericyte,Endothelial
6744329,ARHGAP24,PTPN5,1.0899163,Lymphoid,Endothelial
1340249,ELANE,PTPN5,1.0881519,Fibroblast,Endothelial
238181,LILRB1,PTPN5,1.0842745,Myeloid,Endothelial
6580385,UBR2,PTPN5,1.0807503,Mast,Endothelial
