,Src,Dst,Prob,Src Cell,Dst Cell
10815007,RAB33B,GRAP,1.1869452,Mast,Myeloid
10814512,RAB33B,CABIN1,1.1855836,Mast,vSMCs
5845075,CXCR2,GRAP,1.1854092,Endothelial,Myeloid
5844580,CXCR2,CABIN1,1.1840507,Endothelial,vSMCs
10814440,RAB33B,GPC6,1.1800132,Mast,Endothelial
3042847,TET3,GRAP,1.179594,vSMCs,Myeloid
10815328,RAB33B,XPO1,1.1781117,Mast,Cardiomyocyte
5845396,CXCR2,XPO1,1.1765939,Endothelial,Cardiomyocyte
10816610,RAB33B,DDB1,1.1765395,Mast,Neuronal
10817177,RAB33B,LCK,1.1753649,Mast,Fibroblast
5846678,CXCR2,DDB1,1.1750202,Endothelial,Neuronal
5847245,CXCR2,LCK,1.1738725,Endothelial,Fibroblast
3042280,TET3,GPC6,1.1727977,vSMCs,Endothelial
3043168,TET3,XPO1,1.170858,vSMCs,Cardiomyocyte
8610871,WNT9A,GRAP,1.169562,Cardiomyocyte,Myeloid
3044450,TET3,DDB1,1.169273,vSMCs,Neuronal
158647,ZFYVE9,GRAP,1.1692336,Neuronal,Myeloid
3045017,TET3,LCK,1.168264,vSMCs,Fibroblast
8610376,WNT9A,CABIN1,1.1682452,Cardiomyocyte,vSMCs
7031656,CD7,CABIN1,1.1680992,Myeloid,vSMCs
158152,ZFYVE9,CABIN1,1.1679034,Neuronal,vSMCs
10816629,RAB33B,PDCD6IP,1.1675704,Mast,Pericyte
5846098,CXCR2,HIPK1,1.166721,Endothelial,Mast
4727827,ELANE,GRAP,1.1664041,Fibroblast,Myeloid
5846697,CXCR2,PDCD6IP,1.1660861,Endothelial,Pericyte
4727332,ELANE,CABIN1,1.1650829,Fibroblast,vSMCs
10816964,RAB33B,CXCL12,1.1640525,Mast,Lymphoid
8610304,WNT9A,GPC6,1.1630075,Cardiomyocyte,Endothelial
7031584,CD7,GPC6,1.1627614,Myeloid,Endothelial
5847032,CXCR2,CXCL12,1.1625712,Endothelial,Lymphoid
158080,ZFYVE9,GPC6,1.1625285,Neuronal,Endothelial
2141155,COPS6,GRAP,1.1614536,Pericyte,Myeloid
3043870,TET3,HIPK1,1.1610755,vSMCs,Mast
7032472,CD7,XPO1,1.1607991,Myeloid,Cardiomyocyte
158968,ZFYVE9,XPO1,1.160589,Neuronal,Cardiomyocyte
3044469,TET3,PDCD6IP,1.1605057,vSMCs,Pericyte
2140660,COPS6,CABIN1,1.1601392,Pericyte,vSMCs
4727260,ELANE,GPC6,1.1597803,Fibroblast,Endothelial
8612474,WNT9A,DDB1,1.1593685,Cardiomyocyte,Neuronal
7033754,CD7,DDB1,1.1592096,Myeloid,Neuronal
8613041,WNT9A,LCK,1.1586827,Cardiomyocyte,Fibroblast
7034321,CD7,LCK,1.158335,Myeloid,Fibroblast
160817,ZFYVE9,LCK,1.158064,Neuronal,Fibroblast
4728148,ELANE,XPO1,1.1578104,Fibroblast,Cardiomyocyte
7982419,FBXO8,GRAP,1.157577,Lymphoid,Myeloid
3044804,TET3,CXCL12,1.1570001,vSMCs,Lymphoid
7981924,FBXO8,CABIN1,1.1562703,Lymphoid,vSMCs
4729430,ELANE,DDB1,1.1562192,Fibroblast,Neuronal
2140588,COPS6,GPC6,1.1548707,Pericyte,Endothelial
2141476,COPS6,XPO1,1.1529024,Pericyte,Cardiomyocyte
8611894,WNT9A,HIPK1,1.151385,Cardiomyocyte,Mast
2142758,COPS6,DDB1,1.1513149,Pericyte,Neuronal
7033174,CD7,HIPK1,1.1511405,Myeloid,Mast
7981852,FBXO8,GPC6,1.1510522,Lymphoid,Endothelial
8612493,WNT9A,PDCD6IP,1.1509662,Cardiomyocyte,Pericyte
159670,ZFYVE9,HIPK1,1.1509094,Neuronal,Mast
7033773,CD7,PDCD6IP,1.1506338,Myeloid,Pericyte
2143325,COPS6,LCK,1.1505078,Pericyte,Fibroblast
160269,ZFYVE9,PDCD6IP,1.1503696,Neuronal,Pericyte
7982740,FBXO8,XPO1,1.149071,Lymphoid,Cardiomyocyte
4728850,ELANE,HIPK1,1.1481892,Fibroblast,Mast
4729449,ELANE,PDCD6IP,1.1477025,Fibroblast,Pericyte
7984022,FBXO8,DDB1,1.1474799,Lymphoid,Neuronal
8612828,WNT9A,CXCL12,1.1474718,Cardiomyocyte,Lymphoid
7034108,CD7,CXCL12,1.147151,Myeloid,Lymphoid
160604,ZFYVE9,CXCL12,1.1468917,Neuronal,Lymphoid
7984589,FBXO8,LCK,1.1467372,Lymphoid,Fibroblast
4729784,ELANE,CXCL12,1.1442263,Fibroblast,Lymphoid
2142178,COPS6,HIPK1,1.1433289,Pericyte,Mast
7983442,FBXO8,HIPK1,1.1395489,Lymphoid,Mast
2143112,COPS6,CXCL12,1.1393917,Pericyte,Lymphoid
7984041,FBXO8,PDCD6IP,1.1391047,Lymphoid,Pericyte
