,Src,Dst,Prob,Src Cell,Dst Cell
11085241,CNKSR1,KLRB1,0.9998289,Cardiomyocyte,Myeloid
11086950,CNKSR1,STAT5B,0.9925186,Cardiomyocyte,Fibroblast
11085534,CNKSR1,STIP1,0.9903062,Cardiomyocyte,Mast
11086180,CNKSR1,CHL1,0.98917913,Cardiomyocyte,vSMCs
4503193,ITPRIPL1,KLRB1,0.98725766,Endothelial,Myeloid
11086495,CNKSR1,SELP,0.9872077,Cardiomyocyte,Endothelial
11085105,CNKSR1,CDKN3,0.98682195,Cardiomyocyte,Pericyte
11086493,CNKSR1,BAIAP2,0.9858008,Cardiomyocyte,Lymphoid
11086565,CNKSR1,PPP1R12B,0.9856288,Cardiomyocyte,Neuronal
9858697,SPAG5,KLRB1,0.9835953,Fibroblast,Myeloid
10558535,FBP1,CDK5R1,0.98318744,Myeloid,Cardiomyocyte
4504751,ITPRIPL1,CDK5R1,0.9831798,Endothelial,Cardiomyocyte
2654269,CCDC88C,KLRB1,0.98066086,Mast,Myeloid
10558686,FBP1,STAT5B,0.9800544,Myeloid,Fibroblast
4504902,ITPRIPL1,STAT5B,0.98004675,Endothelial,Fibroblast
9661357,PHLPP1,KLRB1,0.9799879,vSMCs,Myeloid
9860255,SPAG5,CDK5R1,0.97951585,Fibroblast,Cardiomyocyte
10086397,HFE,KLRB1,0.9784821,Pericyte,Myeloid
7256845,MAP3K11,KLRB1,0.9780954,Neuronal,Myeloid
10557270,FBP1,STIP1,0.977857,Myeloid,Mast
4503486,ITPRIPL1,STIP1,0.9778494,Endothelial,Mast
10557916,FBP1,CHL1,0.9767492,Myeloid,vSMCs
4504132,ITPRIPL1,CHL1,0.9767416,Endothelial,vSMCs
2655827,CCDC88C,CDK5R1,0.97664326,Mast,Cardiomyocyte
9662915,PHLPP1,CDK5R1,0.9759691,vSMCs,Cardiomyocyte
10558231,FBP1,SELP,0.97480434,Myeloid,Endothelial
10087955,HFE,CDK5R1,0.9744542,Pericyte,Cardiomyocyte
10556841,FBP1,CDKN3,0.9744243,Myeloid,Pericyte
4503057,ITPRIPL1,CDKN3,0.97441673,Endothelial,Pericyte
9858990,SPAG5,STIP1,0.9741897,Fibroblast,Mast
7258403,MAP3K11,CDK5R1,0.9740931,Neuronal,Cardiomyocyte
10558229,FBP1,BAIAP2,0.9734155,Myeloid,Lymphoid
2655978,CCDC88C,STAT5B,0.97340816,Mast,Fibroblast
4504445,ITPRIPL1,BAIAP2,0.973408,Endothelial,Lymphoid
10558301,FBP1,PPP1R12B,0.97324336,Myeloid,Neuronal
4504517,ITPRIPL1,PPP1R12B,0.9732358,Endothelial,Neuronal
9859636,SPAG5,CHL1,0.9731171,Fibroblast,vSMCs
7991557,BAD,KLRB1,0.9730302,Lymphoid,Myeloid
9663066,PHLPP1,STAT5B,0.972751,vSMCs,Fibroblast
10088106,HFE,STAT5B,0.9712981,Pericyte,Fibroblast
9859951,SPAG5,SELP,0.9711902,Fibroblast,Endothelial
7258554,MAP3K11,STAT5B,0.97084844,Neuronal,Fibroblast
9858561,SPAG5,CDKN3,0.97081685,Fibroblast,Pericyte
9661650,PHLPP1,STIP1,0.97070473,vSMCs,Mast
2655208,CCDC88C,CHL1,0.9702174,Mast,vSMCs
9859949,SPAG5,BAIAP2,0.96980953,Fibroblast,Lymphoid
9860021,SPAG5,PPP1R12B,0.96962357,Fibroblast,Neuronal
10086690,HFE,STIP1,0.9691838,Pericyte,Mast
7993115,BAD,CDK5R1,0.96905506,Lymphoid,Cardiomyocyte
7257138,MAP3K11,STIP1,0.96884704,Neuronal,Mast
2655523,CCDC88C,SELP,0.9682644,Mast,Endothelial
10087336,HFE,CHL1,0.96806055,Pericyte,vSMCs
2654133,CCDC88C,CDKN3,0.96787673,Mast,Pericyte
7257784,MAP3K11,CHL1,0.9676796,Neuronal,vSMCs
9662611,PHLPP1,SELP,0.9676022,vSMCs,Endothelial
9661221,PHLPP1,CDKN3,0.967216,vSMCs,Pericyte
2655521,CCDC88C,BAIAP2,0.9668792,Mast,Lymphoid
2655593,CCDC88C,PPP1R12B,0.96673644,Mast,Neuronal
9662609,PHLPP1,BAIAP2,0.96621865,vSMCs,Lymphoid
10087651,HFE,SELP,0.96612424,Pericyte,Endothelial
9662681,PHLPP1,PPP1R12B,0.9660726,vSMCs,Neuronal
7993266,BAD,STAT5B,0.96580327,Lymphoid,Fibroblast
7258099,MAP3K11,SELP,0.96572864,Neuronal,Endothelial
7256709,MAP3K11,CDKN3,0.9653404,Neuronal,Pericyte
10087649,HFE,BAIAP2,0.96474546,Pericyte,Lymphoid
10087721,HFE,PPP1R12B,0.9645865,Pericyte,Neuronal
7258097,MAP3K11,BAIAP2,0.9643461,Neuronal,Lymphoid
7991850,BAD,STIP1,0.96384203,Lymphoid,Mast
7992496,BAD,CHL1,0.9626688,Lymphoid,vSMCs
7992811,BAD,SELP,0.9607238,Lymphoid,Endothelial
7991421,BAD,CDKN3,0.9603356,Lymphoid,Pericyte
7992881,BAD,PPP1R12B,0.95921534,Lymphoid,Neuronal
