,Src,Dst,Prob,Src Cell,Dst Cell
8820502,CD247,NETO2,1.1111388,Myeloid,Cardiomyocyte
7311610,CLASP1,NETO2,1.1072716,vSMCs,Cardiomyocyte
9479314,PTPN7,NETO2,1.107213,Fibroblast,Cardiomyocyte
8821410,CD247,VEGFD,1.1050586,Myeloid,Fibroblast
8820447,CD247,TRAF4,1.1049094,Myeloid,Mast
4806910,MECP2,NETO2,1.102358,Mast,Cardiomyocyte
7312518,CLASP1,VEGFD,1.1012129,vSMCs,Fibroblast
7311555,CLASP1,TRAF4,1.1010638,vSMCs,Mast
9479259,PTPN7,TRAF4,1.101005,Fibroblast,Mast
7779154,LNX1,NETO2,1.1005695,Endothelial,Cardiomyocyte
574726,SOX10,NETO2,1.100086,Neuronal,Cardiomyocyte
8821086,CD247,DLC1,1.0990969,Myeloid,vSMCs
7310734,CLASP1,ITGAD,1.0989605,vSMCs,Myeloid
9478438,PTPN7,ITGAD,1.0989027,Fibroblast,Myeloid
8821110,CD247,PLAT,1.0988301,Myeloid,Endothelial
8822370,CD247,KCNE4,1.0987043,Myeloid,Pericyte
10007578,PDE4DIP,NETO2,1.098213,Pericyte,Cardiomyocyte
8821355,CD247,STK11,1.0981828,Myeloid,Neuronal
8822549,CD247,ANXA1,1.0969483,Myeloid,Lymphoid
4807818,MECP2,VEGFD,1.0963302,Mast,Fibroblast
9479898,PTPN7,DLC1,1.0952209,Fibroblast,vSMCs
7312218,CLASP1,PLAT,1.0950063,vSMCs,Endothelial
9479922,PTPN7,PLAT,1.094955,Fibroblast,Endothelial
7313478,CLASP1,KCNE4,1.0948812,vSMCs,Pericyte
9481182,PTPN7,KCNE4,1.094831,Fibroblast,Pericyte
7780062,LNX1,VEGFD,1.0945537,Endothelial,Fibroblast
7779099,LNX1,TRAF4,1.0943984,Endothelial,Mast
7312463,CLASP1,STK11,1.0943612,vSMCs,Neuronal
9480167,PTPN7,STK11,1.094309,Fibroblast,Neuronal
10062226,STUB1,NETO2,1.0942012,Lymphoid,Cardiomyocyte
4806034,MECP2,ITGAD,1.094084,Mast,Myeloid
575634,SOX10,VEGFD,1.094074,Neuronal,Fibroblast
574671,SOX10,TRAF4,1.0939175,Neuronal,Mast
7313657,CLASP1,ANXA1,1.0931306,vSMCs,Lymphoid
9481361,PTPN7,ANXA1,1.093075,Fibroblast,Lymphoid
3635922,NRTN,VEGFD,1.092813,Cardiomyocyte,Fibroblast
3634959,NRTN,TRAF4,1.092642,Cardiomyocyte,Mast
7778278,LNX1,ITGAD,1.092309,Endothelial,Myeloid
10008486,PDE4DIP,VEGFD,1.0922147,Pericyte,Fibroblast
10007523,PDE4DIP,TRAF4,1.0920544,Pericyte,Mast
573850,SOX10,ITGAD,1.0918292,Neuronal,Myeloid
3634138,NRTN,ITGAD,1.0905585,Cardiomyocyte,Myeloid
4807494,MECP2,DLC1,1.0904171,Mast,vSMCs
4807518,MECP2,PLAT,1.0901523,Mast,Endothelial
4808778,MECP2,KCNE4,1.0900286,Mast,Pericyte
10006702,PDE4DIP,ITGAD,1.0899704,Pericyte,Myeloid
4807763,MECP2,STK11,1.0895092,Mast,Neuronal
7779738,LNX1,DLC1,1.088651,Endothelial,vSMCs
4808957,MECP2,ANXA1,1.0882816,Mast,Lymphoid
7781022,LNX1,KCNE4,1.0882636,Endothelial,Pericyte
10063134,STUB1,VEGFD,1.0882215,Lymphoid,Fibroblast
575310,SOX10,DLC1,1.0881742,Neuronal,vSMCs
10062171,STUB1,TRAF4,1.0880656,Lymphoid,Mast
575334,SOX10,PLAT,1.0879099,Neuronal,Endothelial
576594,SOX10,KCNE4,1.0877873,Neuronal,Pericyte
7780007,LNX1,STK11,1.0877442,Endothelial,Neuronal
3635598,NRTN,DLC1,1.0869244,Cardiomyocyte,vSMCs
3635622,NRTN,PLAT,1.0866601,Cardiomyocyte,Endothelial
3636882,NRTN,KCNE4,1.0865406,Cardiomyocyte,Pericyte
7781201,LNX1,ANXA1,1.0865169,Endothelial,Lymphoid
10008162,PDE4DIP,DLC1,1.0863262,Pericyte,vSMCs
10008186,PDE4DIP,PLAT,1.0860623,Pericyte,Endothelial
576773,SOX10,ANXA1,1.0860401,Neuronal,Lymphoid
3635867,NRTN,STK11,1.0860163,Cardiomyocyte,Neuronal
10061350,STUB1,ITGAD,1.0859886,Lymphoid,Myeloid
10008431,PDE4DIP,STK11,1.0854204,Pericyte,Neuronal
3637061,NRTN,ANXA1,1.0847814,Cardiomyocyte,Lymphoid
10009625,PDE4DIP,ANXA1,1.0841925,Pericyte,Lymphoid
10062810,STUB1,DLC1,1.0823536,Lymphoid,vSMCs
10062834,STUB1,PLAT,1.0820906,Lymphoid,Endothelial
10064094,STUB1,KCNE4,1.0819687,Lymphoid,Pericyte
10063079,STUB1,STK11,1.0814518,Lymphoid,Neuronal
