,Src,Dst,Prob,Src Cell,Dst Cell
5852358,ASXL3,CDH19,1.2839208,Fibroblast,Endothelial
5852290,ASXL3,RASGRP3,1.2835021,Fibroblast,Mast
390594,IRS1,CDH19,1.27544,Pericyte,Endothelial
390526,IRS1,RASGRP3,1.275057,Pericyte,Mast
9380190,DISC1,CDH19,1.2744358,vSMCs,Endothelial
9380122,DISC1,RASGRP3,1.2740152,vSMCs,Mast
5852794,ASXL3,AKAP12,1.2717172,Fibroblast,Neuronal
5850698,ASXL3,CEP41,1.2716898,Fibroblast,vSMCs
5851550,ASXL3,NFE2L2,1.264701,Fibroblast,Pericyte
391030,IRS1,AKAP12,1.2634016,Pericyte,Neuronal
5850974,ASXL3,CDCA4,1.2631009,Fibroblast,Myeloid
4738146,NFATC4,CDH19,1.2630907,Neuronal,Endothelial
388934,IRS1,CEP41,1.2628824,Pericyte,vSMCs
4738078,NFATC4,RASGRP3,1.2626609,Neuronal,Mast
9380626,DISC1,AKAP12,1.2623093,vSMCs,Neuronal
5851454,ASXL3,TGFB2,1.2602981,Fibroblast,Cardiomyocyte
4801902,FOXO3,CDH19,1.2582861,Lymphoid,Endothelial
4801834,FOXO3,RASGRP3,1.2578875,Lymphoid,Mast
9379382,DISC1,NFE2L2,1.2553095,vSMCs,Pericyte
389210,IRS1,CDCA4,1.2549262,Pericyte,Myeloid
388997,IRS1,SLC4A1,1.2539238,Pericyte,Fibroblast
9378806,DISC1,CDCA4,1.2537436,vSMCs,Myeloid
9378593,DISC1,SLC4A1,1.2527951,vSMCs,Fibroblast
389690,IRS1,TGFB2,1.2523834,Pericyte,Cardiomyocyte
4736486,NFATC4,CEP41,1.2512829,Neuronal,vSMCs
5851845,ASXL3,CEP192,1.251058,Fibroblast,Lymphoid
9379286,DISC1,TGFB2,1.2509242,vSMCs,Cardiomyocyte
10825258,CSF2RB,RASGRP3,1.2500459,Endothelial,Mast
4802338,FOXO3,AKAP12,1.246356,Lymphoid,Neuronal
4800242,FOXO3,CEP41,1.2461559,Lymphoid,vSMCs
8763882,ARAP2,CDH19,1.2457112,Myeloid,Endothelial
8763814,ARAP2,RASGRP3,1.2453492,Myeloid,Mast
9844698,NINL,CDH19,1.2446598,Mast,Endothelial
4737338,NFATC4,NFE2L2,1.2440097,Neuronal,Pericyte
390081,IRS1,CEP192,1.2428975,Pericyte,Lymphoid
4736762,NFATC4,CDCA4,1.2425157,Neuronal,Myeloid
9379677,DISC1,CEP192,1.2417998,vSMCs,Lymphoid
4736549,NFATC4,SLC4A1,1.241594,Neuronal,Fibroblast
4737242,NFATC4,TGFB2,1.2396252,Neuronal,Cardiomyocyte
4801094,FOXO3,NFE2L2,1.2395607,Lymphoid,Pericyte
10823666,CSF2RB,CEP41,1.238919,Endothelial,vSMCs
10825762,CSF2RB,AKAP12,1.2385235,Endothelial,Neuronal
4800518,FOXO3,CDCA4,1.2379413,Lymphoid,Myeloid
4800305,FOXO3,SLC4A1,1.2369815,Lymphoid,Fibroblast
4800998,FOXO3,TGFB2,1.2352794,Lymphoid,Cardiomyocyte
8764318,ARAP2,AKAP12,1.2339844,Myeloid,Neuronal
8762222,ARAP2,CEP41,1.233297,Myeloid,vSMCs
9843038,NINL,CEP41,1.2328881,Mast,vSMCs
9845134,NINL,AKAP12,1.2328117,Mast,Neuronal
10824518,CSF2RB,NFE2L2,1.2314931,Endothelial,Pericyte
4737633,NFATC4,CEP192,1.2307043,Neuronal,Lymphoid
10823942,CSF2RB,CDCA4,1.2300595,Endothelial,Myeloid
10823729,CSF2RB,SLC4A1,1.2291613,Endothelial,Fibroblast
8763074,ARAP2,NFE2L2,1.2274853,Myeloid,Pericyte
10824422,CSF2RB,TGFB2,1.2271225,Endothelial,Cardiomyocyte
9843890,NINL,NFE2L2,1.2259622,Mast,Pericyte
8762285,ARAP2,SLC4A1,1.2247413,Myeloid,Fibroblast
9843314,NINL,CDCA4,1.2244413,Mast,Myeloid
9843101,NINL,SLC4A1,1.2235175,Mast,Fibroblast
8762978,ARAP2,TGFB2,1.2233422,Myeloid,Cardiomyocyte
9843794,NINL,TGFB2,1.2216737,Mast,Cardiomyocyte
10824813,CSF2RB,CEP192,1.2183864,Endothelial,Lymphoid
1674822,APOO,CDH19,1.2153579,Cardiomyocyte,Endothelial
1674754,APOO,RASGRP3,1.2151268,Cardiomyocyte,Mast
8763369,ARAP2,CEP192,1.213965,Myeloid,Lymphoid
9844185,NINL,CEP192,1.2127804,Mast,Lymphoid
1675258,APOO,AKAP12,1.2042309,Cardiomyocyte,Neuronal
5981246,TRPV1,CEP41,1.2029278,Cardiomyocyte,vSMCs
1674014,APOO,NFE2L2,1.1987425,Cardiomyocyte,Pericyte
1673438,APOO,CDCA4,1.1964966,Cardiomyocyte,Myeloid
1673225,APOO,SLC4A1,1.1953545,Cardiomyocyte,Fibroblast
1674309,APOO,CEP192,1.1847687,Cardiomyocyte,Lymphoid
