,Src,Dst,Prob,Src Cell,Dst Cell
9086860,PIK3R2,SH3BP2,0.99798644,Cardiomyocyte,Neuronal
9087261,PIK3R2,SLAMF6,0.9961193,Cardiomyocyte,Myeloid
6907012,DCLRE1C,SH3BP2,0.9954709,Fibroblast,Neuronal
6907413,DCLRE1C,SLAMF6,0.99361175,Fibroblast,Myeloid
9088916,PIK3R2,RNF168,0.9883149,Cardiomyocyte,Fibroblast
6196588,LGALS1,SH3BP2,0.9871915,Lymphoid,Neuronal
6196989,LGALS1,SLAMF6,0.9853449,Lymphoid,Myeloid
9088463,PIK3R2,NUSAP1,0.98322415,Cardiomyocyte,vSMCs
9087945,PIK3R2,CD22,0.9821282,Cardiomyocyte,Mast
9089416,PIK3R2,L3MBTL1,0.9817564,Cardiomyocyte,Endothelial
6908615,DCLRE1C,NUSAP1,0.9807448,Fibroblast,vSMCs
6908097,DCLRE1C,CD22,0.9796537,Fibroblast,Mast
6909568,DCLRE1C,L3MBTL1,0.9792836,Fibroblast,Endothelial
6198644,LGALS1,RNF168,0.97762495,Lymphoid,Fibroblast
610348,HMMR,SH3BP2,0.9759575,vSMCs,Neuronal
9088381,PIK3R2,PTPRK,0.97474456,Cardiomyocyte,Pericyte
610749,HMMR,SLAMF6,0.9741492,vSMCs,Myeloid
6198191,LGALS1,NUSAP1,0.9725888,Lymphoid,vSMCs
6908533,DCLRE1C,PTPRK,0.97229326,Fibroblast,Pericyte
6907446,DCLRE1C,PAK6,0.97199863,Fibroblast,Cardiomyocyte
6197673,LGALS1,CD22,0.9715049,Lymphoid,Mast
6199144,LGALS1,L3MBTL1,0.9711371,Lymphoid,Endothelial
1335952,ABCA7,SH3BP2,0.97080225,Myeloid,Neuronal
8698252,POGLUT1,SH3BP2,0.9691225,Mast,Neuronal
7486888,HEY1,SH3BP2,0.9678024,Pericyte,Neuronal
8698653,POGLUT1,SLAMF6,0.96731013,Mast,Myeloid
612404,HMMR,RNF168,0.9665191,vSMCs,Fibroblast
7487289,HEY1,SLAMF6,0.96602,Pericyte,Myeloid
6198109,LGALS1,PTPRK,0.96420157,Lymphoid,Pericyte
6197022,LGALS1,PAK6,0.96391886,Lymphoid,Cardiomyocyte
1338008,ABCA7,RNF168,0.96135205,Myeloid,Fibroblast
611433,HMMR,CD22,0.9604552,vSMCs,Mast
8401125,ECM1,SLAMF6,0.9602855,Neuronal,Myeloid
9089720,PIK3R2,VPS4A,0.9602566,Cardiomyocyte,Lymphoid
612904,HMMR,L3MBTL1,0.9600953,vSMCs,Endothelial
8700308,POGLUT1,RNF168,0.9597315,Mast,Fibroblast
7488944,HEY1,RNF168,0.95845497,Pericyte,Fibroblast
6909872,DCLRE1C,VPS4A,0.9578394,Fibroblast,Lymphoid
1337555,ABCA7,NUSAP1,0.9564544,Myeloid,vSMCs
1337037,ABCA7,CD22,0.9553634,Myeloid,Mast
1338508,ABCA7,L3MBTL1,0.9549936,Myeloid,Endothelial
8699855,POGLUT1,NUSAP1,0.9547869,Mast,vSMCs
1235764,PTHLH,SH3BP2,0.95436126,Endothelial,Neuronal
7488491,HEY1,NUSAP1,0.9534773,Pericyte,vSMCs
8700808,POGLUT1,L3MBTL1,0.9533622,Mast,Endothelial
611869,HMMR,PTPRK,0.9532593,vSMCs,Pericyte
610782,HMMR,PAK6,0.9529234,vSMCs,Cardiomyocyte
8402780,ECM1,RNF168,0.95276505,Neuronal,Fibroblast
1236165,PTHLH,SLAMF6,0.9526344,Endothelial,Myeloid
7487973,HEY1,CD22,0.95243317,Pericyte,Mast
7489444,HEY1,L3MBTL1,0.95207864,Pericyte,Endothelial
1337473,ABCA7,PTPRK,0.94812775,Myeloid,Pericyte
1336386,ABCA7,PAK6,0.9479737,Myeloid,Cardiomyocyte
8402327,ECM1,NUSAP1,0.9478206,Neuronal,vSMCs
8401809,ECM1,CD22,0.946781,Neuronal,Mast
8699773,POGLUT1,PTPRK,0.9465541,Mast,Pericyte
8403280,ECM1,L3MBTL1,0.946428,Neuronal,Endothelial
8698686,POGLUT1,PAK6,0.9462752,Mast,Cardiomyocyte
1237820,PTHLH,RNF168,0.945178,Endothelial,Fibroblast
7487322,HEY1,PAK6,0.9449444,Pericyte,Cardiomyocyte
1237367,PTHLH,NUSAP1,0.9402251,Endothelial,vSMCs
8402245,ECM1,PTPRK,0.9396991,Neuronal,Pericyte
8401158,ECM1,PAK6,0.9393413,Neuronal,Cardiomyocyte
1236849,PTHLH,CD22,0.9392158,Endothelial,Mast
613208,HMMR,VPS4A,0.9390783,vSMCs,Lymphoid
1338812,ABCA7,VPS4A,0.9340618,Myeloid,Lymphoid
8701112,POGLUT1,VPS4A,0.93248457,Mast,Lymphoid
1237285,PTHLH,PTPRK,0.9322373,Endothelial,Pericyte
1236198,PTHLH,PAK6,0.93177396,Endothelial,Cardiomyocyte
7489748,HEY1,VPS4A,0.9312422,Pericyte,Lymphoid
8403584,ECM1,VPS4A,0.9257141,Neuronal,Lymphoid
1238624,PTHLH,VPS4A,0.91834,Endothelial,Lymphoid
