,Src,Dst,Prob,Src Cell,Dst Cell
5205367,TGFA,PEX12,1.3561846,Fibroblast,Endothelial
5205699,TGFA,GDF11,1.3495249,Fibroblast,vSMCs
10190479,TLR7,PEX12,1.3487765,vSMCs,Endothelial
10773391,TNFAIP1,PEX12,1.3464696,Pericyte,Endothelial
5204303,TGFA,ITCH,1.3453822,Fibroblast,Cardiomyocyte
6915589,CD200R1,AURKC,1.3425852,Endothelial,Fibroblast
10191433,TLR7,AURKC,1.3425659,vSMCs,Fibroblast
6914967,CD200R1,GDF11,1.342362,Endothelial,vSMCs
10774345,TNFAIP1,AURKC,1.340588,Pericyte,Fibroblast
10773723,TNFAIP1,GDF11,1.3401815,Pericyte,vSMCs
6913571,CD200R1,ITCH,1.3382641,Endothelial,Cardiomyocyte
10189415,TLR7,ITCH,1.338246,vSMCs,Cardiomyocyte
10772327,TNFAIP1,ITCH,1.3361058,Pericyte,Cardiomyocyte
5206611,TGFA,PTGER4,1.3247029,Fibroblast,Myeloid
9689539,SATB2,PEX12,1.322336,Cardiomyocyte,Endothelial
5206701,TGFA,CAPN3,1.3203584,Fibroblast,Neuronal
6915879,CD200R1,PTGER4,1.3181431,Endothelial,Myeloid
10191723,TLR7,PTGER4,1.3181232,vSMCs,Myeloid
5205588,TGFA,ADIPOR2,1.3168724,Fibroblast,Pericyte
10774635,TNFAIP1,PTGER4,1.3163276,Pericyte,Myeloid
9689871,SATB2,GDF11,1.3150592,Cardiomyocyte,vSMCs
7102867,TFPI,PEX12,1.3139704,Neuronal,Endothelial
9690493,SATB2,AURKC,1.3139307,Cardiomyocyte,Fibroblast
6915969,CD200R1,CAPN3,1.313802,Endothelial,Neuronal
10191813,TLR7,CAPN3,1.3137822,vSMCs,Neuronal
7103821,TFPI,AURKC,1.3120551,Neuronal,Fibroblast
10774725,TNFAIP1,CAPN3,1.3119799,Pericyte,Neuronal
7102459,TFPI,HECTD3,1.3106922,Neuronal,vSMCs
6914856,CD200R1,ADIPOR2,1.3097843,Endothelial,Pericyte
10190700,TLR7,ADIPOR2,1.3097671,vSMCs,Pericyte
7101803,TFPI,ITCH,1.3056436,Neuronal,Cardiomyocyte
5204011,TGFA,CEACAM21,1.3032095,Fibroblast,Mast
1642057,STAT2,AURKC,1.3004972,Mast,Fibroblast
3635755,TNFRSF25,PEX12,1.2997378,Mast,Endothelial
1640695,STAT2,HECTD3,1.2986298,Mast,vSMCs
6913279,CD200R1,CEACAM21,1.2964026,Endothelial,Mast
10189123,TLR7,CEACAM21,1.2963846,vSMCs,Mast
10772035,TNFAIP1,CEACAM21,1.2943727,Pericyte,Mast
1640039,STAT2,ITCH,1.2926939,Mast,Cardiomyocyte
7104111,TFPI,PTGER4,1.2900689,Neuronal,Myeloid
5205815,TGFA,SMO,1.2899997,Fibroblast,Lymphoid
9690783,SATB2,PTGER4,1.2889446,Cardiomyocyte,Myeloid
9690873,SATB2,CAPN3,1.2847916,Cardiomyocyte,Neuronal
9689760,SATB2,ADIPOR2,1.2836434,Cardiomyocyte,Pericyte
6915861,CD200R1,TMED10,1.2836174,Endothelial,Lymphoid
10191705,TLR7,TMED10,1.2835978,vSMCs,Lymphoid
6790159,SIRT1,PEX12,1.2833521,Lymphoid,Endothelial
10774617,TNFAIP1,TMED10,1.2818718,Pericyte,Lymphoid
1642347,STAT2,PTGER4,1.2799618,Mast,Myeloid
1144153,PTP4A2,AURKC,1.2773718,Lymphoid,Fibroblast
6790491,SIRT1,GDF11,1.2768296,Lymphoid,vSMCs
7103088,TFPI,ADIPOR2,1.2767675,Neuronal,Pericyte
1642437,STAT2,CAPN3,1.2754755,Mast,Neuronal
6789095,SIRT1,ITCH,1.2728841,Lymphoid,Cardiomyocyte
9688183,SATB2,CEACAM21,1.2694771,Cardiomyocyte,Mast
7101511,TFPI,CEACAM21,1.2655973,Neuronal,Mast
1640500,STAT2,LASP1,1.2645236,Mast,Pericyte
7104093,TFPI,TMED10,1.256573,Neuronal,Lymphoid
1144443,PTP4A2,PTGER4,1.2559934,Lymphoid,Myeloid
9689987,SATB2,SMO,1.2555082,Cardiomyocyte,Lymphoid
1144533,PTP4A2,CAPN3,1.251695,Lymphoid,Neuronal
1642329,STAT2,TMED10,1.246923,Mast,Lymphoid
6790380,SIRT1,ADIPOR2,1.2460494,Lymphoid,Pericyte
6788803,SIRT1,CEACAM21,1.2328826,Lymphoid,Mast
