,Src,Dst,Prob,Src Cell,Dst Cell
10755534,HNRNPUL1,PKIA,1.2365465,Myeloid,Cardiomyocyte
7230738,ANAPC5,PKIA,1.2349204,Mast,Cardiomyocyte
10755571,HNRNPUL1,ITPR1,1.2329957,Myeloid,vSMCs
5970798,NEDD9,PKIA,1.2318963,Endothelial,Cardiomyocyte
7230775,ANAPC5,ITPR1,1.2313848,Mast,vSMCs
7482726,UHRF2,PKIA,1.2313619,vSMCs,Cardiomyocyte
5970835,NEDD9,ITPR1,1.2283845,Endothelial,vSMCs
849066,HTR2A,PKIA,1.2209896,Fibroblast,Cardiomyocyte
4143126,ITSN1,PKIA,1.2204846,Neuronal,Cardiomyocyte
849103,HTR2A,ITPR1,1.2178036,Fibroblast,vSMCs
10755643,HNRNPUL1,NOTCH2,1.2176487,Myeloid,Neuronal
10476222,VASP,PKIA,1.217188,Pericyte,Cardiomyocyte
4143163,ITSN1,ITPR1,1.2171054,Neuronal,vSMCs
7230847,ANAPC5,NOTCH2,1.2160562,Mast,Neuronal
10476259,VASP,ITPR1,1.2139627,Pericyte,vSMCs
5970907,NEDD9,NOTCH2,1.2130909,Endothelial,Neuronal
7482835,UHRF2,NOTCH2,1.2127174,vSMCs,Neuronal
10754263,HNRNPUL1,RNF138,1.2119583,Myeloid,Endothelial
7229467,ANAPC5,RNF138,1.2104063,Mast,Endothelial
2868043,LAMB3,ITPR1,1.2094194,Cardiomyocyte,vSMCs
10756359,HNRNPUL1,ATAD5,1.2080224,Myeloid,Fibroblast
7481455,UHRF2,RNF138,1.2077063,vSMCs,Endothelial
7229677,ANAPC5,CHD1,1.2070404,Mast,Myeloid
7231563,ANAPC5,ATAD5,1.2064303,Mast,Fibroblast
9076626,HDLBP,PKIA,1.2060895,Lymphoid,Cardiomyocyte
5969737,NEDD9,CHD1,1.2041183,Endothelial,Myeloid
7481665,UHRF2,CHD1,1.2040014,vSMCs,Myeloid
5971623,NEDD9,ATAD5,1.2034708,Endothelial,Fibroblast
10756544,HNRNPUL1,CHUK,1.2029134,Myeloid,Mast
7483551,UHRF2,ATAD5,1.2028879,vSMCs,Fibroblast
9076663,HDLBP,ITPR1,1.2028121,Lymphoid,vSMCs
849175,HTR2A,NOTCH2,1.2025977,Fibroblast,Neuronal
10755297,HNRNPUL1,BCAR3,1.2001601,Myeloid,Pericyte
10476331,VASP,NOTCH2,1.1988121,Pericyte,Neuronal
7230501,ANAPC5,BCAR3,1.1986029,Mast,Pericyte
5971808,NEDD9,CHUK,1.1984115,Endothelial,Mast
7483736,UHRF2,CHUK,1.1980473,vSMCs,Mast
847795,HTR2A,RNF138,1.1979884,Fibroblast,Endothelial
10754552,HNRNPUL1,ETS1,1.1971774,Myeloid,Lymphoid
4141855,ITSN1,RNF138,1.1967162,Neuronal,Endothelial
5970561,NEDD9,BCAR3,1.1956981,Endothelial,Pericyte
7229756,ANAPC5,ETS1,1.1956366,Mast,Lymphoid
7482489,UHRF2,BCAR3,1.1955463,vSMCs,Pericyte
2868115,LAMB3,NOTCH2,1.1943315,Cardiomyocyte,Neuronal
848005,HTR2A,CHD1,1.1941133,Fibroblast,Myeloid
10474951,VASP,RNF138,1.1940622,Pericyte,Endothelial
4142065,ITSN1,CHD1,1.1931865,Neuronal,Myeloid
7481744,UHRF2,ETS1,1.1928241,vSMCs,Lymphoid
5969816,NEDD9,ETS1,1.1927571,Endothelial,Lymphoid
4143951,ITSN1,ATAD5,1.1922891,Neuronal,Fibroblast
10475161,VASP,CHD1,1.1902859,Pericyte,Myeloid
2866735,LAMB3,RNF138,1.1894714,Cardiomyocyte,Endothelial
10477047,VASP,ATAD5,1.1890202,Pericyte,Fibroblast
850076,HTR2A,CHUK,1.188053,Fibroblast,Mast
9076735,HDLBP,NOTCH2,1.1878129,Lymphoid,Neuronal
4144136,ITSN1,CHUK,1.1873955,Neuronal,Mast
2866945,LAMB3,CHD1,1.1857806,Cardiomyocyte,Myeloid
848829,HTR2A,BCAR3,1.185705,Fibroblast,Pericyte
4142889,ITSN1,BCAR3,1.1848232,Neuronal,Pericyte
2868831,LAMB3,ATAD5,1.1846234,Cardiomyocyte,Fibroblast
10477232,VASP,CHUK,1.1843119,Pericyte,Mast
848084,HTR2A,ETS1,1.183142,Fibroblast,Lymphoid
9075355,HDLBP,RNF138,1.182849,Lymphoid,Endothelial
4142144,ITSN1,ETS1,1.1820288,Neuronal,Lymphoid
2869016,LAMB3,CHUK,1.1798844,Cardiomyocyte,Mast
10475240,VASP,ETS1,1.1793007,Pericyte,Lymphoid
9075565,HDLBP,CHD1,1.1792513,Lymphoid,Myeloid
9077451,HDLBP,ATAD5,1.1782058,Lymphoid,Fibroblast
2867769,LAMB3,BCAR3,1.1774487,Cardiomyocyte,Pericyte
2867024,LAMB3,ETS1,1.1747963,Cardiomyocyte,Lymphoid
9077636,HDLBP,CHUK,1.1734436,Lymphoid,Mast
9076389,HDLBP,BCAR3,1.1709734,Lymphoid,Pericyte
