,Src,Dst,Prob,Src Cell,Dst Cell
3285216,CLK3,WIPF1,1.5742646,Endothelial,Pericyte
3287300,CLK3,AXIN1,1.5728163,Endothelial,vSMCs
8012268,RUNX2,WIPF1,1.5687907,vSMCs,Pericyte
8013723,RUNX2,APOB,1.5672655,vSMCs,Endothelial
3285946,CLK3,BANF1,1.5612675,Endothelial,Cardiomyocyte
3287005,CLK3,CD27,1.5602039,Endothelial,Mast
8012998,RUNX2,BANF1,1.5557967,vSMCs,Cardiomyocyte
8014057,RUNX2,CD27,1.5547132,vSMCs,Mast
1506120,CASP3,WIPF1,1.5540576,Mast,Pericyte
1508204,CASP3,AXIN1,1.5525246,Mast,vSMCs
1507575,CASP3,APOB,1.5525192,Mast,Endothelial
3284971,CLK3,TGFB1,1.5513698,Endothelial,Myeloid
6928416,EFNB3,WIPF1,1.5494463,Fibroblast,Pericyte
6930500,EFNB3,AXIN1,1.5479655,Fibroblast,vSMCs
6929871,EFNB3,APOB,1.5479603,Fibroblast,Endothelial
9487764,RASSF4,WIPF1,1.547127,Neuronal,Pericyte
8012023,RUNX2,TGFB1,1.5459669,vSMCs,Myeloid
9943164,BNIP3,WIPF1,1.5456253,Cardiomyocyte,Pericyte
9489848,RASSF4,AXIN1,1.5456197,Neuronal,vSMCs
9489219,RASSF4,APOB,1.5456144,Neuronal,Endothelial
9945248,BNIP3,AXIN1,1.5440638,Cardiomyocyte,vSMCs
9944619,BNIP3,APOB,1.5440584,Cardiomyocyte,Endothelial
3285070,CLK3,TIMP3,1.5426975,Endothelial,Lymphoid
3285434,CLK3,BBC3,1.5413837,Endothelial,Neuronal
1506850,CASP3,BANF1,1.5411706,Mast,Cardiomyocyte
8012122,RUNX2,TIMP3,1.5372882,vSMCs,Lymphoid
9574856,EIF3J,AXIN1,1.5369993,Pericyte,vSMCs
9574227,EIF3J,APOB,1.5369941,Pericyte,Endothelial
3286093,CLK3,PLA2G4A,1.5367304,Endothelial,Fibroblast
6929146,EFNB3,BANF1,1.5366238,Fibroblast,Cardiomyocyte
8012486,RUNX2,BBC3,1.5359188,vSMCs,Neuronal
6930205,EFNB3,CD27,1.5355599,Fibroblast,Mast
3862056,WNT2B,WIPF1,1.5344874,Myeloid,Pericyte
9488494,RASSF4,BANF1,1.5343078,Neuronal,Cardiomyocyte
9489553,RASSF4,CD27,1.5332367,Neuronal,Mast
3864140,WNT2B,AXIN1,1.5330452,Myeloid,vSMCs
3863511,WNT2B,APOB,1.5330399,Myeloid,Endothelial
9944953,BNIP3,CD27,1.5317007,Cardiomyocyte,Mast
1505875,CASP3,TGFB1,1.531445,Mast,Myeloid
6746256,LGALS3BP,WIPF1,1.5313716,Lymphoid,Pericyte
8013145,RUNX2,PLA2G4A,1.5313523,vSMCs,Fibroblast
6748340,LGALS3BP,AXIN1,1.5298643,Lymphoid,vSMCs
6747711,LGALS3BP,APOB,1.5298592,Lymphoid,Endothelial
6928171,EFNB3,TGFB1,1.5269063,Fibroblast,Myeloid
9573502,EIF3J,BANF1,1.5257506,Pericyte,Cardiomyocyte
9574561,EIF3J,CD27,1.5246854,Pericyte,Mast
9487519,RASSF4,TGFB1,1.5246174,Neuronal,Myeloid
9942919,BNIP3,TGFB1,1.5231314,Cardiomyocyte,Myeloid
1505974,CASP3,TIMP3,1.5228348,Mast,Lymphoid
3862786,WNT2B,BANF1,1.5218021,Myeloid,Cardiomyocyte
1506338,CASP3,BBC3,1.5214566,Mast,Neuronal
3863845,WNT2B,CD27,1.5207559,Myeloid,Mast
6746986,LGALS3BP,BANF1,1.5186746,Lymphoid,Cardiomyocyte
6928270,EFNB3,TIMP3,1.5183443,Fibroblast,Lymphoid
6748045,LGALS3BP,CD27,1.5176097,Lymphoid,Mast
6928634,EFNB3,BBC3,1.5170077,Fibroblast,Neuronal
1506997,CASP3,PLA2G4A,1.5169582,Mast,Fibroblast
9572527,EIF3J,TGFB1,1.5161142,Pericyte,Myeloid
9487618,RASSF4,TIMP3,1.5160546,Neuronal,Lymphoid
9943018,BNIP3,TIMP3,1.5145501,Cardiomyocyte,Lymphoid
9943382,BNIP3,BBC3,1.5131506,Cardiomyocyte,Neuronal
9488641,RASSF4,PLA2G4A,1.5102017,Neuronal,Fibroblast
6746011,LGALS3BP,TGFB1,1.5090895,Lymphoid,Myeloid
9944041,BNIP3,PLA2G4A,1.5087106,Cardiomyocyte,Fibroblast
9572626,EIF3J,TIMP3,1.5075991,Pericyte,Lymphoid
9572990,EIF3J,BBC3,1.5062495,Pericyte,Neuronal
3861910,WNT2B,TIMP3,1.5037,Myeloid,Lymphoid
3862274,WNT2B,BBC3,1.5023954,Myeloid,Neuronal
9573649,EIF3J,PLA2G4A,1.501779,Pericyte,Fibroblast
6746474,LGALS3BP,BBC3,1.4992514,Lymphoid,Neuronal
3862933,WNT2B,PLA2G4A,1.4978877,Myeloid,Fibroblast
6747133,LGALS3BP,PLA2G4A,1.4948155,Lymphoid,Fibroblast
