,Src,Dst,Prob,Src Cell,Dst Cell
2818326,ADAMTS13,BMP6,1.189049,Cardiomyocyte,vSMCs
6546534,MID1,BMP6,1.1833341,Fibroblast,vSMCs
2817492,ADAMTS13,NOTCH3,1.180987,Cardiomyocyte,Pericyte
6306690,MAPK13,BMP6,1.1804093,Myeloid,vSMCs
2817934,ADAMTS13,NCOA6,1.1797018,Cardiomyocyte,Endothelial
2107902,EGLN2,BMP6,1.1792386,Mast,vSMCs
2819296,ADAMTS13,PHKG1,1.1786209,Cardiomyocyte,Mast
5135701,PSTPIP1,EFNA5,1.178574,vSMCs,Cardiomyocyte
6547441,MID1,EFNA5,1.1773567,Fibroblast,Cardiomyocyte
2818406,ADAMTS13,VEGFD,1.177045,Cardiomyocyte,Fibroblast
180042,HSBP1,BMP6,1.1766135,Neuronal,vSMCs
5133960,PSTPIP1,NOTCH3,1.1764479,vSMCs,Pericyte
2819688,ADAMTS13,LILRB1,1.1755474,Cardiomyocyte,Myeloid
6545700,MID1,NOTCH3,1.175247,Fibroblast,Pericyte
5134402,PSTPIP1,NCOA6,1.1750852,vSMCs,Endothelial
6307597,MAPK13,EFNA5,1.1743592,Myeloid,Cardiomyocyte
5135764,PSTPIP1,PHKG1,1.1741424,vSMCs,Mast
2817627,ADAMTS13,BTG1,1.1741399,Cardiomyocyte,Neuronal
6546142,MID1,NCOA6,1.1739205,Fibroblast,Endothelial
2818771,ADAMTS13,PCNA,1.173626,Cardiomyocyte,Lymphoid
2108809,EGLN2,EFNA5,1.173446,Mast,Cardiomyocyte
4639926,SERPINB9,BMP6,1.1732998,Pericyte,vSMCs
6547504,MID1,PHKG1,1.1729221,Fibroblast,Mast
5134874,PSTPIP1,VEGFD,1.1724485,vSMCs,Fibroblast
6305856,MAPK13,NOTCH3,1.1722169,Myeloid,Pericyte
1439982,EDA2R,BMP6,1.1720991,Endothelial,vSMCs
2107068,EGLN2,NOTCH3,1.1714145,Mast,Pericyte
180949,HSBP1,EFNA5,1.1710557,Neuronal,Cardiomyocyte
5136156,PSTPIP1,LILRB1,1.170805,vSMCs,Myeloid
6306298,MAPK13,NCOA6,1.1708004,Myeloid,Endothelial
2107510,EGLN2,NCOA6,1.1702675,Mast,Endothelial
6307660,MAPK13,PHKG1,1.1699563,Myeloid,Mast
6547896,MID1,LILRB1,1.1697044,Fibroblast,Myeloid
5134095,PSTPIP1,BTG1,1.169571,vSMCs,Neuronal
2961018,ARRB2,BMP6,1.1691442,Lymphoid,vSMCs
179208,HSBP1,NOTCH3,1.1691242,Neuronal,Pericyte
5135239,PSTPIP1,PCNA,1.168936,vSMCs,Lymphoid
6545835,MID1,BTG1,1.1684009,Fibroblast,Neuronal
179650,HSBP1,NCOA6,1.168216,Neuronal,Endothelial
6306770,MAPK13,VEGFD,1.1681803,Myeloid,Fibroblast
4640833,SERPINB9,EFNA5,1.1678684,Pericyte,Cardiomyocyte
6546979,MID1,PCNA,1.1678184,Fibroblast,Lymphoid
2107982,EGLN2,VEGFD,1.1676166,Mast,Fibroblast
181012,HSBP1,PHKG1,1.1665552,Neuronal,Mast
1440889,EDA2R,EFNA5,1.1665547,Endothelial,Cardiomyocyte
2109264,EGLN2,LILRB1,1.1663661,Mast,Myeloid
180122,HSBP1,VEGFD,1.1655416,Neuronal,Fibroblast
6305991,MAPK13,BTG1,1.1653249,Myeloid,Neuronal
4639534,SERPINB9,NCOA6,1.1652027,Pericyte,Endothelial
181404,HSBP1,LILRB1,1.1647288,Neuronal,Myeloid
2107203,EGLN2,BTG1,1.1647097,Mast,Neuronal
1439148,EDA2R,NOTCH3,1.1646273,Endothelial,Pericyte
6307135,MAPK13,PCNA,1.1646048,Myeloid,Lymphoid
2108347,EGLN2,PCNA,1.1643902,Mast,Lymphoid
2961925,ARRB2,EFNA5,1.1637168,Lymphoid,Cardiomyocyte
4640896,SERPINB9,PHKG1,1.1633544,Pericyte,Mast
180487,HSBP1,PCNA,1.162627,Neuronal,Lymphoid
4640006,SERPINB9,VEGFD,1.1625212,Pericyte,Fibroblast
1440952,EDA2R,PHKG1,1.1620734,Endothelial,Mast
4641288,SERPINB9,LILRB1,1.1619279,Pericyte,Myeloid
2960184,ARRB2,NOTCH3,1.1618385,Lymphoid,Pericyte
1440062,EDA2R,VEGFD,1.1610512,Endothelial,Fibroblast
2960626,ARRB2,NCOA6,1.1610374,Lymphoid,Endothelial
1441344,EDA2R,LILRB1,1.160226,Endothelial,Myeloid
4640371,SERPINB9,PCNA,1.159767,Pericyte,Lymphoid
4639227,SERPINB9,BTG1,1.1595573,Pericyte,Neuronal
2961988,ARRB2,PHKG1,1.1592224,Lymphoid,Mast
2961098,ARRB2,VEGFD,1.1583674,Lymphoid,Fibroblast
1440427,EDA2R,PCNA,1.1581368,Endothelial,Lymphoid
1439283,EDA2R,BTG1,1.1581159,Endothelial,Neuronal
2962380,ARRB2,LILRB1,1.1577461,Lymphoid,Myeloid
2960319,ARRB2,BTG1,1.1554173,Lymphoid,Neuronal
