,Src,Dst,Prob,Src Cell,Dst Cell
2174209,PPM1E,IL1B,1.0445608,Cardiomyocyte,Myeloid
2174949,PPM1E,TERF2,1.0384212,Cardiomyocyte,Fibroblast
2175155,PPM1E,PARD6B,1.035935,Cardiomyocyte,vSMCs
2174979,PPM1E,SMO,1.0347722,Cardiomyocyte,Lymphoid
6843577,ARFIP1,IL1B,1.0342773,Mast,Myeloid
8142985,ABRAXAS1,IL1B,1.033212,Endothelial,Myeloid
2175483,PPM1E,LEF1,1.0327916,Cardiomyocyte,Endothelial
8555881,DVL2,IL1B,1.0313798,vSMCs,Myeloid
1069105,S100A4,IL1B,1.0312299,Neuronal,Myeloid
2176173,PPM1E,CHRD,1.0284932,Cardiomyocyte,Mast
6844317,ARFIP1,TERF2,1.0282748,Mast,Fibroblast
2176688,PPM1E,ARHGAP1,1.0279108,Cardiomyocyte,Neuronal
914269,KTN1,IL1B,1.0274942,Pericyte,Myeloid
8143725,ABRAXAS1,TERF2,1.0272391,Endothelial,Fibroblast
6844523,ARFIP1,PARD6B,1.0258396,Mast,vSMCs
5091805,BAG4,IL1B,1.0255094,Fibroblast,Myeloid
8556621,DVL2,TERF2,1.0254047,vSMCs,Fibroblast
2174052,PPM1E,CHFR,1.02527,Cardiomyocyte,Pericyte
1069845,S100A4,TERF2,1.0252595,Neuronal,Fibroblast
8143931,ABRAXAS1,PARD6B,1.0248146,Endothelial,vSMCs
6844347,ARFIP1,SMO,1.0247024,Mast,Lymphoid
6850389,IL12RB1,TERF2,1.0244222,Myeloid,Fibroblast
6843681,ARFIP1,KATNA1,1.023832,Mast,Cardiomyocyte
8143755,ABRAXAS1,SMO,1.023683,Endothelial,Lymphoid
4187077,IFNGR2,IL1B,1.022962,Lymphoid,Myeloid
1070051,S100A4,PARD6B,1.0228364,Neuronal,vSMCs
6844851,ARFIP1,LEF1,1.0228174,Mast,Endothelial
8143089,ABRAXAS1,KATNA1,1.0228136,Endothelial,Cardiomyocyte
6850595,IL12RB1,PARD6B,1.0219887,Myeloid,vSMCs
8556651,DVL2,SMO,1.0218481,vSMCs,Lymphoid
1069875,S100A4,SMO,1.0217053,Neuronal,Lymphoid
915009,KTN1,TERF2,1.021574,Pericyte,Fibroblast
8555985,DVL2,KATNA1,1.0209801,vSMCs,Cardiomyocyte
6850419,IL12RB1,SMO,1.020852,Myeloid,Lymphoid
1069209,S100A4,KATNA1,1.0208374,Neuronal,Cardiomyocyte
6849753,IL12RB1,KATNA1,1.0199845,Myeloid,Cardiomyocyte
8557155,DVL2,LEF1,1.019979,vSMCs,Endothelial
1070379,S100A4,LEF1,1.0198402,Neuronal,Endothelial
915215,KTN1,PARD6B,1.0191697,Pericyte,vSMCs
6850923,IL12RB1,LEF1,1.0189532,Myeloid,Endothelial
915039,KTN1,SMO,1.0180479,Pericyte,Lymphoid
6846056,ARFIP1,ARHGAP1,1.0179945,Mast,Neuronal
8144949,ABRAXAS1,CHRD,1.017486,Endothelial,Mast
5092751,BAG4,PARD6B,1.017197,Fibroblast,vSMCs
914373,KTN1,KATNA1,1.0171835,Pericyte,Cardiomyocyte
4187817,IFNGR2,TERF2,1.0170976,Lymphoid,Fibroblast
8145464,ABRAXAS1,ARHGAP1,1.0170083,Endothelial,Neuronal
915543,KTN1,LEF1,1.016218,Pericyte,Endothelial
5092575,BAG4,SMO,1.0160768,Fibroblast,Lymphoid
8557845,DVL2,CHRD,1.0156604,vSMCs,Mast
1071069,S100A4,CHRD,1.015519,Neuronal,Mast
6843420,ARFIP1,CHFR,1.0154121,Mast,Pericyte
5091909,BAG4,KATNA1,1.0152141,Fibroblast,Cardiomyocyte
8558360,DVL2,ARHGAP1,1.015171,vSMCs,Neuronal
4188023,IFNGR2,PARD6B,1.0147141,Lymphoid,vSMCs
6851613,IL12RB1,CHRD,1.0146657,Myeloid,Mast
8142828,ABRAXAS1,CHFR,1.0144385,Endothelial,Pericyte
5093079,BAG4,LEF1,1.0142475,Fibroblast,Endothelial
6852128,IL12RB1,ARHGAP1,1.0141456,Myeloid,Neuronal
4187181,IFNGR2,KATNA1,1.0127426,Lymphoid,Cardiomyocyte
8555724,DVL2,CHFR,1.0126003,vSMCs,Pericyte
1068948,S100A4,CHFR,1.0124646,Neuronal,Pericyte
916233,KTN1,CHRD,1.0118879,Pericyte,Mast
4188351,IFNGR2,LEF1,1.0118104,Lymphoid,Endothelial
6849492,IL12RB1,CHFR,1.0115639,Myeloid,Pericyte
916748,KTN1,ARHGAP1,1.0114322,Pericyte,Neuronal
5093769,BAG4,CHRD,1.0099283,Fibroblast,Mast
5094284,BAG4,ARHGAP1,1.0094706,Fibroblast,Neuronal
4189041,IFNGR2,CHRD,1.0074742,Lymphoid,Mast
4189556,IFNGR2,ARHGAP1,1.0070497,Lymphoid,Neuronal
5091648,BAG4,CHFR,1.006927,Fibroblast,Pericyte
4186920,IFNGR2,CHFR,1.0045261,Lymphoid,Pericyte
