,Src,Dst,Prob,Src Cell,Dst Cell
2520125,KLF16,PABIR1,1.0341691,vSMCs,Myeloid
2521668,KLF16,BID,1.032468,vSMCs,Endothelial
5143229,PTGER3,PABIR1,1.0319135,Fibroblast,Myeloid
2522030,KLF16,CDK14,1.0317234,vSMCs,Fibroblast
5144772,PTGER3,BID,1.0302154,Fibroblast,Endothelial
2521614,KLF16,MSH2,1.0291378,vSMCs,Pericyte
2520048,KLF16,PPP1R13L,1.0283809,vSMCs,Cardiomyocyte
5144718,PTGER3,MSH2,1.0268977,Fibroblast,Pericyte
5792933,IL11RA,PABIR1,1.0266832,Neuronal,Myeloid
5143152,PTGER3,PPP1R13L,1.0261486,Fibroblast,Cardiomyocyte
2522806,KLF16,OTUD7B,1.0260007,vSMCs,Neuronal
5794476,IL11RA,BID,1.0249894,Neuronal,Endothelial
10198169,ICAM5,PABIR1,1.0248775,Endothelial,Myeloid
2521894,KLF16,HMOX1,1.0245605,vSMCs,Mast
5794838,IL11RA,CDK14,1.024257,Neuronal,Fibroblast
3629808,ARHGEF11,BID,1.0240647,Myeloid,Endothelial
5145910,PTGER3,OTUD7B,1.023768,Fibroblast,Neuronal
2522640,KLF16,PCBP1,1.0235157,vSMCs,Lymphoid
440465,HECTD3,PABIR1,1.023456,Mast,Myeloid
243125,KANK1,PABIR1,1.0233827,Pericyte,Myeloid
3630170,ARHGEF11,CDK14,1.0233314,Myeloid,Fibroblast
926225,UBE2I,PABIR1,1.0226481,Lymphoid,Myeloid
10200074,ICAM5,CDK14,1.0224524,Endothelial,Fibroblast
5144998,PTGER3,HMOX1,1.0223382,Fibroblast,Mast
442008,HECTD3,BID,1.0217665,Mast,Endothelial
5794422,IL11RA,MSH2,1.0217221,Neuronal,Pericyte
244668,KANK1,BID,1.0216935,Pericyte,Endothelial
5145744,PTGER3,PCBP1,1.021294,Fibroblast,Lymphoid
442370,HECTD3,CDK14,1.0210378,Mast,Fibroblast
5792856,IL11RA,PPP1R13L,1.0210167,Neuronal,Cardiomyocyte
245030,KANK1,CDK14,1.0209647,Pericyte,Fibroblast
927768,UBE2I,BID,1.0209597,Lymphoid,Endothelial
3629754,ARHGEF11,MSH2,1.0207914,Myeloid,Pericyte
928130,UBE2I,CDK14,1.0202318,Lymphoid,Fibroblast
3628188,ARHGEF11,PPP1R13L,1.0200759,Myeloid,Cardiomyocyte
10199658,ICAM5,MSH2,1.0198642,Endothelial,Pericyte
10198092,ICAM5,PPP1R13L,1.0190771,Endothelial,Cardiomyocyte
441954,HECTD3,MSH2,1.0185169,Mast,Pericyte
440388,HECTD3,PPP1R13L,1.0178223,Mast,Cardiomyocyte
243048,KANK1,PPP1R13L,1.0177498,Pericyte,Cardiomyocyte
927714,UBE2I,MSH2,1.0177151,Lymphoid,Pericyte
3630946,ARHGEF11,OTUD7B,1.0176831,Myeloid,Neuronal
5794702,IL11RA,HMOX1,1.0172368,Neuronal,Mast
926148,UBE2I,PPP1R13L,1.0170242,Lymphoid,Cardiomyocyte
10200850,ICAM5,OTUD7B,1.0167518,Endothelial,Neuronal
3630034,ARHGEF11,HMOX1,1.0162964,Myeloid,Mast
5795448,IL11RA,PCBP1,1.0161871,Neuronal,Lymphoid
443146,HECTD3,OTUD7B,1.0154175,Mast,Neuronal
245806,KANK1,OTUD7B,1.015345,Pericyte,Neuronal
10199938,ICAM5,HMOX1,1.0152807,Endothelial,Mast
3630780,ARHGEF11,PCBP1,1.0152506,Myeloid,Lymphoid
928906,UBE2I,OTUD7B,1.0146184,Lymphoid,Neuronal
10200684,ICAM5,PCBP1,1.0142553,Endothelial,Lymphoid
244894,KANK1,HMOX1,1.0139843,Pericyte,Mast
5143846,PTGER3,BRSK2,1.0134324,Fibroblast,vSMCs
927994,UBE2I,HMOX1,1.0132623,Lymphoid,Mast
442980,HECTD3,PCBP1,1.0130078,Mast,Lymphoid
245640,KANK1,PCBP1,1.0129356,Pericyte,Lymphoid
3603977,LPAR3,PABIR1,1.0115491,Cardiomyocyte,Myeloid
3605520,LPAR3,BID,1.0098742,Cardiomyocyte,Endothelial
3605882,LPAR3,CDK14,1.0091609,Cardiomyocyte,Fibroblast
5793550,IL11RA,BRSK2,1.0084289,Neuronal,vSMCs
3628882,ARHGEF11,BRSK2,1.0074824,Myeloid,vSMCs
3605466,LPAR3,MSH2,1.0067025,Cardiomyocyte,Pericyte
10198786,ICAM5,BRSK2,1.0063787,Endothelial,vSMCs
441082,HECTD3,BRSK2,1.0052876,Mast,vSMCs
243742,KANK1,BRSK2,1.0052165,Pericyte,vSMCs
926842,UBE2I,BRSK2,1.0045044,Lymphoid,vSMCs
3606658,LPAR3,OTUD7B,1.0036439,Cardiomyocyte,Neuronal
3605746,LPAR3,HMOX1,1.0023551,Cardiomyocyte,Mast
3606492,LPAR3,PCBP1,1.0013058,Cardiomyocyte,Lymphoid
3604594,LPAR3,BRSK2,0.9937515,Cardiomyocyte,vSMCs
