,Src,Dst,Prob,Src Cell,Dst Cell
3959619,TLR8,CD96,0.95976275,Myeloid,Fibroblast
9247432,CTSG,XPO5,0.95687413,Fibroblast,Cardiomyocyte
3961756,TLR8,XPO5,0.95686823,Myeloid,Cardiomyocyte
4852203,ESRRB,CD96,0.9563455,Cardiomyocyte,Fibroblast
9245256,CTSG,IL12RB1,0.95572567,Fibroblast,Myeloid
4852164,ESRRB,IL12RB1,0.9532535,Cardiomyocyte,Myeloid
9633903,ALOX5AP,CD96,0.9522642,Lymphoid,Fibroblast
553227,CDON,CD96,0.95069486,Pericyte,Fibroblast
4065879,IRF7,CD96,0.95053047,Mast,Fibroblast
2147127,L1CAM,CD96,0.9504862,Neuronal,Fibroblast
8695779,CXCL1,CD96,0.9501287,vSMCs,Fibroblast
9636040,ALOX5AP,XPO5,0.94944817,Lymphoid,Cardiomyocyte
9246779,CTSG,CTHRC1,0.94909376,Fibroblast,Neuronal
3961103,TLR8,CTHRC1,0.94908786,Myeloid,Neuronal
9245125,CTSG,TMED10,0.94885564,Fibroblast,Lymphoid
3959449,TLR8,TMED10,0.9488498,Myeloid,Lymphoid
9245787,CTSG,DOK4,0.94845945,Fibroblast,vSMCs
3960111,TLR8,DOK4,0.9484536,Myeloid,vSMCs
9633864,ALOX5AP,IL12RB1,0.9483907,Lymphoid,Myeloid
6673803,CENPX,CD96,0.94806206,Endothelial,Fibroblast
555364,CDON,XPO5,0.9478901,Pericyte,Cardiomyocyte
9247090,CTSG,TARBP2,0.94784796,Fibroblast,Mast
3961414,TLR8,TARBP2,0.9478421,Myeloid,Mast
9244931,CTSG,PPP2R5B,0.9478406,Fibroblast,Endothelial
3959255,TLR8,PPP2R5B,0.94783473,Myeloid,Endothelial
4068016,IRF7,XPO5,0.9477843,Mast,Cardiomyocyte
8697916,CXCL1,XPO5,0.9477405,vSMCs,Cardiomyocyte
2149264,L1CAM,XPO5,0.94767827,Neuronal,Cardiomyocyte
8695740,CXCL1,IL12RB1,0.94730353,vSMCs,Myeloid
9246643,CTSG,BCL10,0.9471135,Fibroblast,Pericyte
3960967,TLR8,BCL10,0.9471076,Myeloid,Pericyte
553188,CDON,IL12RB1,0.9468442,Pericyte,Myeloid
4065840,IRF7,IL12RB1,0.9468238,Mast,Myeloid
2147088,L1CAM,IL12RB1,0.9466271,Neuronal,Myeloid
4852033,ESRRB,TMED10,0.9462806,Cardiomyocyte,Lymphoid
4853687,ESRRB,CTHRC1,0.9458696,Cardiomyocyte,Neuronal
4852695,ESRRB,DOK4,0.94560915,Cardiomyocyte,vSMCs
6675940,CENPX,XPO5,0.9452962,Endothelial,Cardiomyocyte
4853998,ESRRB,TARBP2,0.9449729,Cardiomyocyte,Mast
4851839,ESRRB,PPP2R5B,0.94496566,Cardiomyocyte,Endothelial
6673764,CENPX,IL12RB1,0.9442988,Endothelial,Myeloid
4854027,ESRRB,ERBB2,0.94349813,Cardiomyocyte,Pericyte
9635387,ALOX5AP,CTHRC1,0.9416964,Lymphoid,Neuronal
9634395,ALOX5AP,DOK4,0.9411218,Lymphoid,vSMCs
9635698,ALOX5AP,TARBP2,0.9405111,Lymphoid,Mast
9633539,ALOX5AP,PPP2R5B,0.9405038,Lymphoid,Endothelial
8695609,CXCL1,TMED10,0.94034237,vSMCs,Lymphoid
554711,CDON,CTHRC1,0.94014734,Pericyte,Neuronal
553057,CDON,TMED10,0.9400181,Pericyte,Lymphoid
4067363,IRF7,CTHRC1,0.94000936,Mast,Neuronal
4065709,IRF7,TMED10,0.9399794,Mast,Lymphoid
2146957,L1CAM,TMED10,0.9398038,Neuronal,Lymphoid
8697263,CXCL1,CTHRC1,0.93976325,vSMCs,Neuronal
9635251,ALOX5AP,BCL10,0.9396358,Lymphoid,Pericyte
553719,CDON,DOK4,0.9395802,Pericyte,vSMCs
4066371,IRF7,DOK4,0.9394992,Mast,vSMCs
2147619,L1CAM,DOK4,0.93936867,Neuronal,vSMCs
555022,CDON,TARBP2,0.93897,Pericyte,Mast
8697574,CXCL1,TARBP2,0.9389632,vSMCs,Mast
552863,CDON,PPP2R5B,0.93896276,Pericyte,Endothelial
8695415,CXCL1,PPP2R5B,0.938956,vSMCs,Endothelial
4065515,IRF7,PPP2R5B,0.93887776,Mast,Endothelial
2148922,L1CAM,TARBP2,0.9387589,Neuronal,Mast
2146763,L1CAM,PPP2R5B,0.93875164,Neuronal,Endothelial
2148475,L1CAM,BCL10,0.9378776,Neuronal,Pericyte
4067227,IRF7,BCL10,0.9378414,Mast,Pericyte
6675287,CENPX,CTHRC1,0.9375569,Endothelial,Neuronal
8697603,CXCL1,ERBB2,0.93749255,vSMCs,Pericyte
6673633,CENPX,TMED10,0.9374812,Endothelial,Lymphoid
6674295,CENPX,DOK4,0.9370218,Endothelial,vSMCs
6675598,CENPX,TARBP2,0.93641114,Endothelial,Mast
6675151,CENPX,BCL10,0.9354406,Endothelial,Pericyte
