,Src,Dst,Prob,Src Cell,Dst Cell
1016962,AXIN2,PRKD1,1.2066163,vSMCs,Endothelial
4805890,ST14,PRKD1,1.2066123,Myeloid,Endothelial
1015426,AXIN2,NFKB2,1.1955186,vSMCs,Mast
4804354,ST14,NFKB2,1.1955148,Myeloid,Mast
7512466,PLAU,NFKB2,1.1940091,Endothelial,Mast
11026654,TUBA1B,PRKD1,1.1917557,Pericyte,Endothelial
1014828,AXIN2,STK11,1.18836,vSMCs,Neuronal
4803756,ST14,STK11,1.1883562,Myeloid,Neuronal
7511868,PLAU,STK11,1.1869448,Endothelial,Neuronal
4702666,CTSG,PRKD1,1.186804,Fibroblast,Endothelial
3315214,BANP,PRKD1,1.1864889,Mast,Endothelial
3791866,PNCK,PRKD1,1.183842,Cardiomyocyte,Endothelial
1014300,AXIN2,NPR2,1.1815884,vSMCs,Fibroblast
4803228,ST14,NPR2,1.1815847,Myeloid,Fibroblast
11025118,TUBA1B,NFKB2,1.180635,Pericyte,Mast
7511340,PLAU,NPR2,1.1801805,Endothelial,Fibroblast
4701130,CTSG,NFKB2,1.175546,Fibroblast,Mast
11024520,TUBA1B,STK11,1.1737614,Pericyte,Neuronal
3790330,PNCK,NFKB2,1.1725191,Cardiomyocyte,Mast
4805123,ST14,CYSLTR1,1.1711068,Myeloid,vSMCs
7513235,PLAU,CYSLTR1,1.1697366,Endothelial,vSMCs
1017022,AXIN2,ADIPOR2,1.1693847,vSMCs,Pericyte
4805950,ST14,ADIPOR2,1.169381,Myeloid,Pericyte
4700532,CTSG,STK11,1.168927,Fibroblast,Neuronal
3313080,BANP,STK11,1.168594,Mast,Neuronal
7514062,PLAU,ADIPOR2,1.168003,Endothelial,Pericyte
11023992,TUBA1B,NPR2,1.1670711,Pericyte,Fibroblast
1016864,AXIN2,STRN4,1.1665757,vSMCs,Lymphoid
4805792,ST14,STRN4,1.166572,Myeloid,Lymphoid
3789732,PNCK,STK11,1.166031,Cardiomyocyte,Neuronal
1014817,AXIN2,LYL1,1.1654483,vSMCs,Myeloid
7513904,PLAU,STRN4,1.1652062,Endothelial,Lymphoid
1457182,RNF111,PRKD1,1.164363,Lymphoid,Endothelial
7511857,PLAU,LYL1,1.1640793,Endothelial,Myeloid
9845650,TAF7,PRKD1,1.1630508,Neuronal,Endothelial
3312552,BANP,NPR2,1.1619321,Mast,Fibroblast
3789204,PNCK,NPR2,1.1593816,Cardiomyocyte,Fibroblast
1016632,AXIN2,PCNT,1.158814,vSMCs,Cardiomyocyte
4805560,ST14,PCNT,1.1588103,Myeloid,Cardiomyocyte
7513672,PLAU,PCNT,1.1574472,Endothelial,Cardiomyocyte
11025887,TUBA1B,CYSLTR1,1.1567713,Pericyte,vSMCs
1455646,RNF111,NFKB2,1.1530156,Lymphoid,Mast
11026556,TUBA1B,STRN4,1.1522901,Pericyte,Lymphoid
4701899,CTSG,CYSLTR1,1.1520612,Fibroblast,vSMCs
9844114,TAF7,NFKB2,1.1517595,Neuronal,Mast
3314447,BANP,CYSLTR1,1.1517042,Mast,vSMCs
11024509,TUBA1B,LYL1,1.1511745,Pericyte,Myeloid
4702726,CTSG,ADIPOR2,1.150315,Fibroblast,Pericyte
3315274,BANP,ADIPOR2,1.1499723,Mast,Pericyte
3791099,PNCK,CYSLTR1,1.1492347,Cardiomyocyte,vSMCs
4702568,CTSG,STRN4,1.1475962,Fibroblast,Lymphoid
3791926,PNCK,ADIPOR2,1.1474795,Cardiomyocyte,Pericyte
3315116,BANP,STRN4,1.1472417,Mast,Lymphoid
1455048,RNF111,STK11,1.146894,Lymphoid,Neuronal
4700521,CTSG,LYL1,1.1464831,Fibroblast,Myeloid
3313069,BANP,LYL1,1.14613,Mast,Myeloid
3791768,PNCK,STRN4,1.1447794,Cardiomyocyte,Lymphoid
11026324,TUBA1B,PCNT,1.1446087,Pericyte,Cardiomyocyte
3789721,PNCK,LYL1,1.1436679,Cardiomyocyte,Myeloid
1454520,RNF111,NPR2,1.1403513,Lymphoid,Fibroblast
4702336,CTSG,PCNT,1.1399294,Fibroblast,Cardiomyocyte
3314884,BANP,PCNT,1.1395861,Mast,Cardiomyocyte
9842988,TAF7,NPR2,1.1390566,Neuronal,Fibroblast
1456415,RNF111,CYSLTR1,1.1304358,Lymphoid,vSMCs
9844883,TAF7,CYSLTR1,1.1291391,Neuronal,vSMCs
1457242,RNF111,ADIPOR2,1.1286798,Lymphoid,Pericyte
9845710,TAF7,ADIPOR2,1.1273911,Neuronal,Pericyte
1455037,RNF111,LYL1,1.1249552,Lymphoid,Myeloid
9845552,TAF7,STRN4,1.1247599,Neuronal,Lymphoid
9843505,TAF7,LYL1,1.1236658,Neuronal,Myeloid
1456852,RNF111,PCNT,1.1185007,Lymphoid,Cardiomyocyte
9845320,TAF7,PCNT,1.1172221,Neuronal,Cardiomyocyte
