,Src,Dst,Prob,Src Cell,Dst Cell
6538225,KCNA2,INHBA,1.5263747,Cardiomyocyte,Lymphoid
1404349,CD3G,INHBA,1.504928,Myeloid,Lymphoid
6536541,KCNA2,TAF1,1.4986187,Cardiomyocyte,Endothelial
8177665,HSPB6,INHBA,1.4974066,vSMCs,Lymphoid
1405666,CD3G,TPX2,1.4933923,Myeloid,Cardiomyocyte
8178982,HSPB6,TPX2,1.4859271,vSMCs,Cardiomyocyte
1402665,CD3G,TAF1,1.4774414,Myeloid,Endothelial
8175981,HSPB6,TAF1,1.4700571,vSMCs,Endothelial
6536690,KCNA2,CDCP1,1.459037,Cardiomyocyte,Fibroblast
6536552,KCNA2,PDPK1,1.4589307,Cardiomyocyte,Mast
5606173,CREBZF,INHBA,1.4544277,Mast,Lymphoid
7691905,PEX12,INHBA,1.4529586,Endothelial,Lymphoid
8302141,SLA2,INHBA,1.4484347,Fibroblast,Lymphoid
5607490,CREBZF,TPX2,1.4433991,Mast,Cardiomyocyte
7693222,PEX12,TPX2,1.4417354,Endothelial,Cardiomyocyte
1402814,CD3G,CDCP1,1.4390402,Myeloid,Fibroblast
1402676,CD3G,PDPK1,1.4383246,Myeloid,Mast
8303458,SLA2,TPX2,1.4370501,Fibroblast,Cardiomyocyte
6538250,KCNA2,KLRK1,1.4318724,Cardiomyocyte,vSMCs
8176130,HSPB6,CDCP1,1.4318495,vSMCs,Fibroblast
8175992,HSPB6,PDPK1,1.4311358,vSMCs,Mast
6536879,KCNA2,ERBB2,1.4298427,Cardiomyocyte,Pericyte
5604489,CREBZF,TAF1,1.4278897,Mast,Endothelial
6537131,KCNA2,DFFA,1.4222012,Cardiomyocyte,Neuronal
8300457,SLA2,TAF1,1.4219184,Fibroblast,Endothelial
7725301,AHR,INHBA,1.4174161,Neuronal,Lymphoid
1404374,CD3G,KLRK1,1.4120451,Myeloid,vSMCs
1403003,CD3G,ERBB2,1.4101225,Myeloid,Pericyte
7726618,AHR,TPX2,1.4063693,Neuronal,Cardiomyocyte
8176319,HSPB6,ERBB2,1.4030759,vSMCs,Pericyte
1403255,CD3G,DFFA,1.402764,Myeloid,Neuronal
1344946,SLIT3,TPX2,1.3993297,Lymphoid,Cardiomyocyte
8176571,HSPB6,DFFA,1.3957547,vSMCs,Neuronal
7723617,AHR,TAF1,1.3914882,Neuronal,Endothelial
5604638,CREBZF,CDCP1,1.3906415,Mast,Fibroblast
7690370,PEX12,CDCP1,1.3894246,Endothelial,Fibroblast
7690232,PEX12,PDPK1,1.3886386,Endothelial,Mast
1341945,SLIT3,TAF1,1.3845462,Lymphoid,Endothelial
8300468,SLA2,PDPK1,1.3842769,Fibroblast,Mast
5606198,CREBZF,KLRK1,1.3645983,Mast,vSMCs
7691930,PEX12,KLRK1,1.3633287,Endothelial,vSMCs
5604827,CREBZF,ERBB2,1.3627231,Mast,Pericyte
7690559,PEX12,ERBB2,1.3614846,Endothelial,Pericyte
8302166,SLA2,KLRK1,1.3591876,Fibroblast,vSMCs
8300795,SLA2,ERBB2,1.3573772,Fibroblast,Pericyte
5605079,CREBZF,DFFA,1.3555734,Mast,Neuronal
7723766,AHR,CDCP1,1.3555257,Neuronal,Fibroblast
7723628,AHR,PDPK1,1.3546505,Neuronal,Mast
7690811,PEX12,DFFA,1.3544075,Endothelial,Neuronal
8301047,SLA2,DFFA,1.3503847,Fibroblast,Neuronal
1342094,SLIT3,CDCP1,1.3487967,Lymphoid,Fibroblast
1341956,SLIT3,PDPK1,1.3478928,Lymphoid,Mast
8447869,IL34,INHBA,1.3370427,Pericyte,Lymphoid
7725326,AHR,KLRK1,1.3300306,Neuronal,vSMCs
7723955,AHR,ERBB2,1.3282455,Neuronal,Pericyte
8449186,IL34,TPX2,1.3261757,Pericyte,Cardiomyocyte
1343654,SLIT3,KLRK1,1.3234172,Lymphoid,vSMCs
1342283,SLIT3,ERBB2,1.3216454,Lymphoid,Pericyte
1342535,SLIT3,DFFA,1.3148164,Lymphoid,Neuronal
8446185,IL34,TAF1,1.3124872,Pericyte,Endothelial
8446334,IL34,CDCP1,1.2790692,Pericyte,Fibroblast
8446196,IL34,PDPK1,1.2777494,Pericyte,Mast
8447894,IL34,KLRK1,1.2548481,Pericyte,vSMCs
8446775,IL34,DFFA,1.2468868,Pericyte,Neuronal
