,Src,Dst,Prob,Src Cell,Dst Cell
5985711,HGF,PKD1,1.0656261,Myeloid,Fibroblast
797187,CTNNBIP1,PKD1,1.0648427,Cardiomyocyte,Fibroblast
5986080,HGF,FLCN,1.064285,Myeloid,Mast
797556,CTNNBIP1,FLCN,1.0635251,Cardiomyocyte,Mast
5984136,HGF,NFX1,1.0634505,Myeloid,Neuronal
8077515,IL18BP,PKD1,1.0632533,Endothelial,Fibroblast
8678643,NECTIN2,PKD1,1.0631617,Mast,Fibroblast
5761047,GZMB,PKD1,1.0630486,vSMCs,Fibroblast
795612,CTNNBIP1,NFX1,1.0626813,Cardiomyocyte,Neuronal
2828271,HNRNPK,PKD1,1.0623876,Lymphoid,Fibroblast
2977035,PILRA,PKD1,1.0623816,Neuronal,Fibroblast
8077884,IL18BP,FLCN,1.0619818,Endothelial,Mast
5984547,HGF,CIITA,1.0618975,Myeloid,Endothelial
5984663,HGF,NEGR1,1.0618898,Myeloid,Pericyte
5761416,GZMB,FLCN,1.0617692,vSMCs,Mast
5985192,HGF,CNKSR1,1.0614444,Myeloid,Cardiomyocyte
5986616,HGF,ADGRG1,1.061222,Myeloid,Lymphoid
8075940,IL18BP,NFX1,1.0611202,Endothelial,Neuronal
796139,CTNNBIP1,NEGR1,1.0611163,Cardiomyocyte,Pericyte
796023,CTNNBIP1,CIITA,1.0611128,Cardiomyocyte,Endothelial
2828640,HNRNPK,FLCN,1.0610975,Lymphoid,Mast
2977404,PILRA,FLCN,1.0610441,Neuronal,Mast
8677068,NECTIN2,NFX1,1.0610125,Mast,Neuronal
9874827,WIPI2,PKD1,1.0609473,Pericyte,Fibroblast
5759472,GZMB,NFX1,1.0609113,vSMCs,Neuronal
5985860,HGF,MYOC,1.0606996,Myeloid,vSMCs
798092,CTNNBIP1,ADGRG1,1.0604587,Cardiomyocyte,Lymphoid
2826696,HNRNPK,NFX1,1.060245,Lymphoid,Neuronal
6247176,SEMA4F,FLCN,1.0601658,Fibroblast,Mast
797336,CTNNBIP1,MYOC,1.05994,Cardiomyocyte,vSMCs
9875196,WIPI2,FLCN,1.0596522,Pericyte,Mast
8076467,IL18BP,NEGR1,1.0595468,Endothelial,Pericyte
8677595,NECTIN2,NEGR1,1.0594463,Mast,Pericyte
8677479,NECTIN2,CIITA,1.059435,Mast,Endothelial
5759999,GZMB,NEGR1,1.0593402,vSMCs,Pericyte
5759883,GZMB,CIITA,1.0593188,vSMCs,Endothelial
6245232,SEMA4F,NFX1,1.0593044,Fibroblast,Neuronal
8076996,IL18BP,CNKSR1,1.0590926,Endothelial,Cardiomyocyte
8678124,NECTIN2,CNKSR1,1.0589964,Mast,Cardiomyocyte
8078420,IL18BP,ADGRG1,1.0589089,Endothelial,Lymphoid
5760528,GZMB,CNKSR1,1.0588874,vSMCs,Cardiomyocyte
9873252,WIPI2,NFX1,1.0588039,Pericyte,Neuronal
8679548,NECTIN2,ADGRG1,1.0587962,Mast,Lymphoid
5761952,GZMB,ADGRG1,1.058699,vSMCs,Lymphoid
2827223,HNRNPK,NEGR1,1.0586778,Lymphoid,Pericyte
2975871,PILRA,CIITA,1.0586643,Neuronal,Endothelial
2827107,HNRNPK,CIITA,1.0586622,Lymphoid,Endothelial
2975987,PILRA,NEGR1,1.0586565,Neuronal,Pericyte
8077664,IL18BP,MYOC,1.0583974,Endothelial,vSMCs
8678792,NECTIN2,MYOC,1.0582806,Mast,vSMCs
2827752,HNRNPK,CNKSR1,1.058227,Lymphoid,Cardiomyocyte
2976516,PILRA,CNKSR1,1.0582125,Neuronal,Cardiomyocyte
2977940,PILRA,ADGRG1,1.0579904,Neuronal,Lymphoid
6245759,SEMA4F,NEGR1,1.057733,Fibroblast,Pericyte
6245643,SEMA4F,CIITA,1.0577062,Fibroblast,Endothelial
2828420,HNRNPK,MYOC,1.057518,Lymphoid,vSMCs
2977184,PILRA,MYOC,1.0574697,Neuronal,vSMCs
6246288,SEMA4F,CNKSR1,1.0572793,Fibroblast,Cardiomyocyte
9873663,WIPI2,CIITA,1.057228,Pericyte,Endothelial
797982,CTNNBIP1,LRRC4C,1.0571667,Cardiomyocyte,Myeloid
6247712,SEMA4F,ADGRG1,1.0570976,Fibroblast,Lymphoid
9874308,WIPI2,CNKSR1,1.0567911,Pericyte,Cardiomyocyte
9875732,WIPI2,ADGRG1,1.0565926,Pericyte,Lymphoid
6246956,SEMA4F,MYOC,1.0565872,Fibroblast,vSMCs
9874976,WIPI2,MYOC,1.0560783,Pericyte,vSMCs
8078310,IL18BP,LRRC4C,1.0556172,Endothelial,Myeloid
8679438,NECTIN2,LRRC4C,1.0555079,Mast,Myeloid
5761842,GZMB,LRRC4C,1.0554087,vSMCs,Myeloid
2829066,HNRNPK,LRRC4C,1.0547451,Lymphoid,Myeloid
2977830,PILRA,LRRC4C,1.0547087,Neuronal,Myeloid
6247602,SEMA4F,LRRC4C,1.0538111,Fibroblast,Myeloid
9875622,WIPI2,LRRC4C,1.0533108,Pericyte,Myeloid
