,Src,Dst,Prob,Src Cell,Dst Cell
4539275,EPHA4,CDK5R1,1.6798642,Mast,Fibroblast
3018239,PIK3R1,CDK5R1,1.6780401,Lymphoid,Fibroblast
4540476,EPHA4,UBE2E3,1.661724,Mast,Neuronal
3019440,PIK3R1,UBE2E3,1.6598747,Lymphoid,Neuronal
9732036,PROK1,UBE2E3,1.6589258,Fibroblast,Neuronal
4540462,EPHA4,VIP,1.657902,Mast,Endothelial
3746879,AMH,CDK5R1,1.656743,vSMCs,Fibroblast
3019426,PIK3R1,VIP,1.6560656,Lymphoid,Endothelial
9732022,PROK1,VIP,1.6551259,Fibroblast,Endothelial
4539876,EPHA4,E4F1,1.6548051,Mast,Pericyte
7253459,ECSIT,CDK5R1,1.6538128,Pericyte,Fibroblast
21707,CD44,CDK5R1,1.6531702,Neuronal,Fibroblast
3018840,PIK3R1,E4F1,1.6530282,Lymphoid,Pericyte
9731436,PROK1,E4F1,1.652137,Fibroblast,Pericyte
3748080,AMH,UBE2E3,1.6387377,vSMCs,Neuronal
7254660,ECSIT,UBE2E3,1.635926,Pericyte,Neuronal
3748066,AMH,VIP,1.6349903,vSMCs,Endothelial
4541586,EPHA4,ZNF350,1.6335068,Mast,vSMCs
7254646,ECSIT,VIP,1.6321688,Pericyte,Endothelial
3747480,AMH,E4F1,1.6320798,vSMCs,Pericyte
3020550,PIK3R1,ZNF350,1.6317542,Lymphoid,vSMCs
22894,CD44,VIP,1.6315174,Neuronal,Endothelial
10228739,SCN2B,CDK5R1,1.6311047,Cardiomyocyte,Fibroblast
9733146,PROK1,ZNF350,1.6308756,Fibroblast,vSMCs
22308,CD44,E4F1,1.6285312,Neuronal,Pericyte
10246955,RND1,CDK5R1,1.6272717,Endothelial,Fibroblast
3019811,PIK3R1,PDCD4,1.6268634,Lymphoid,Mast
9732407,PROK1,PDCD4,1.6259775,Fibroblast,Mast
4541145,EPHA4,NLRC4,1.6207265,Mast,Myeloid
10848083,FERMT3,CDK5R1,1.619424,Myeloid,Fibroblast
3020109,PIK3R1,NLRC4,1.6189325,Lymphoid,Myeloid
9732705,PROK1,NLRC4,1.6180148,Fibroblast,Myeloid
4541649,EPHA4,TBC1D4,1.6168787,Mast,Cardiomyocyte
3020613,PIK3R1,TBC1D4,1.6151377,Lymphoid,Cardiomyocyte
9733209,PROK1,TBC1D4,1.6142627,Fibroblast,Cardiomyocyte
10229940,SCN2B,UBE2E3,1.6134307,Cardiomyocyte,Neuronal
4540609,EPHA4,THBS2,1.6124387,Mast,Lymphoid
10248156,RND1,UBE2E3,1.6097412,Endothelial,Neuronal
10229926,SCN2B,VIP,1.6097313,Cardiomyocyte,Endothelial
9732169,PROK1,THBS2,1.6097233,Fibroblast,Lymphoid
7255770,ECSIT,ZNF350,1.6081874,Pericyte,vSMCs
24018,CD44,ZNF350,1.6075726,Neuronal,vSMCs
10229340,SCN2B,E4F1,1.6067997,Cardiomyocyte,Pericyte
3748451,AMH,PDCD4,1.6062299,vSMCs,Mast
7255031,ECSIT,PDCD4,1.6033716,Pericyte,Mast
10247556,RND1,E4F1,1.6029785,Endothelial,Pericyte
23279,CD44,PDCD4,1.6027529,Neuronal,Mast
10849284,FERMT3,UBE2E3,1.6018482,Myeloid,Neuronal
3748749,AMH,NLRC4,1.5983317,vSMCs,Myeloid
10849270,FERMT3,VIP,1.5981808,Myeloid,Endothelial
7255329,ECSIT,NLRC4,1.595571,Pericyte,Myeloid
10848684,FERMT3,E4F1,1.5953057,Myeloid,Pericyte
23577,CD44,NLRC4,1.5949348,Neuronal,Myeloid
3749253,AMH,TBC1D4,1.5946615,vSMCs,Cardiomyocyte
7255833,ECSIT,TBC1D4,1.5918132,Pericyte,Cardiomyocyte
24081,CD44,TBC1D4,1.5912017,Neuronal,Cardiomyocyte
3748213,AMH,THBS2,1.5901339,vSMCs,Lymphoid
7254793,ECSIT,THBS2,1.5874059,Pericyte,Lymphoid
23041,CD44,THBS2,1.5867684,Neuronal,Lymphoid
10231050,SCN2B,ZNF350,1.5861211,Cardiomyocyte,vSMCs
10249266,RND1,ZNF350,1.5823458,Endothelial,vSMCs
10230311,SCN2B,PDCD4,1.5813626,Cardiomyocyte,Mast
10248527,RND1,PDCD4,1.5776259,Endothelial,Mast
10850394,FERMT3,ZNF350,1.5747759,Myeloid,vSMCs
10230609,SCN2B,NLRC4,1.5736375,Cardiomyocyte,Myeloid
10849655,FERMT3,PDCD4,1.5700439,Myeloid,Mast
10248825,RND1,NLRC4,1.5700173,Endothelial,Myeloid
10249329,RND1,TBC1D4,1.5662447,Endothelial,Cardiomyocyte
10230073,SCN2B,THBS2,1.5655776,Cardiomyocyte,Lymphoid
10248289,RND1,THBS2,1.5619979,Endothelial,Lymphoid
10850457,FERMT3,TBC1D4,1.5587332,Myeloid,Cardiomyocyte
10849417,FERMT3,THBS2,1.5543386,Myeloid,Lymphoid
