,Src,Dst,Prob,Src Cell,Dst Cell
7650677,KL,PGR,1.2371212,Fibroblast,Cardiomyocyte
9019913,NIPSNAP1,PGR,1.2301857,vSMCs,Cardiomyocyte
7648969,KL,CACNA1C,1.2288196,Fibroblast,vSMCs
5109545,ANGPTL4,PGR,1.227832,Neuronal,Cardiomyocyte
752885,IL1RN,PGR,1.2277029,Myeloid,Cardiomyocyte
7650360,KL,RANGAP1,1.2264994,Fibroblast,Mast
7647955,KL,PTPRM,1.2262391,Fibroblast,Endothelial
8543261,TBL1XR1,PGR,1.2256513,Mast,Cardiomyocyte
7648203,KL,POLA2,1.2213115,Fibroblast,Myeloid
7648586,KL,DUSP3,1.220298,Fibroblast,Pericyte
9019596,NIPSNAP1,RANGAP1,1.2196501,vSMCs,Mast
5107837,ANGPTL4,CACNA1C,1.2196145,Neuronal,vSMCs
751177,IL1RN,CACNA1C,1.2194964,Myeloid,vSMCs
9017191,NIPSNAP1,PTPRM,1.2194276,vSMCs,Endothelial
7649932,KL,ARHGEF17,1.2194241,Fibroblast,Neuronal
8541553,TBL1XR1,CACNA1C,1.2174302,Mast,vSMCs
5109228,ANGPTL4,RANGAP1,1.2173755,Neuronal,Mast
752568,IL1RN,RANGAP1,1.2172873,Myeloid,Mast
5106823,ANGPTL4,PTPRM,1.2172335,Neuronal,Endothelial
750163,IL1RN,PTPRM,1.2171993,Myeloid,Endothelial
9019407,NIPSNAP1,SPAG5,1.2170595,vSMCs,Fibroblast
10184029,BCAR1,CACNA1C,1.2166691,Cardiomyocyte,vSMCs
8540539,TBL1XR1,PTPRM,1.2149032,Mast,Endothelial
5109039,ANGPTL4,SPAG5,1.21488,Neuronal,Fibroblast
752379,IL1RN,SPAG5,1.2148527,Myeloid,Fibroblast
9017439,NIPSNAP1,POLA2,1.214488,vSMCs,Myeloid
10185420,BCAR1,RANGAP1,1.2144009,Cardiomyocyte,Mast
7240817,MAD2L1,PGR,1.214207,Endothelial,Cardiomyocyte
10183015,BCAR1,PTPRM,1.2141958,Cardiomyocyte,Endothelial
9017822,NIPSNAP1,DUSP3,1.2134988,vSMCs,Pericyte
9019168,NIPSNAP1,ARHGEF17,1.2126101,vSMCs,Neuronal
8542755,TBL1XR1,SPAG5,1.2125418,Mast,Fibroblast
5107071,ANGPTL4,POLA2,1.2122161,Neuronal,Myeloid
10185231,BCAR1,SPAG5,1.2118402,Cardiomyocyte,Fibroblast
5107454,ANGPTL4,DUSP3,1.2112699,Neuronal,Pericyte
750794,IL1RN,DUSP3,1.211205,Myeloid,Pericyte
752140,IL1RN,ARHGEF17,1.2102454,Myeloid,Neuronal
8540787,TBL1XR1,POLA2,1.2100004,Mast,Myeloid
9196001,NOTCH1,PGR,1.2097633,Pericyte,Cardiomyocyte
7649137,KL,TUBA1B,1.2093168,Fibroblast,Lymphoid
10183263,BCAR1,POLA2,1.2092595,Cardiomyocyte,Myeloid
8541170,TBL1XR1,DUSP3,1.2090062,Mast,Pericyte
10183646,BCAR1,DUSP3,1.2082831,Cardiomyocyte,Pericyte
8542516,TBL1XR1,ARHGEF17,1.20813,Mast,Neuronal
10184992,BCAR1,ARHGEF17,1.2073892,Cardiomyocyte,Neuronal
7239109,MAD2L1,CACNA1C,1.2060658,Endothelial,vSMCs
7426013,NCAM2,PGR,1.2059779,Lymphoid,Cardiomyocyte
7240500,MAD2L1,RANGAP1,1.2038083,Endothelial,Mast
9018373,NIPSNAP1,TUBA1B,1.2025687,vSMCs,Lymphoid
9194293,NOTCH1,CACNA1C,1.2016598,Pericyte,vSMCs
7240311,MAD2L1,SPAG5,1.2012513,Endothelial,Fibroblast
5108005,ANGPTL4,TUBA1B,1.2003373,Neuronal,Lymphoid
751345,IL1RN,TUBA1B,1.2002579,Myeloid,Lymphoid
9195684,NOTCH1,RANGAP1,1.1994338,Pericyte,Mast
9193279,NOTCH1,PTPRM,1.1992571,Pericyte,Endothelial
7238343,MAD2L1,POLA2,1.1987132,Endothelial,Myeloid
8541721,TBL1XR1,TUBA1B,1.1981212,Mast,Lymphoid
7424305,NCAM2,CACNA1C,1.1979157,Lymphoid,vSMCs
7238726,MAD2L1,DUSP3,1.1977369,Endothelial,Pericyte
10184197,BCAR1,TUBA1B,1.1973952,Cardiomyocyte,Lymphoid
9195495,NOTCH1,SPAG5,1.1969336,Pericyte,Fibroblast
7240072,MAD2L1,ARHGEF17,1.1968597,Endothelial,Neuronal
7425696,NCAM2,RANGAP1,1.1957432,Lymphoid,Mast
7423291,NCAM2,PTPRM,1.1956522,Lymphoid,Endothelial
9193527,NOTCH1,POLA2,1.1943535,Pericyte,Myeloid
7425507,NCAM2,SPAG5,1.1933465,Lymphoid,Fibroblast
9195256,NOTCH1,ARHGEF17,1.1925055,Pericyte,Neuronal
7423539,NCAM2,POLA2,1.1906712,Lymphoid,Myeloid
7423922,NCAM2,DUSP3,1.1897665,Lymphoid,Pericyte
7425268,NCAM2,ARHGEF17,1.1888264,Lymphoid,Neuronal
7239277,MAD2L1,TUBA1B,1.1869487,Endothelial,Lymphoid
9194461,NOTCH1,TUBA1B,1.1826414,Pericyte,Lymphoid
