,Src,Dst,Prob,Src Cell,Dst Cell
9735751,RNF5,NTRK1,1.1468843,Neuronal,Myeloid
1760179,TRIM39,NTRK1,1.1428119,Endothelial,Myeloid
6654211,BMP4,NTRK1,1.1349168,Pericyte,Myeloid
1001179,SDC1,NTRK1,1.1347277,Mast,Myeloid
9733940,RNF5,SUGT1,1.1292282,Neuronal,Mast
3164036,HDAC4,SUGT1,1.1266395,Myeloid,Mast
1758368,TRIM39,SUGT1,1.1251376,Endothelial,Mast
2610259,SCN2B,NTRK1,1.1243881,Cardiomyocyte,Myeloid
9734119,RNF5,TMED10,1.1231664,Neuronal,Lymphoid
8585107,VDR,NTRK1,1.1228096,Fibroblast,Myeloid
1650883,YWHAH,NTRK1,1.1225064,Lymphoid,Myeloid
2437207,RXRG,NTRK1,1.1210029,vSMCs,Myeloid
3164215,HDAC4,TMED10,1.1206024,Myeloid,Lymphoid
1758547,TRIM39,TMED10,1.1191095,Endothelial,Lymphoid
9733817,RNF5,PTPRJ,1.119043,Neuronal,Pericyte
9735266,RNF5,RAB3A,1.118225,Neuronal,vSMCs
6652400,BMP4,SUGT1,1.1174256,Pericyte,Mast
3163913,HDAC4,PTPRJ,1.116544,Myeloid,Pericyte
3165362,HDAC4,RAB3A,1.1156756,Myeloid,vSMCs
1758245,TRIM39,PTPRJ,1.1150626,Endothelial,Pericyte
1759694,TRIM39,RAB3A,1.1141896,Endothelial,vSMCs
6652579,BMP4,TMED10,1.1114299,Pericyte,Lymphoid
9734882,RNF5,SLA2,1.1112084,Neuronal,Fibroblast
999547,SDC1,TMED10,1.1111268,Mast,Lymphoid
3164978,HDAC4,SLA2,1.108708,Myeloid,Fibroblast
1759310,TRIM39,SLA2,1.107235,Endothelial,Fibroblast
999245,SDC1,PTPRJ,1.1071681,Mast,Pericyte
2608448,SCN2B,SUGT1,1.1070197,Cardiomyocyte,Mast
6653726,BMP4,RAB3A,1.106541,Pericyte,vSMCs
1000694,SDC1,RAB3A,1.1062455,Mast,vSMCs
3164948,HDAC4,PIAS1,1.1061054,Myeloid,Neuronal
8583296,VDR,SUGT1,1.1055852,Fibroblast,Mast
1649072,YWHAH,SUGT1,1.1052592,Lymphoid,Mast
1759280,TRIM39,PIAS1,1.1046318,Endothelial,Neuronal
2435396,RXRG,SUGT1,1.1036985,vSMCs,Mast
2608627,SCN2B,TMED10,1.1010857,Cardiomyocyte,Lymphoid
8583475,VDR,TMED10,1.0996413,Fibroblast,Lymphoid
6653342,BMP4,SLA2,1.0996065,Pericyte,Fibroblast
1000310,SDC1,SLA2,1.0993757,Mast,Fibroblast
2435575,RXRG,TMED10,1.0977807,vSMCs,Lymphoid
2608325,SCN2B,PTPRJ,1.0970879,Cardiomyocyte,Pericyte
6653312,BMP4,PIAS1,1.0970527,Pericyte,Neuronal
1000280,SDC1,PIAS1,1.0967506,Mast,Neuronal
2609774,SCN2B,RAB3A,1.096244,Cardiomyocyte,vSMCs
8583173,VDR,PTPRJ,1.0955579,Fibroblast,Pericyte
1648949,YWHAH,PTPRJ,1.0952598,Lymphoid,Pericyte
8584622,VDR,RAB3A,1.0948006,Fibroblast,vSMCs
1650398,YWHAH,RAB3A,1.0944829,Lymphoid,vSMCs
9735850,RNF5,CSF3,1.0941586,Neuronal,Endothelial
2435273,RXRG,PTPRJ,1.0937859,vSMCs,Pericyte
3165946,HDAC4,CSF3,1.091629,Myeloid,Endothelial
2609390,SCN2B,SLA2,1.0893918,Cardiomyocyte,Fibroblast
1650014,YWHAH,SLA2,1.0876002,Lymphoid,Fibroblast
2609360,SCN2B,PIAS1,1.0868415,Cardiomyocyte,Neuronal
2436338,RXRG,SLA2,1.0861161,vSMCs,Fibroblast
8584208,VDR,PIAS1,1.0854182,Fibroblast,Neuronal
1649984,YWHAH,PIAS1,1.0851015,Lymphoid,Neuronal
9736212,RNF5,CDH2,1.0846183,Neuronal,Cardiomyocyte
2436308,RXRG,PIAS1,1.0835794,vSMCs,Neuronal
6654310,BMP4,CSF3,1.0827168,Pericyte,Endothelial
1001278,SDC1,CSF3,1.0823612,Mast,Endothelial
3166308,HDAC4,CDH2,1.0820816,Myeloid,Cardiomyocyte
1760640,TRIM39,CDH2,1.0806335,Endothelial,Cardiomyocyte
6654672,BMP4,CDH2,1.0732687,Pericyte,Cardiomyocyte
1001640,SDC1,CDH2,1.0728604,Mast,Cardiomyocyte
2610358,SCN2B,CSF3,1.0726228,Cardiomyocyte,Endothelial
8585206,VDR,CSF3,1.0712676,Fibroblast,Endothelial
1650982,YWHAH,CSF3,1.0709436,Lymphoid,Endothelial
2437306,RXRG,CSF3,1.0694083,vSMCs,Endothelial
8585568,VDR,CDH2,1.0619514,Fibroblast,Cardiomyocyte
1651344,YWHAH,CDH2,1.0616192,Lymphoid,Cardiomyocyte
2437668,RXRG,CDH2,1.0600652,vSMCs,Cardiomyocyte
