,Src,Dst,Prob,Src Cell,Dst Cell
7096740,CIT,SLN,1.709982,Neuronal,Endothelial
7095482,CIT,CNKSR1,1.6123006,Neuronal,Cardiomyocyte
9968796,RHOH,SLN,1.6064513,Mast,Endothelial
2752224,RAPH1,SLN,1.5778829,vSMCs,Endothelial
447900,SYTL3,SLN,1.5701796,Cardiomyocyte,Endothelial
1519608,CDC25A,SLN,1.5692405,Myeloid,Endothelial
7098154,CIT,SLPI,1.538934,Neuronal,Fibroblast
387180,CNR1,SLN,1.5336026,Fibroblast,Endothelial
10232928,ADORA2B,SLN,1.514498,Pericyte,Endothelial
9967538,RHOH,CNKSR1,1.5130417,Mast,Cardiomyocyte
10961568,ARPC4,SLN,1.5084966,Lymphoid,Endothelial
2750966,RAPH1,CNKSR1,1.4861495,vSMCs,Cardiomyocyte
1518350,CDC25A,CNKSR1,1.4781002,Myeloid,Cardiomyocyte
7095234,CIT,GPSM2,1.4750526,Neuronal,vSMCs
7095378,CIT,IRF3,1.4738164,Neuronal,Pericyte
7095449,CIT,DCN,1.4553275,Neuronal,Lymphoid
9970210,RHOH,SLPI,1.44932,Mast,Fibroblast
385922,CNR1,CNKSR1,1.4445566,Fibroblast,Cardiomyocyte
7096658,CIT,ADORA3,1.4387529,Neuronal,Mast
10231670,ADORA2B,CNKSR1,1.4261124,Pericyte,Cardiomyocyte
2753638,RAPH1,SLPI,1.4235132,vSMCs,Fibroblast
10960310,ARPC4,CNKSR1,1.4202912,Lymphoid,Cardiomyocyte
449314,SYTL3,SLPI,1.4162283,Cardiomyocyte,Fibroblast
1521022,CDC25A,SLPI,1.41552,Myeloid,Fibroblast
9970049,RHOH,TOLLIP,1.3914504,Mast,Neuronal
9967290,RHOH,GPSM2,1.3892853,Mast,vSMCs
9967434,RHOH,IRF3,1.3870496,Mast,Pericyte
9967505,RHOH,DCN,1.3705899,Mast,Lymphoid
10234342,ADORA2B,SLPI,1.3670608,Pericyte,Fibroblast
2753477,RAPH1,TOLLIP,1.3666614,vSMCs,Neuronal
2750862,RAPH1,IRF3,1.3623602,vSMCs,Pericyte
10962982,ARPC4,SLPI,1.3620123,Lymphoid,Fibroblast
449153,SYTL3,TOLLIP,1.3595381,Cardiomyocyte,Neuronal
1520861,CDC25A,TOLLIP,1.3589115,Myeloid,Neuronal
446394,SYTL3,GPSM2,1.3575513,Cardiomyocyte,vSMCs
1518102,CDC25A,GPSM2,1.3568773,Myeloid,vSMCs
446538,SYTL3,IRF3,1.355477,Cardiomyocyte,Pericyte
1518246,CDC25A,IRF3,1.3547623,Myeloid,Pericyte
2750933,RAPH1,DCN,1.3461848,vSMCs,Lymphoid
1739978,COL9A1,CNKSR1,1.3446985,Endothelial,Cardiomyocyte
446609,SYTL3,DCN,1.3392949,Cardiomyocyte,Lymphoid
1518317,CDC25A,DCN,1.3386253,Myeloid,Lymphoid
2752142,RAPH1,ADORA3,1.3341999,vSMCs,Mast
388433,CNR1,TOLLIP,1.3279792,Fibroblast,Neuronal
447818,SYTL3,ADORA3,1.3270483,Cardiomyocyte,Mast
1519526,CDC25A,ADORA3,1.3265185,Myeloid,Mast
385674,CNR1,GPSM2,1.3260098,Fibroblast,vSMCs
385818,CNR1,IRF3,1.3239588,Fibroblast,Pericyte
10234181,ADORA2B,TOLLIP,1.3127459,Pericyte,Neuronal
10231422,ADORA2B,GPSM2,1.3104585,Pericyte,vSMCs
385889,CNR1,DCN,1.3081747,Fibroblast,Lymphoid
10962821,ARPC4,TOLLIP,1.3080403,Lymphoid,Neuronal
10960062,ARPC4,GPSM2,1.3056321,Lymphoid,vSMCs
10960206,ARPC4,IRF3,1.303211,Lymphoid,Pericyte
387098,CNR1,ADORA3,1.2962923,Fibroblast,Mast
1742650,COL9A1,SLPI,1.294506,Endothelial,Fibroblast
10231637,ADORA2B,DCN,1.2928007,Pericyte,Lymphoid
7095319,CIT,HOXB7,1.2844343,Neuronal,Myeloid
10232846,ADORA2B,ADORA3,1.2819958,Pericyte,Mast
10961486,ARPC4,ADORA3,1.2776172,Lymphoid,Mast
1742489,COL9A1,TOLLIP,1.2445422,Endothelial,Neuronal
1739730,COL9A1,GPSM2,1.241043,Endothelial,vSMCs
1739874,COL9A1,IRF3,1.2377051,Endothelial,Pericyte
1739945,COL9A1,DCN,1.2241954,Endothelial,Lymphoid
1741154,COL9A1,ADORA3,1.2176288,Endothelial,Mast
9967375,RHOH,HOXB7,1.2110182,Mast,Myeloid
2750803,RAPH1,HOXB7,1.189442,vSMCs,Myeloid
446479,SYTL3,HOXB7,1.1832256,Cardiomyocyte,Myeloid
385759,CNR1,HOXB7,1.1557636,Fibroblast,Myeloid
10231507,ADORA2B,HOXB7,1.1425546,Pericyte,Myeloid
10960147,ARPC4,HOXB7,1.1384774,Lymphoid,Myeloid
1739815,COL9A1,HOXB7,1.0833836,Endothelial,Myeloid
