,Src,Dst,Prob,Src Cell,Dst Cell
221376,TRIB2,WAS,1.1686206,Pericyte,vSMCs
219080,TRIB2,LCK,1.1680986,Pericyte,Fibroblast
3460788,CD200R1,WAS,1.1667951,Endothelial,vSMCs
3458492,CD200R1,LCK,1.1663146,Endothelial,Fibroblast
1909392,TCF7,WAS,1.1653149,Myeloid,vSMCs
1907096,TCF7,LCK,1.1647749,Myeloid,Fibroblast
5485800,CNKSR1,WAS,1.1644588,Cardiomyocyte,vSMCs
5483504,CNKSR1,LCK,1.1640438,Cardiomyocyte,Fibroblast
219027,TRIB2,PAG1,1.1630191,Pericyte,Neuronal
3458439,CD200R1,PAG1,1.1611943,Endothelial,Neuronal
221432,TRIB2,AKAP5,1.1608548,Pericyte,Endothelial
2698752,CCP110,WAS,1.159898,Fibroblast,vSMCs
1907043,TCF7,PAG1,1.1597329,Myeloid,Neuronal
219946,TRIB2,FBP1,1.1594056,Pericyte,Myeloid
5483451,CNKSR1,PAG1,1.1588567,Cardiomyocyte,Neuronal
3459358,CD200R1,FBP1,1.1576012,Endothelial,Myeloid
1909448,TCF7,AKAP5,1.157556,Myeloid,Endothelial
221321,TRIB2,NMNAT1,1.156854,Pericyte,Cardiomyocyte
5485856,CNKSR1,AKAP5,1.1568022,Cardiomyocyte,Endothelial
3460809,CD200R1,IRF3,1.1558931,Endothelial,Pericyte
220451,TRIB2,ALOX5AP,1.1558031,Pericyte,Lymphoid
5484370,CNKSR1,FBP1,1.1552943,Cardiomyocyte,Myeloid
3460733,CD200R1,NMNAT1,1.1550494,Endothelial,Cardiomyocyte
6521076,JAML,WAS,1.154702,Neuronal,vSMCs
1909413,TCF7,IRF3,1.154462,Myeloid,Pericyte
2696403,CCP110,PAG1,1.1543409,Fibroblast,Neuronal
8773788,FAM13A,WAS,1.1542354,Mast,vSMCs
6518780,JAML,LCK,1.154158,Neuronal,Fibroblast
3459863,CD200R1,ALOX5AP,1.1539804,Endothelial,Lymphoid
8771492,FAM13A,LCK,1.153737,Mast,Fibroblast
1909337,TCF7,NMNAT1,1.1535804,Myeloid,Cardiomyocyte
5485821,CNKSR1,IRF3,1.1535407,Cardiomyocyte,Pericyte
2152272,ZFYVE26,WAS,1.1534309,Lymphoid,vSMCs
2149976,ZFYVE26,LCK,1.1528599,Lymphoid,Fibroblast
1908467,TCF7,ALOX5AP,1.1525418,Myeloid,Lymphoid
2698808,CCP110,AKAP5,1.1521795,Fibroblast,Endothelial
6251612,GNGT2,LCK,1.1517605,vSMCs,Fibroblast
5484875,CNKSR1,ALOX5AP,1.1516426,Cardiomyocyte,Lymphoid
2697322,CCP110,FBP1,1.1507493,Fibroblast,Myeloid
218637,TRIB2,SMURF2,1.1502228,Pericyte,Mast
2698773,CCP110,IRF3,1.1490921,Fibroblast,Pericyte
8771439,FAM13A,PAG1,1.1486993,Mast,Neuronal
3458049,CD200R1,SMURF2,1.1484377,Endothelial,Mast
2698697,CCP110,NMNAT1,1.1482184,Fibroblast,Cardiomyocyte
2149923,ZFYVE26,PAG1,1.1479127,Lymphoid,Neuronal
2697827,CCP110,ALOX5AP,1.1471817,Fibroblast,Lymphoid
6521132,JAML,AKAP5,1.1470069,Neuronal,Endothelial
1906653,TCF7,SMURF2,1.1469636,Myeloid,Mast
6251559,GNGT2,PAG1,1.1467546,vSMCs,Neuronal
8773844,FAM13A,AKAP5,1.1465786,Mast,Endothelial
5483061,CNKSR1,SMURF2,1.1461568,Cardiomyocyte,Mast
2152328,ZFYVE26,AKAP5,1.1457229,Lymphoid,Endothelial
6519646,JAML,FBP1,1.1455919,Neuronal,Myeloid
8772358,FAM13A,FBP1,1.1451366,Mast,Myeloid
6253964,GNGT2,AKAP5,1.1446185,vSMCs,Endothelial
2150842,ZFYVE26,FBP1,1.1443262,Lymphoid,Myeloid
6521097,JAML,IRF3,1.143953,Neuronal,Pericyte
8773809,FAM13A,IRF3,1.1434641,Mast,Pericyte
6252478,GNGT2,FBP1,1.1431909,vSMCs,Myeloid
6521021,JAML,NMNAT1,1.1430738,Neuronal,Cardiomyocyte
2152293,ZFYVE26,IRF3,1.1427099,Lymphoid,Pericyte
8773733,FAM13A,NMNAT1,1.1426147,Mast,Cardiomyocyte
6520151,JAML,ALOX5AP,1.1420488,Neuronal,Lymphoid
2152217,ZFYVE26,NMNAT1,1.1418138,Lymphoid,Cardiomyocyte
2696013,CCP110,SMURF2,1.1416336,Fibroblast,Mast
8772863,FAM13A,ALOX5AP,1.1415682,Mast,Lymphoid
6253929,GNGT2,IRF3,1.1415359,vSMCs,Pericyte
6253853,GNGT2,NMNAT1,1.1406753,vSMCs,Cardiomyocyte
6252983,GNGT2,ALOX5AP,1.13964,vSMCs,Lymphoid
6518337,JAML,SMURF2,1.1365153,Neuronal,Mast
2149533,ZFYVE26,SMURF2,1.1352563,Lymphoid,Mast
6251169,GNGT2,SMURF2,1.1341363,vSMCs,Mast
