,Src,Dst,Prob,Src Cell,Dst Cell
10998387,PGR,POP1,0.9220429,Endothelial,Fibroblast
5818941,PPP1R1B,GRK5,0.91743,Fibroblast,Mast
2688855,CD226,POP1,0.91486156,Myeloid,Fibroblast
10646211,EIF2AK2,POP1,0.9145535,Neuronal,Fibroblast
5818600,PPP1R1B,EIF2B2,0.9144469,Fibroblast,Endothelial
10925523,CD300LF,POP1,0.91312927,Lymphoid,Fibroblast
7446267,PCM1,POP1,0.9130055,Mast,Fibroblast
10998357,PGR,GRK5,0.9123666,Endothelial,Mast
5817978,PPP1R1B,NEDD4,0.9123264,Fibroblast,Pericyte
5819951,PPP1R1B,CD300LF,0.9086291,Fibroblast,Lymphoid
10997394,PGR,NEDD4,0.90708774,Endothelial,Pericyte
4747263,ESRRB,POP1,0.906684,Cardiomyocyte,Fibroblast
5011395,IRAG1,POP1,0.9061197,vSMCs,Fibroblast
5324103,VEGFC,POP1,0.9057344,Pericyte,Fibroblast
2688825,CD226,GRK5,0.9052033,Myeloid,Mast
5817496,PPP1R1B,TCF7,0.9050536,Fibroblast,Myeloid
10646181,EIF2AK2,GRK5,0.9049854,Neuronal,Mast
5818164,PPP1R1B,CADM1,0.90407753,Fibroblast,Neuronal
10925493,CD300LF,GRK5,0.9036133,Lymphoid,Mast
10999367,PGR,CD300LF,0.9033319,Endothelial,Lymphoid
2688484,CD226,EIF2B2,0.9025257,Myeloid,Endothelial
10645840,EIF2AK2,EIF2B2,0.902475,Neuronal,Endothelial
10925152,CD300LF,EIF2B2,0.901178,Lymphoid,Endothelial
7445896,PCM1,EIF2B2,0.9009251,Mast,Endothelial
10996912,PGR,TCF7,0.90039766,Endothelial,Myeloid
2687862,CD226,NEDD4,0.9000249,Myeloid,Pericyte
10645218,EIF2AK2,NEDD4,0.89971876,Neuronal,Pericyte
10997580,PGR,CADM1,0.8993915,Endothelial,Neuronal
5817259,PPP1R1B,CABLES1,0.89889187,Fibroblast,vSMCs
10924530,CD300LF,NEDD4,0.8983164,Lymphoid,Pericyte
7445274,PCM1,NEDD4,0.89819616,Mast,Pericyte
4747233,ESRRB,GRK5,0.8972118,Cardiomyocyte,Mast
5011365,IRAG1,GRK5,0.89670223,vSMCs,Mast
2689835,CD226,CD300LF,0.89632136,Myeloid,Lymphoid
5324073,VEGFC,GRK5,0.89628905,Pericyte,Mast
10647191,EIF2AK2,CD300LF,0.89598143,Neuronal,Lymphoid
10996675,PGR,CABLES1,0.8948082,Endothelial,vSMCs
4746892,ESRRB,EIF2B2,0.8947488,Cardiomyocyte,Endothelial
7447247,PCM1,CD300LF,0.8944682,Mast,Lymphoid
5011024,IRAG1,EIF2B2,0.89433414,vSMCs,Endothelial
5323732,VEGFC,EIF2B2,0.89386094,Pericyte,Endothelial
10644736,EIF2AK2,TCF7,0.89316404,Neuronal,Myeloid
2688048,CD226,CADM1,0.8922419,Myeloid,Neuronal
4746270,ESRRB,NEDD4,0.8919764,Cardiomyocyte,Pericyte
10924048,CD300LF,TCF7,0.8918737,Lymphoid,Myeloid
7444792,PCM1,TCF7,0.89163154,Mast,Myeloid
5010402,IRAG1,NEDD4,0.89141965,vSMCs,Pericyte
10924716,CD300LF,CADM1,0.8908652,Lymphoid,Neuronal
7445460,PCM1,CADM1,0.89063126,Mast,Neuronal
4748243,ESRRB,CD300LF,0.8882658,Cardiomyocyte,Lymphoid
10644499,EIF2AK2,CABLES1,0.8877004,Neuronal,vSMCs
5012375,IRAG1,CD300LF,0.8876916,vSMCs,Lymphoid
2687143,CD226,CABLES1,0.8875282,Myeloid,vSMCs
5325083,VEGFC,CD300LF,0.88732815,Pericyte,Lymphoid
10923811,CD300LF,CABLES1,0.8865197,Lymphoid,vSMCs
7444555,PCM1,CABLES1,0.8861563,Mast,vSMCs
4745788,ESRRB,TCF7,0.88551515,Cardiomyocyte,Myeloid
5009920,IRAG1,TCF7,0.88509595,vSMCs,Myeloid
5322628,VEGFC,TCF7,0.8846334,Pericyte,Myeloid
4746456,ESRRB,CADM1,0.8845179,Cardiomyocyte,Neuronal
5010588,IRAG1,CADM1,0.8840906,vSMCs,Neuronal
5323296,VEGFC,CADM1,0.8836342,Pericyte,Neuronal
4745551,ESRRB,CABLES1,0.8801352,Cardiomyocyte,vSMCs
5322391,VEGFC,CABLES1,0.879305,Pericyte,vSMCs
5817934,PPP1R1B,PNCK,0.8778681,Fibroblast,Cardiomyocyte
10997350,PGR,PNCK,0.87391895,Endothelial,Cardiomyocyte
10645174,EIF2AK2,PNCK,0.8669829,Neuronal,Cardiomyocyte
2687818,CD226,PNCK,0.8667976,Myeloid,Cardiomyocyte
10924486,CD300LF,PNCK,0.8658371,Lymphoid,Cardiomyocyte
7445230,PCM1,PNCK,0.8654734,Mast,Cardiomyocyte
5010358,IRAG1,PNCK,0.85933,vSMCs,Cardiomyocyte
5323066,VEGFC,PNCK,0.85878944,Pericyte,Cardiomyocyte
