,Src,Dst,Prob,Src Cell,Dst Cell
63049,E2F6,IL1B,1.2222131,Fibroblast,Myeloid
61958,E2F6,BID,1.220259,Fibroblast,Endothelial
63170,E2F6,BMI1,1.2202488,Fibroblast,vSMCs
62591,E2F6,KATNA1,1.2164465,Fibroblast,Cardiomyocyte
62080,E2F6,MAP1LC3A,1.2133191,Fibroblast,Mast
10248829,DOCK7,IL1B,1.2125975,Mast,Myeloid
10247738,DOCK7,BID,1.2109641,Mast,Endothelial
10248950,DOCK7,BMI1,1.2109537,Mast,vSMCs
61874,E2F6,UCHL5,1.210303,Fibroblast,Neuronal
9723601,OTUD7A,IL1B,1.2089934,vSMCs,Myeloid
9722510,OTUD7A,BID,1.2074376,vSMCs,Endothelial
10248371,DOCK7,KATNA1,1.2073029,Mast,Cardiomyocyte
7856461,FPR1,IL1B,1.2063017,Pericyte,Myeloid
61933,E2F6,DAB2IP,1.2051214,Fibroblast,Pericyte
62083,E2F6,PCNA,1.2050537,Fibroblast,Lymphoid
7855370,FPR1,BID,1.204842,Pericyte,Endothelial
7856582,FPR1,BMI1,1.2048316,Pericyte,vSMCs
9723143,OTUD7A,KATNA1,1.2038163,vSMCs,Cardiomyocyte
7856003,FPR1,KATNA1,1.2012656,Pericyte,Cardiomyocyte
10247654,DOCK7,UCHL5,1.2011867,Mast,Neuronal
9722632,OTUD7A,MAP1LC3A,1.2010963,vSMCs,Mast
10249113,DOCK7,KIF5C,1.2010772,Mast,Fibroblast
2033413,PHPT1,IL1B,1.1994723,Lymphoid,Myeloid
7855492,FPR1,MAP1LC3A,1.1986434,Pericyte,Mast
2032322,PHPT1,BID,1.1978128,Lymphoid,Endothelial
2033534,PHPT1,BMI1,1.1978025,Lymphoid,vSMCs
9722426,OTUD7A,UCHL5,1.1977131,vSMCs,Neuronal
9723885,OTUD7A,KIF5C,1.1976569,vSMCs,Fibroblast
10247713,DOCK7,DAB2IP,1.1964908,Mast,Pericyte
10247863,DOCK7,PCNA,1.196253,Mast,Lymphoid
7856745,FPR1,KIF5C,1.1951807,Pericyte,Fibroblast
7855286,FPR1,UCHL5,1.1951696,Pericyte,Neuronal
2032955,PHPT1,KATNA1,1.1941738,Lymphoid,Cardiomyocyte
9722485,OTUD7A,DAB2IP,1.1931374,vSMCs,Pericyte
9722635,OTUD7A,PCNA,1.1928595,vSMCs,Lymphoid
2455417,ALCAM,IL1B,1.192846,Neuronal,Myeloid
2454326,ALCAM,BID,1.1914465,Neuronal,Endothelial
2455538,ALCAM,BMI1,1.1914362,Neuronal,vSMCs
2032444,PHPT1,MAP1LC3A,1.1913605,Lymphoid,Mast
7855495,FPR1,PCNA,1.1904099,Pericyte,Lymphoid
2032238,PHPT1,UCHL5,1.1881268,Lymphoid,Neuronal
2033697,PHPT1,KIF5C,1.1879869,Lymphoid,Fibroblast
2454959,ALCAM,KATNA1,1.1879275,Neuronal,Cardiomyocyte
2454448,ALCAM,MAP1LC3A,1.1853782,Neuronal,Mast
2032297,PHPT1,DAB2IP,1.1834179,Lymphoid,Pericyte
2455701,ALCAM,KIF5C,1.1819394,Neuronal,Fibroblast
2454301,ALCAM,DAB2IP,1.1775794,Neuronal,Pericyte
2454451,ALCAM,PCNA,1.1772294,Neuronal,Lymphoid
9492865,LPAR3,IL1B,1.1761488,Cardiomyocyte,Myeloid
9491774,LPAR3,BID,1.1748695,Cardiomyocyte,Endothelial
9492986,LPAR3,BMI1,1.1748593,Cardiomyocyte,vSMCs
10582789,PTPN5,IL1B,1.1706641,Endothelial,Myeloid
10582910,PTPN5,BMI1,1.1699117,Endothelial,vSMCs
9491896,LPAR3,MAP1LC3A,1.1690259,Cardiomyocyte,Mast
10582331,PTPN5,KATNA1,1.16672,Endothelial,Cardiomyocyte
9493149,LPAR3,KIF5C,1.1656015,Cardiomyocyte,Fibroblast
9491690,LPAR3,UCHL5,1.1654862,Cardiomyocyte,Neuronal
10581820,PTPN5,MAP1LC3A,1.1648438,Endothelial,Mast
9491749,LPAR3,DAB2IP,1.1613764,Cardiomyocyte,Pericyte
10583073,PTPN5,KIF5C,1.1612579,Endothelial,Fibroblast
9491899,LPAR3,PCNA,1.160975,Cardiomyocyte,Lymphoid
10581614,PTPN5,UCHL5,1.1607574,Endothelial,Neuronal
10581673,PTPN5,DAB2IP,1.1574413,Endothelial,Pericyte
10581823,PTPN5,PCNA,1.1567446,Endothelial,Lymphoid
