,Src,Dst,Prob,Src Cell,Dst Cell
10959012,DYRK1B,TRPC4,1.1036892,Neuronal,vSMCs
1662780,ADAM19,TRPC4,1.1035824,Endothelial,vSMCs
2585724,MCRIP1,TRPC4,1.1032113,Mast,vSMCs
5075244,MAP3K3,TRPC4,1.1031792,Lymphoid,vSMCs
10959000,DYRK1B,PTPRK,1.1028787,Neuronal,Pericyte
1661241,ADAM19,PDGFB,1.1028609,Endothelial,Neuronal
1662768,ADAM19,PTPRK,1.1027584,Endothelial,Pericyte
1380432,UCN,TRPC4,1.1025413,Fibroblast,vSMCs
1119336,MAP7,TRPC4,1.1025403,Cardiomyocyte,vSMCs
2584185,MCRIP1,PDGFB,1.1024935,Mast,Neuronal
5073705,MAP3K3,PDGFB,1.1024364,Lymphoid,Neuronal
2585712,MCRIP1,PTPRK,1.1023843,Mast,Pericyte
5075232,MAP3K3,PTPRK,1.1023749,Lymphoid,Pericyte
10959096,DYRK1B,WNT9A,1.1023657,Neuronal,Cardiomyocyte
1662864,ADAM19,WNT9A,1.1022706,Endothelial,Cardiomyocyte
10957790,DYRK1B,SIGLEC9,1.1022218,Neuronal,Myeloid
10959520,DYRK1B,FADD,1.1021855,Neuronal,Lymphoid
1661558,ADAM19,SIGLEC9,1.1021117,Endothelial,Myeloid
10957919,DYRK1B,PYGO1,1.1020838,Neuronal,Fibroblast
1663288,ADAM19,FADD,1.1020783,Endothelial,Lymphoid
1661687,ADAM19,PYGO1,1.1020005,Endothelial,Fibroblast
10521828,TSPAN33,TRPC4,1.1019142,Pericyte,vSMCs
10959180,DYRK1B,P2RY14,1.1019065,Neuronal,Mast
2585808,MCRIP1,WNT9A,1.1019026,Mast,Cardiomyocyte
5075328,MAP3K3,WNT9A,1.1018513,Lymphoid,Cardiomyocyte
1378893,UCN,PDGFB,1.1018231,Fibroblast,Neuronal
1117797,MAP7,PDGFB,1.101822,Cardiomyocyte,Neuronal
2279088,CDK1,TRPC4,1.1018051,Myeloid,vSMCs
1662948,ADAM19,P2RY14,1.1017992,Endothelial,Mast
2584502,MCRIP1,SIGLEC9,1.1017404,Mast,Myeloid
1380420,UCN,PTPRK,1.1017158,Fibroblast,Pericyte
1119324,MAP7,PTPRK,1.1017147,Cardiomyocyte,Pericyte
5074022,MAP3K3,SIGLEC9,1.101714,Lymphoid,Myeloid
2586232,MCRIP1,FADD,1.1017077,Mast,Lymphoid
2584631,MCRIP1,PYGO1,1.1016353,Mast,Fibroblast
2535609,TFAP4,PDGFB,1.1015893,vSMCs,Neuronal
5074151,MAP3K3,PYGO1,1.1015644,Lymphoid,Fibroblast
10958766,DYRK1B,NEDD4L,1.1015605,Neuronal,Endothelial
2537136,TFAP4,PTPRK,1.1014879,vSMCs,Pericyte
5075412,MAP3K3,P2RY14,1.1013975,Lymphoid,Mast
1380516,UCN,WNT9A,1.1012326,Fibroblast,Cardiomyocyte
10520289,TSPAN33,PDGFB,1.1011949,Pericyte,Neuronal
5074998,MAP3K3,NEDD4L,1.1010791,Lymphoid,Endothelial
1379210,UCN,SIGLEC9,1.1010715,Fibroblast,Myeloid
1118114,MAP7,SIGLEC9,1.1010704,Cardiomyocyte,Myeloid
2277549,CDK1,PDGFB,1.1010675,Myeloid,Neuronal
1380940,UCN,FADD,1.1010386,Fibroblast,Lymphoid
1119844,MAP7,FADD,1.1010375,Cardiomyocyte,Lymphoid
2585478,MCRIP1,NEDD4L,1.1010047,Mast,Endothelial
2537232,TFAP4,WNT9A,1.1009998,vSMCs,Cardiomyocyte
2279076,CDK1,PTPRK,1.1009982,Myeloid,Pericyte
1118243,MAP7,PYGO1,1.1009638,Cardiomyocyte,Fibroblast
2535926,TFAP4,SIGLEC9,1.1008416,vSMCs,Myeloid
2537656,TFAP4,FADD,1.1008081,vSMCs,Lymphoid
1380600,UCN,P2RY14,1.1007597,Fibroblast,Mast
1119504,MAP7,P2RY14,1.1007587,Cardiomyocyte,Mast
2536055,TFAP4,PYGO1,1.1007296,vSMCs,Fibroblast
10521912,TSPAN33,WNT9A,1.1006051,Pericyte,Cardiomyocyte
2537316,TFAP4,P2RY14,1.1005294,vSMCs,Mast
2279172,CDK1,WNT9A,1.1004821,Myeloid,Cardiomyocyte
10520606,TSPAN33,SIGLEC9,1.1004454,Pericyte,Myeloid
10522336,TSPAN33,FADD,1.1004124,Pericyte,Lymphoid
1380186,UCN,NEDD4L,1.1003401,Fibroblast,Endothelial
1119090,MAP7,NEDD4L,1.100339,Cardiomyocyte,Endothelial
10520735,TSPAN33,PYGO1,1.1003363,Pericyte,Fibroblast
2279596,CDK1,FADD,1.100304,Myeloid,Lymphoid
2277995,CDK1,PYGO1,1.1001987,Myeloid,Fibroblast
10521996,TSPAN33,P2RY14,1.1001337,Pericyte,Mast
2536902,TFAP4,NEDD4L,1.1001226,vSMCs,Endothelial
2279256,CDK1,P2RY14,1.1000255,Myeloid,Mast
10521582,TSPAN33,NEDD4L,1.0997205,Pericyte,Endothelial
2278842,CDK1,NEDD4L,1.0996901,Myeloid,Endothelial
