,Src,Dst,Prob,Src Cell,Dst Cell
3114290,GFRA1,IL2RG,0.5905352,vSMCs,Myeloid
3113925,GFRA1,PPP1R1B,0.58983433,vSMCs,Fibroblast
3112025,GFRA1,ESRRB,0.5898338,vSMCs,Cardiomyocyte
1480922,ZKSCAN3,IL2RG,0.5863846,Mast,Myeloid
2671034,SLA2,IL2RG,0.5863017,Fibroblast,Myeloid
6811773,HPGDS,PPP1R1B,0.5859777,Myeloid,Fibroblast
6809873,HPGDS,ESRRB,0.58597726,Myeloid,Cardiomyocyte
1480557,ZKSCAN3,PPP1R1B,0.5853895,Mast,Fibroblast
1478657,ZKSCAN3,ESRRB,0.585389,Mast,Cardiomyocyte
2668769,SLA2,ESRRB,0.58518475,Fibroblast,Cardiomyocyte
6672482,CARD6,IL2RG,0.58108455,Endothelial,Myeloid
3112316,GFRA1,PTHLH,0.58099747,vSMCs,Endothelial
3112447,GFRA1,MTSS1,0.5808798,vSMCs,Mast
3112568,GFRA1,EIF2AK3,0.5803831,vSMCs,Pericyte
6672117,CARD6,PPP1R1B,0.58034396,Endothelial,Fibroblast
6670217,CARD6,ESRRB,0.5803435,Endothelial,Cardiomyocyte
6289946,HOOK1,IL2RG,0.57892615,Cardiomyocyte,Myeloid
6810219,HPGDS,PHLPP1,0.57800394,Myeloid,vSMCs
6810164,HPGDS,PTHLH,0.5777904,Myeloid,Endothelial
6289581,HOOK1,PPP1R1B,0.57770663,Cardiomyocyte,Fibroblast
1479003,ZKSCAN3,PHLPP1,0.5774079,Mast,vSMCs
2669115,SLA2,PHLPP1,0.57730263,Fibroblast,vSMCs
360638,HES6,IL2RG,0.57725924,Neuronal,Myeloid
6810295,HPGDS,MTSS1,0.577227,Myeloid,Mast
2669060,SLA2,PTHLH,0.57719713,Fibroblast,Endothelial
1478948,ZKSCAN3,PTHLH,0.5771733,Mast,Endothelial
6810416,HPGDS,EIF2AK3,0.5767101,Myeloid,Pericyte
5740430,IGF2R,IL2RG,0.57656884,Pericyte,Myeloid
2669191,SLA2,MTSS1,0.5764925,Fibroblast,Mast
360273,HES6,PPP1R1B,0.576324,Neuronal,Fibroblast
358373,HES6,ESRRB,0.5763235,Neuronal,Cardiomyocyte
1479200,ZKSCAN3,EIF2AK3,0.5761236,Mast,Pericyte
2669312,SLA2,EIF2AK3,0.57596886,Fibroblast,Pericyte
5740065,IGF2R,PPP1R1B,0.5753092,Pericyte,Fibroblast
5738165,IGF2R,ESRRB,0.57530886,Pericyte,Cardiomyocyte
9049670,BAD,IL2RG,0.57463086,Lymphoid,Myeloid
9049305,BAD,PPP1R1B,0.57352304,Lymphoid,Fibroblast
9047405,BAD,ESRRB,0.5735226,Lymphoid,Cardiomyocyte
3113018,GFRA1,JAML,0.57342345,vSMCs,Neuronal
6670563,CARD6,PHLPP1,0.5722366,Endothelial,vSMCs
6670639,CARD6,MTSS1,0.5715567,Endothelial,Mast
6670760,CARD6,EIF2AK3,0.57106423,Endothelial,Pericyte
3112296,GFRA1,BAIAP2,0.57076216,vSMCs,Lymphoid
6287972,HOOK1,PTHLH,0.5700377,Cardiomyocyte,Endothelial
6288027,HOOK1,PHLPP1,0.57001764,Cardiomyocyte,vSMCs
6810866,HPGDS,JAML,0.56967413,Myeloid,Neuronal
6288103,HOOK1,MTSS1,0.5691783,Cardiomyocyte,Mast
1479650,ZKSCAN3,JAML,0.5691023,Mast,Neuronal
2669762,SLA2,JAML,0.5689037,Fibroblast,Neuronal
6288224,HOOK1,EIF2AK3,0.5686528,Cardiomyocyte,Pericyte
358719,HES6,PHLPP1,0.56843084,Neuronal,vSMCs
358664,HES6,PTHLH,0.56815284,Neuronal,Endothelial
5738456,IGF2R,PTHLH,0.5677557,Pericyte,Endothelial
358795,HES6,MTSS1,0.5676883,Neuronal,Mast
5738511,IGF2R,PHLPP1,0.56768787,Pericyte,vSMCs
358916,HES6,EIF2AK3,0.5671846,Neuronal,Pericyte
6810144,HPGDS,BAIAP2,0.56715596,Myeloid,Lymphoid
5738587,IGF2R,MTSS1,0.56683683,Pericyte,Mast
1478928,ZKSCAN3,BAIAP2,0.5665788,Mast,Lymphoid
2669040,SLA2,BAIAP2,0.5664289,Fibroblast,Lymphoid
9047751,BAD,PHLPP1,0.56580836,Lymphoid,vSMCs
9047696,BAD,PTHLH,0.56571937,Lymphoid,Endothelial
9047827,BAD,MTSS1,0.5650098,Lymphoid,Mast
9047948,BAD,EIF2AK3,0.56449556,Lymphoid,Pericyte
6671210,CARD6,JAML,0.5641971,Endothelial,Neuronal
6288674,HOOK1,JAML,0.5616332,Cardiomyocyte,Neuronal
6670488,CARD6,BAIAP2,0.56159866,Endothelial,Lymphoid
5739158,IGF2R,JAML,0.5593025,Pericyte,Neuronal
6287952,HOOK1,BAIAP2,0.5592362,Cardiomyocyte,Lymphoid
358644,HES6,BAIAP2,0.5577871,Neuronal,Lymphoid
9048398,BAD,JAML,0.55756605,Lymphoid,Neuronal
5738436,IGF2R,BAIAP2,0.5569332,Pericyte,Lymphoid
