,Src,Dst,Prob,Src Cell,Dst Cell
1516140,PPM1L,CDK8,1.4396927,vSMCs,Endothelial
2102088,RTN4R,CDK8,1.4324857,Mast,Endothelial
4303188,ATG7,CDK8,1.4189026,Myeloid,Endothelial
6768420,PARN,CDK8,1.41441,Pericyte,Endothelial
1517401,PPM1L,PPP2R5C,1.4138663,vSMCs,Neuronal
2014044,KIF5C,CDK8,1.4124868,Fibroblast,Endothelial
3954048,SIVA1,CDK8,1.4124485,Neuronal,Endothelial
7970676,ESRRB,CDK8,1.4121861,Cardiomyocyte,Endothelial
978768,WRN,CDK8,1.4099339,Lymphoid,Endothelial
1516978,PPM1L,HMOX1,1.4088947,vSMCs,Mast
1517341,PPM1L,CD4,1.4078398,vSMCs,Lymphoid
2103349,RTN4R,PPP2R5C,1.40678,Mast,Neuronal
2103289,RTN4R,CD4,1.4007463,Mast,Lymphoid
1515853,PPM1L,RASGEF1B,1.4001948,vSMCs,Myeloid
10971505,SP2,PPP2R5C,1.3987267,Endothelial,Neuronal
1515734,PPM1L,USF1,1.3939604,vSMCs,Cardiomyocyte
10971082,SP2,HMOX1,1.3938502,Endothelial,Mast
4304449,ATG7,PPP2R5C,1.3934646,Myeloid,Neuronal
2101801,RTN4R,RASGEF1B,1.392994,Mast,Myeloid
10971445,SP2,CD4,1.3927822,Endothelial,Lymphoid
1515512,PPM1L,KIF5C,1.3909177,vSMCs,Fibroblast
2101786,RTN4R,CEP41,1.3896513,Mast,vSMCs
6769681,PARN,PPP2R5C,1.3890487,Pericyte,Neuronal
4304026,ATG7,HMOX1,1.3887262,Myeloid,Mast
4304389,ATG7,CD4,1.3875928,Myeloid,Lymphoid
2015305,KIF5C,PPP2R5C,1.3871759,Fibroblast,Neuronal
2101682,RTN4R,USF1,1.3869389,Mast,Cardiomyocyte
7971937,ESRRB,PPP2R5C,1.386894,Cardiomyocyte,Neuronal
10969957,SP2,RASGEF1B,1.3852875,Endothelial,Myeloid
1517158,PPM1L,EIF2AK3,1.3849787,vSMCs,Pericyte
980029,WRN,PPP2R5C,1.3846565,Lymphoid,Neuronal
6769258,PARN,HMOX1,1.3842863,Pericyte,Mast
2101460,RTN4R,KIF5C,1.3838831,Mast,Fibroblast
6769621,PARN,CD4,1.3831791,Pericyte,Lymphoid
2014882,KIF5C,HMOX1,1.3825855,Fibroblast,Mast
7971514,ESRRB,HMOX1,1.3824445,Cardiomyocyte,Mast
3954886,SIVA1,HMOX1,1.3822919,Neuronal,Mast
10969942,SP2,CEP41,1.3817636,Endothelial,vSMCs
2015245,KIF5C,CD4,1.3813837,Fibroblast,Lymphoid
3955249,SIVA1,CD4,1.3812258,Neuronal,Lymphoid
7971877,ESRRB,CD4,1.3811615,Cardiomyocyte,Lymphoid
979606,WRN,HMOX1,1.3799478,Lymphoid,Mast
10969838,SP2,USF1,1.3790504,Endothelial,Cardiomyocyte
2103106,RTN4R,EIF2AK3,1.377901,Mast,Pericyte
4302886,ATG7,CEP41,1.3766273,Myeloid,vSMCs
10969616,SP2,KIF5C,1.3760536,Endothelial,Fibroblast
6768133,PARN,RASGEF1B,1.3758677,Pericyte,Myeloid
7970389,ESRRB,RASGEF1B,1.3743609,Cardiomyocyte,Myeloid
2013757,KIF5C,RASGEF1B,1.3743528,Fibroblast,Myeloid
4302782,ATG7,USF1,1.3739094,Myeloid,Cardiomyocyte
3953761,SIVA1,RASGEF1B,1.373813,Neuronal,Myeloid
6768118,PARN,CEP41,1.3722446,Pericyte,vSMCs
978481,WRN,RASGEF1B,1.3715963,Lymphoid,Myeloid
4302560,ATG7,KIF5C,1.3709619,Myeloid,Fibroblast
2013742,KIF5C,CEP41,1.3704802,Fibroblast,vSMCs
3953746,SIVA1,CEP41,1.3702998,Neuronal,vSMCs
7970374,ESRRB,CEP41,1.3702741,Cardiomyocyte,vSMCs
10971262,SP2,EIF2AK3,1.3702123,Endothelial,Pericyte
6768014,PARN,USF1,1.3695401,Pericyte,Cardiomyocyte
978466,WRN,CEP41,1.3679255,Lymphoid,vSMCs
2013638,KIF5C,USF1,1.3677585,Fibroblast,Cardiomyocyte
3953642,SIVA1,USF1,1.3676076,Neuronal,Cardiomyocyte
6767792,PARN,KIF5C,1.3665895,Pericyte,Fibroblast
4304206,ATG7,EIF2AK3,1.3652407,Myeloid,Pericyte
978362,WRN,USF1,1.3652247,Lymphoid,Cardiomyocyte
7970048,ESRRB,KIF5C,1.3646867,Cardiomyocyte,Fibroblast
3953420,SIVA1,KIF5C,1.3646395,Neuronal,Fibroblast
978140,WRN,KIF5C,1.3622957,Lymphoid,Fibroblast
2015062,KIF5C,EIF2AK3,1.359273,Fibroblast,Pericyte
7971694,ESRRB,EIF2AK3,1.3592106,Cardiomyocyte,Pericyte
3955066,SIVA1,EIF2AK3,1.3588567,Neuronal,Pericyte
979786,WRN,EIF2AK3,1.3566104,Lymphoid,Pericyte
