,Src,Dst,Prob,Src Cell,Dst Cell
8659982,GPIHBP1,GTF2H2,1.2986996,Myeloid,Cardiomyocyte
8659968,GPIHBP1,TRPC4,1.2983339,Myeloid,vSMCs
8660762,GPIHBP1,SELL,1.2983332,Myeloid,Fibroblast
8661272,GPIHBP1,SH3BP1,1.293167,Myeloid,Mast
8660538,GPIHBP1,CDC7,1.2909397,Myeloid,Endothelial
4925702,CEACAM21,GTF2H2,1.2896188,Mast,Cardiomyocyte
8658774,GPIHBP1,GAPDH,1.2896156,Myeloid,Lymphoid
4925688,CEACAM21,TRPC4,1.2892112,Mast,vSMCs
4926482,CEACAM21,SELL,1.2892103,Mast,Fibroblast
8659090,GPIHBP1,EIF4H,1.2870592,Myeloid,Neuronal
5214122,DUSP4,GTF2H2,1.2870482,vSMCs,Cardiomyocyte
8660774,GPIHBP1,NCAM1,1.2868946,Myeloid,Pericyte
5214902,DUSP4,SELL,1.2865325,vSMCs,Fibroblast
7245206,LARP7,GTF2H2,1.2860883,Neuronal,Cardiomyocyte
4248660,HOMER1,TRPC4,1.2859858,Cardiomyocyte,vSMCs
4249454,HOMER1,SELL,1.285985,Cardiomyocyte,Fibroblast
7245192,LARP7,TRPC4,1.2856048,Neuronal,vSMCs
7245986,LARP7,SELL,1.2856041,Neuronal,Fibroblast
10861082,PRG4,GTF2H2,1.2851055,Endothelial,Cardiomyocyte
4926633,CEACAM21,LYZ,1.2850243,Mast,Myeloid
1297682,GNL3,GTF2H2,1.2846593,Pericyte,Cardiomyocyte
10861068,PRG4,TRPC4,1.2846018,Endothelial,vSMCs
10861862,PRG4,SELL,1.284601,Endothelial,Fibroblast
924254,EIF4EBP3,GTF2H2,1.2844025,Lymphoid,Cardiomyocyte
1297668,GNL3,TRPC4,1.2841855,Pericyte,vSMCs
1298462,GNL3,SELL,1.2841848,Pericyte,Fibroblast
924240,EIF4EBP3,TRPC4,1.2838218,Lymphoid,vSMCs
925034,EIF4EBP3,SELL,1.2838209,Lymphoid,Fibroblast
5215053,DUSP4,LYZ,1.2825493,vSMCs,Myeloid
4249605,HOMER1,LYZ,1.2819439,Cardiomyocyte,Myeloid
4926258,CEACAM21,CDC7,1.2818885,Mast,Endothelial
7246137,LARP7,LYZ,1.2815678,Neuronal,Myeloid
5215412,DUSP4,SH3BP1,1.2815415,vSMCs,Mast
4249964,HOMER1,SH3BP1,1.2809683,Cardiomyocyte,Mast
4924494,CEACAM21,GAPDH,1.2806144,Mast,Lymphoid
10862013,PRG4,LYZ,1.2806048,Endothelial,Myeloid
7246496,LARP7,SH3BP1,1.2805905,Neuronal,Mast
1298613,GNL3,LYZ,1.2801366,Pericyte,Myeloid
925185,EIF4EBP3,LYZ,1.2799662,Lymphoid,Myeloid
10862372,PRG4,SH3BP1,1.2796086,Endothelial,Mast
5214678,DUSP4,CDC7,1.2792735,vSMCs,Endothelial
1298972,GNL3,SH3BP1,1.2791691,Pericyte,Mast
925544,EIF4EBP3,SH3BP1,1.2788966,Lymphoid,Mast
4249230,HOMER1,CDC7,1.2787145,Cardiomyocyte,Endothelial
7245762,LARP7,CDC7,1.2783366,Neuronal,Endothelial
5212914,DUSP4,GAPDH,1.2781006,vSMCs,Lymphoid
4924810,CEACAM21,EIF4H,1.2780629,Mast,Neuronal
4926494,CEACAM21,NCAM1,1.2779976,Mast,Pericyte
4247466,HOMER1,GAPDH,1.2775118,Cardiomyocyte,Lymphoid
7243998,LARP7,GAPDH,1.2771362,Neuronal,Lymphoid
505286,PPP1R1B,GTF2H2,1.2770684,Fibroblast,Cardiomyocyte
1298238,GNL3,CDC7,1.2769213,Pericyte,Endothelial
924810,EIF4EBP3,CDC7,1.2766068,Lymphoid,Endothelial
505272,PPP1R1B,TRPC4,1.2765492,Fibroblast,vSMCs
10859874,PRG4,GAPDH,1.2761675,Endothelial,Lymphoid
1296474,GNL3,GAPDH,1.2757139,Pericyte,Lymphoid
5214914,DUSP4,NCAM1,1.2756956,vSMCs,Pericyte
5213230,DUSP4,EIF4H,1.275523,vSMCs,Neuronal
9356018,PLGRKT,NCAM1,1.2750791,Cardiomyocyte,Pericyte
4247782,HOMER1,EIF4H,1.2749449,Cardiomyocyte,Neuronal
7245998,LARP7,NCAM1,1.2746735,Neuronal,Pericyte
10861874,PRG4,NCAM1,1.2737459,Endothelial,Pericyte
10860190,PRG4,EIF4H,1.2735968,Endothelial,Neuronal
925046,EIF4EBP3,NCAM1,1.2732248,Lymphoid,Pericyte
1296790,GNL3,EIF4H,1.2731526,Pericyte,Neuronal
923362,EIF4EBP3,EIF4H,1.2729056,Lymphoid,Neuronal
506217,PPP1R1B,LYZ,1.2726109,Fibroblast,Myeloid
506576,PPP1R1B,SH3BP1,1.271603,Fibroblast,Mast
505842,PPP1R1B,CDC7,1.2693495,Fibroblast,Endothelial
504078,PPP1R1B,GAPDH,1.2681931,Fibroblast,Lymphoid
506078,PPP1R1B,NCAM1,1.2658223,Fibroblast,Pericyte
504394,PPP1R1B,EIF4H,1.265633,Fibroblast,Neuronal
