,Src,Dst,Prob,Src Cell,Dst Cell
5032513,AXIN2,IL12RB1,1.1396596,Fibroblast,Myeloid
10018806,PDP2,TAF12,1.1234218,Myeloid,Endothelial
10020365,PDP2,STOML2,1.1221291,Myeloid,Cardiomyocyte
10019818,PDP2,RECK,1.1136795,Myeloid,Mast
1483429,TSPAN33,IL12RB1,1.1121424,Pericyte,Myeloid
5030658,AXIN2,TAF12,1.1047142,Fibroblast,Endothelial
5032217,AXIN2,STOML2,1.1032481,Fibroblast,Cardiomyocyte
10017625,FLT4,IL12RB1,1.0953107,Endothelial,Myeloid
5031670,AXIN2,RECK,1.0948781,Fibroblast,Mast
505837,SREK1,IL12RB1,1.0934311,Mast,Myeloid
6577837,CIT,IL12RB1,1.0877987,Neuronal,Myeloid
4540681,STAT5A,IL12RB1,1.0865297,Lymphoid,Myeloid
10021157,PDP2,CD2,1.0798085,Myeloid,Fibroblast
1481574,TSPAN33,TAF12,1.0773972,Pericyte,Endothelial
1483133,TSPAN33,STOML2,1.0766354,Pericyte,Cardiomyocyte
10020828,PDP2,IGSF21,1.0737827,Myeloid,vSMCs
10019216,PDP2,IMMT,1.0730793,Myeloid,Pericyte
1482586,TSPAN33,RECK,1.0686824,Pericyte,Mast
10021385,PDP2,CD53,1.0653992,Myeloid,Lymphoid
10017329,FLT4,STOML2,1.060346,Endothelial,Cardiomyocyte
503982,SREK1,TAF12,1.0589147,Mast,Endothelial
505541,SREK1,STOML2,1.0585355,Mast,Cardiomyocyte
5032680,AXIN2,IGSF21,1.0553464,Fibroblast,vSMCs
5031068,AXIN2,IMMT,1.0546046,Fibroblast,Pericyte
6575982,CIT,TAF12,1.0535802,Neuronal,Endothelial
6577541,CIT,STOML2,1.053078,Neuronal,Cardiomyocyte
10273830,ADIPOR1,TAF12,1.0529145,Lymphoid,Endothelial
10016782,FLT4,RECK,1.052556,Endothelial,Mast
4540385,STAT5A,STOML2,1.0518388,Lymphoid,Cardiomyocyte
10633933,GRIN2A,IL12RB1,1.049381,Cardiomyocyte,Myeloid
5033237,AXIN2,CD53,1.0471598,Fibroblast,Lymphoid
6576994,CIT,RECK,1.0453775,Neuronal,Mast
4539838,STAT5A,RECK,1.0440549,Lymphoid,Mast
1483925,TSPAN33,CD2,1.036609,Pericyte,Fibroblast
1483596,TSPAN33,IGSF21,1.031154,Pericyte,vSMCs
1484344,TSPAN33,CSNK2A2,1.0232327,Pericyte,Lymphoid
10018121,FLT4,CD2,1.0210854,Endothelial,Fibroblast
506333,SREK1,CD2,1.0196296,Mast,Fibroblast
10632078,GRIN2A,TAF12,1.0170492,Cardiomyocyte,Endothelial
10020946,PDP2,SLITRK6,1.0164049,Myeloid,Neuronal
10017792,FLT4,IGSF21,1.015803,Endothelial,vSMCs
10016180,FLT4,IMMT,1.0152938,Endothelial,Pericyte
506004,SREK1,IGSF21,1.0145185,Mast,vSMCs
6578333,CIT,CD2,1.0142218,Neuronal,Fibroblast
504392,SREK1,IMMT,1.0140715,Mast,Pericyte
4541177,STAT5A,CD2,1.0126811,Lymphoid,Fibroblast
6578004,CIT,IGSF21,1.0090519,Neuronal,vSMCs
6576392,CIT,IMMT,1.008575,Neuronal,Pericyte
10633090,GRIN2A,RECK,1.0082045,Cardiomyocyte,Mast
10018540,FLT4,CSNK2A2,1.0081398,Endothelial,Lymphoid
4540848,STAT5A,IGSF21,1.0073216,Lymphoid,vSMCs
506752,SREK1,CSNK2A2,1.0071169,Mast,Lymphoid
4539236,STAT5A,IMMT,1.0067714,Lymphoid,Pericyte
6578752,CIT,CSNK2A2,1.0015581,Neuronal,Lymphoid
5032798,AXIN2,SLITRK6,0.99869287,Fibroblast,Neuronal
10634429,GRIN2A,CD2,0.97752416,Cardiomyocyte,Fibroblast
1483714,TSPAN33,SLITRK6,0.97669363,Pericyte,Neuronal
10634100,GRIN2A,IGSF21,0.97205615,Cardiomyocyte,vSMCs
10632488,GRIN2A,IMMT,0.97141457,Cardiomyocyte,Pericyte
10634657,GRIN2A,CD53,0.96447206,Cardiomyocyte,Lymphoid
10017910,FLT4,SLITRK6,0.96233016,Endothelial,Neuronal
506122,SREK1,SLITRK6,0.96143097,Mast,Neuronal
4540966,STAT5A,SLITRK6,0.9540612,Lymphoid,Neuronal
10634218,GRIN2A,SLITRK6,0.92008877,Cardiomyocyte,Neuronal
