,Src,Dst,Prob,Src Cell,Dst Cell
9744754,HTR2A,LIF,1.1415492,Fibroblast,vSMCs
9744123,HTR2A,SH2B2,1.1286035,Fibroblast,Myeloid
360478,BLM,LIF,1.1275417,Myeloid,vSMCs
9744137,HTR2A,CAMK2B,1.1244603,Fibroblast,Pericyte
9743570,HTR2A,TNIK,1.1222469,Fibroblast,Cardiomyocyte
9742539,HTR2A,LTF,1.1188217,Fibroblast,Endothelial
9744711,HTR2A,CADM3,1.116798,Fibroblast,Neuronal
7589194,WFS1,LIF,1.1121756,Endothelial,vSMCs
359861,BLM,CAMK2B,1.1106666,Myeloid,Pericyte
359294,BLM,TNIK,1.1085035,Myeloid,Cardiomyocyte
9743004,HTR2A,RPA2,1.1065036,Fibroblast,Mast
358263,BLM,LTF,1.1051453,Myeloid,Endothelial
5269690,SMAD2,LIF,1.1036273,Pericyte,vSMCs
9743063,HTR2A,STRN4,1.1030759,Fibroblast,Lymphoid
360435,BLM,CADM3,1.1030322,Myeloid,Neuronal
360725,BLM,DHH,1.1019107,Myeloid,Fibroblast
7588563,WFS1,SH2B2,1.100252,Endothelial,Myeloid
6596422,CADPS,LIF,1.0974251,Cardiomyocyte,vSMCs
5360770,MOAP1,LIF,1.0967226,Mast,vSMCs
7588577,WFS1,CAMK2B,1.0955919,Endothelial,Pericyte
7588010,WFS1,TNIK,1.0937964,Endothelial,Cardiomyocyte
358728,BLM,RPA2,1.0929525,Myeloid,Mast
5269059,SMAD2,SH2B2,1.0913861,Pericyte,Myeloid
1978666,FBXO8,LIF,1.0896304,Lymphoid,vSMCs
358787,BLM,STRN4,1.0895753,Myeloid,Lymphoid
7589151,WFS1,CADM3,1.0870919,Endothelial,Neuronal
7589441,WFS1,DHH,1.0868853,Endothelial,Fibroblast
6595791,CADPS,SH2B2,1.0856521,Cardiomyocyte,Myeloid
5268506,SMAD2,TNIK,1.0851362,Pericyte,Cardiomyocyte
4774822,SOX10,LIF,1.0848702,Neuronal,vSMCs
5360139,MOAP1,SH2B2,1.0845888,Mast,Myeloid
5267475,SMAD2,LTF,1.0819802,Pericyte,Endothelial
6595805,CADPS,CAMK2B,1.0810608,Cardiomyocyte,Pericyte
5360153,MOAP1,CAMK2B,1.0803337,Mast,Pericyte
942759,CDC14B,SH2B2,1.0801684,vSMCs,Myeloid
5269647,SMAD2,CADM3,1.0793123,Pericyte,Neuronal
5269937,SMAD2,DHH,1.078537,Pericyte,Fibroblast
7587444,WFS1,RPA2,1.0784445,Endothelial,Mast
5359586,MOAP1,TNIK,1.0783662,Mast,Cardiomyocyte
1978035,FBXO8,SH2B2,1.0774186,Lymphoid,Myeloid
6594207,CADPS,LTF,1.0763731,Cardiomyocyte,Endothelial
942773,CDC14B,CAMK2B,1.075865,vSMCs,Pericyte
5358555,MOAP1,LTF,1.0752474,Mast,Endothelial
7587503,WFS1,STRN4,1.0752374,Endothelial,Lymphoid
942206,CDC14B,TNIK,1.0739437,vSMCs,Cardiomyocyte
1978049,FBXO8,CAMK2B,1.0733325,Lymphoid,Pericyte
4774191,SOX10,SH2B2,1.0731562,Neuronal,Myeloid
6596379,CADPS,CADM3,1.0726849,Cardiomyocyte,Neuronal
5360727,MOAP1,CADM3,1.0725163,Mast,Neuronal
6596669,CADPS,DHH,1.0724704,Cardiomyocyte,Fibroblast
5361017,MOAP1,DHH,1.0717888,Mast,Fibroblast
1977482,FBXO8,TNIK,1.0712957,Lymphoid,Cardiomyocyte
941175,CDC14B,LTF,1.0708792,vSMCs,Endothelial
5267940,SMAD2,RPA2,1.0699104,Pericyte,Mast
4774205,SOX10,CAMK2B,1.0686858,Neuronal,Pericyte
1976451,FBXO8,LTF,1.0681087,Lymphoid,Endothelial
943347,CDC14B,CADM3,1.0679706,vSMCs,Neuronal
943637,CDC14B,DHH,1.0673475,vSMCs,Fibroblast
4773638,SOX10,TNIK,1.0668908,Neuronal,Cardiomyocyte
5267999,SMAD2,STRN4,1.0666493,Pericyte,Lymphoid
1978623,FBXO8,CADM3,1.0658005,Lymphoid,Neuronal
1978913,FBXO8,DHH,1.0648599,Lymphoid,Fibroblast
6594672,CADPS,RPA2,1.0641369,Cardiomyocyte,Mast
4772607,SOX10,LTF,1.0639694,Neuronal,Endothelial
6594731,CADPS,STRN4,1.0609709,Cardiomyocyte,Lymphoid
4775069,SOX10,DHH,1.0602019,Neuronal,Fibroblast
5359079,MOAP1,STRN4,1.0600003,Mast,Lymphoid
941640,CDC14B,RPA2,1.0588739,vSMCs,Mast
1976916,FBXO8,RPA2,1.0562657,Lymphoid,Mast
941699,CDC14B,STRN4,1.0556664,vSMCs,Lymphoid
4773072,SOX10,RPA2,1.0519174,Neuronal,Mast
4773131,SOX10,STRN4,1.048773,Neuronal,Lymphoid
