,Src,Dst,Prob,Src Cell,Dst Cell
10597688,TRPC4,UBE2D1,1.7738507,vSMCs,Endothelial
7077817,ARHGEF12,GGCX,1.7701068,Mast,Endothelial
7077727,ARHGEF12,MST1,1.7648704,Mast,vSMCs
2008844,TYSND1,UBE2D1,1.762417,Myeloid,Endothelial
10609832,PCOLCE,UBE2D1,1.7593838,Lymphoid,Endothelial
10596744,TRPC4,AHR,1.7560612,vSMCs,Neuronal
9345709,APBA2,GGCX,1.7550311,Fibroblast,Endothelial
10596545,TRPC4,SYNJ2BP,1.7548116,vSMCs,Lymphoid
1552297,WASL,GGCX,1.7532347,Pericyte,Endothelial
7078020,ARHGEF12,AHR,1.7530373,Mast,Neuronal
10599487,SIRPA,MST1,1.752287,Myeloid,vSMCs
7077821,ARHGEF12,SYNJ2BP,1.7516968,Mast,Lymphoid
10598381,TRPC4,PCSK7,1.7514775,vSMCs,Pericyte
8794304,SIAH2,UBE2D1,1.7506695,Neuronal,Endothelial
9345619,APBA2,MST1,1.7498437,Fibroblast,vSMCs
1552207,WASL,MST1,1.7480903,Pericyte,vSMCs
7079657,ARHGEF12,PCSK7,1.7479135,Mast,Pericyte
10608595,PCOLCE,MST1,1.7476858,Lymphoid,vSMCs
5037535,TFEB,MST1,1.744705,Endothelial,vSMCs
10596415,TRPC4,GRAP,1.7407752,vSMCs,Myeloid
10595819,TRPC4,ILDR2,1.7407652,vSMCs,Cardiomyocyte
8501611,OTUD7B,MST1,1.7406915,Neuronal,vSMCs
10599780,SIRPA,AHR,1.7405524,Myeloid,Neuronal
10599581,SIRPA,SYNJ2BP,1.7391802,Myeloid,Lymphoid
5526421,AZGP1,GGCX,1.7390809,Cardiomyocyte,Endothelial
9345912,APBA2,AHR,1.7381173,Fibroblast,Neuronal
7077691,ARHGEF12,GRAP,1.7378029,Mast,Myeloid
7077095,ARHGEF12,ILDR2,1.737793,Mast,Cardiomyocyte
10597592,TRPC4,CAMKK2,1.7369912,vSMCs,Mast
9345713,APBA2,SYNJ2BP,1.7367706,Fibroblast,Lymphoid
1552500,WASL,AHR,1.7364285,Pericyte,Neuronal
10608888,PCOLCE,AHR,1.7357372,Lymphoid,Neuronal
10601417,SIRPA,PCSK7,1.7352216,Myeloid,Pericyte
1552301,WASL,SYNJ2BP,1.7349278,Pericyte,Lymphoid
10610525,PCOLCE,PCSK7,1.7346549,Lymphoid,Pericyte
5526331,AZGP1,MST1,1.7339565,Cardiomyocyte,vSMCs
5037828,TFEB,AHR,1.7330474,Endothelial,Neuronal
9347549,APBA2,PCSK7,1.7329329,Fibroblast,Pericyte
5037629,TFEB,SYNJ2BP,1.7316039,Endothelial,Lymphoid
10597628,TRPC4,NR2F1,1.7282296,vSMCs,Fibroblast
8501705,OTUD7B,SYNJ2BP,1.7275742,Neuronal,Lymphoid
5039465,TFEB,PCSK7,1.7272854,Endothelial,Pericyte
8794997,SIAH2,PCSK7,1.725586,Neuronal,Pericyte
10598855,SIRPA,ILDR2,1.7254279,Myeloid,Cardiomyocyte
7078904,ARHGEF12,NR2F1,1.7252926,Mast,Fibroblast
9345583,APBA2,GRAP,1.7230175,Fibroblast,Myeloid
9344987,APBA2,ILDR2,1.7230077,Fibroblast,Cardiomyocyte
5526624,AZGP1,AHR,1.722359,Cardiomyocyte,Neuronal
10600628,SIRPA,CAMKK2,1.7217333,Myeloid,Mast
1552171,WASL,GRAP,1.7213854,Pericyte,Myeloid
1551575,WASL,ILDR2,1.7213758,Pericyte,Cardiomyocyte
5526425,AZGP1,SYNJ2BP,1.7209587,Cardiomyocyte,Lymphoid
10608559,PCOLCE,GRAP,1.7204694,Lymphoid,Myeloid
10607963,PCOLCE,ILDR2,1.7204589,Lymphoid,Cardiomyocyte
9346760,APBA2,CAMKK2,1.7193102,Fibroblast,Mast
5037499,TFEB,GRAP,1.7180188,Endothelial,Myeloid
5036903,TFEB,ILDR2,1.7180091,Endothelial,Cardiomyocyte
1553348,WASL,CAMKK2,1.7177355,Pericyte,Mast
5528261,AZGP1,PCSK7,1.7168347,Cardiomyocyte,Pericyte
10609736,PCOLCE,CAMKK2,1.7165263,Lymphoid,Mast
5038676,TFEB,CAMKK2,1.7143571,Endothelial,Mast
8501575,OTUD7B,GRAP,1.7141097,Neuronal,Myeloid
8500979,OTUD7B,ILDR2,1.7141001,Neuronal,Cardiomyocyte
10600664,SIRPA,NR2F1,1.7130225,Myeloid,Fibroblast
8502752,OTUD7B,CAMKK2,1.7104808,Neuronal,Mast
1553384,WASL,NR2F1,1.7090187,Pericyte,Fibroblast
10609772,PCOLCE,NR2F1,1.7079839,Lymphoid,Fibroblast
5526295,AZGP1,GRAP,1.7074137,Cardiomyocyte,Myeloid
5038712,TFEB,NR2F1,1.7056682,Endothelial,Fibroblast
5527472,AZGP1,CAMKK2,1.7037628,Cardiomyocyte,Mast
8502788,OTUD7B,NR2F1,1.7017976,Neuronal,Fibroblast
5527508,AZGP1,NR2F1,1.6951344,Cardiomyocyte,Fibroblast
