,Src,Dst,Prob,Src Cell,Dst Cell
3167340,PLXNA4,RAD9A,0.9844692,Mast,Fibroblast
6716424,NRG2,RAD9A,0.98410624,Endothelial,Fibroblast
5055732,EIF4B,RAD9A,0.9722108,Lymphoid,Fibroblast
9278142,ASF1A,FCGR2B,0.9714049,Fibroblast,Mast
9280528,ASF1A,BIRC3,0.9710061,Fibroblast,vSMCs
9279409,ASF1A,SIPA1,0.9699776,Fibroblast,Pericyte
9279572,ASF1A,EEF2K,0.96940666,Fibroblast,Neuronal
3346464,LILRB1,RAD9A,0.96926105,Myeloid,Fibroblast
1215192,RAP1GAP,RAD9A,0.96558833,Cardiomyocyte,Fibroblast
5583996,IDE,RAD9A,0.9646711,Pericyte,Fibroblast
5678112,MYOCD,RAD9A,0.9615636,vSMCs,Fibroblast
6715758,NRG2,FCGR2B,0.9604857,Endothelial,Mast
3169060,PLXNA4,BIRC3,0.9602272,Mast,vSMCs
6718144,NRG2,BIRC3,0.95997936,Endothelial,vSMCs
3167941,PLXNA4,SIPA1,0.9593737,Mast,Pericyte
6717025,NRG2,SIPA1,0.9592758,Endothelial,Pericyte
9360780,NDN,RAD9A,0.9590222,Neuronal,Fibroblast
9279906,ASF1A,PTHLH,0.9590008,Fibroblast,Endothelial
3168104,PLXNA4,EEF2K,0.95880425,Mast,Neuronal
6717188,NRG2,EEF2K,0.958702,Endothelial,Neuronal
9279344,ASF1A,LPAR3,0.95831186,Fibroblast,Cardiomyocyte
9280220,ASF1A,RHOC,0.9558223,Fibroblast,Lymphoid
9279093,ASF1A,SIGLEC9,0.95444137,Fibroblast,Myeloid
7975698,USF2,FCGR2B,0.94921595,Lymphoid,Mast
7978084,USF2,BIRC3,0.94852775,Lymphoid,vSMCs
3168438,PLXNA4,PTHLH,0.94843584,Mast,Endothelial
7976965,USF2,SIPA1,0.9483581,Lymphoid,Pericyte
6716960,NRG2,LPAR3,0.94805986,Endothelial,Cardiomyocyte
3167876,PLXNA4,LPAR3,0.94800323,Mast,Cardiomyocyte
7977128,USF2,EEF2K,0.94777566,Lymphoid,Neuronal
3345798,LILRB1,FCGR2B,0.9465344,Myeloid,Mast
3348184,LILRB1,BIRC3,0.9458557,Myeloid,vSMCs
3347065,LILRB1,SIPA1,0.94566554,Myeloid,Pericyte
3168752,PLXNA4,RHOC,0.9453967,Mast,Lymphoid
6717836,NRG2,RHOC,0.9453218,Endothelial,Lymphoid
3347228,LILRB1,EEF2K,0.94508535,Myeloid,Neuronal
3167625,PLXNA4,SIGLEC9,0.94394344,Mast,Myeloid
6716709,NRG2,SIGLEC9,0.94378877,Endothelial,Myeloid
1214526,RAP1GAP,FCGR2B,0.94273674,Cardiomyocyte,Mast
1216912,RAP1GAP,BIRC3,0.9421313,Cardiomyocyte,vSMCs
1215793,RAP1GAP,SIPA1,0.9417445,Cardiomyocyte,Pericyte
5583330,IDE,FCGR2B,0.9416487,Pericyte,Mast
1215956,RAP1GAP,EEF2K,0.9411725,Cardiomyocyte,Neuronal
5585716,IDE,BIRC3,0.94110835,Pericyte,vSMCs
5584760,IDE,EEF2K,0.9399757,Pericyte,Neuronal
5677446,MYOCD,FCGR2B,0.9390525,vSMCs,Mast
5678713,MYOCD,SIPA1,0.9382116,vSMCs,Pericyte
7976900,USF2,LPAR3,0.9378084,Lymphoid,Cardiomyocyte
5678876,MYOCD,EEF2K,0.93763506,vSMCs,Neuronal
7977462,USF2,PTHLH,0.9372121,Lymphoid,Endothelial
9360114,NDN,FCGR2B,0.9363897,Neuronal,Mast
9362500,NDN,BIRC3,0.93576705,Neuronal,vSMCs
9361381,NDN,SIPA1,0.9354423,Neuronal,Pericyte
3347000,LILRB1,LPAR3,0.93512434,Myeloid,Cardiomyocyte
3347562,LILRB1,PTHLH,0.93456155,Myeloid,Endothelial
7976649,USF2,SIGLEC9,0.9328424,Lymphoid,Myeloid
3347876,LILRB1,RHOC,0.93198186,Myeloid,Lymphoid
1216290,RAP1GAP,PTHLH,0.93078434,Cardiomyocyte,Endothelial
5585094,IDE,PTHLH,0.9296848,Pericyte,Endothelial
5584532,IDE,LPAR3,0.92967105,Pericyte,Cardiomyocyte
1216604,RAP1GAP,RHOC,0.9280892,Cardiomyocyte,Lymphoid
5678648,MYOCD,LPAR3,0.92778707,vSMCs,Cardiomyocyte
5679210,MYOCD,PTHLH,0.92717886,vSMCs,Endothelial
5585408,IDE,RHOC,0.926878,Pericyte,Lymphoid
1215477,RAP1GAP,SIGLEC9,0.92642206,Cardiomyocyte,Myeloid
5584281,IDE,SIGLEC9,0.9253091,Pericyte,Myeloid
9361316,NDN,LPAR3,0.92487526,Neuronal,Cardiomyocyte
5679524,MYOCD,RHOC,0.92464054,vSMCs,Lymphoid
9361878,NDN,PTHLH,0.92452604,Neuronal,Endothelial
5678397,MYOCD,SIGLEC9,0.9228571,vSMCs,Myeloid
9362192,NDN,RHOC,0.92188704,Neuronal,Lymphoid
9361065,NDN,SIGLEC9,0.9201993,Neuronal,Myeloid
