,Src,Dst,Prob,Src Cell,Dst Cell
538985,FRAT2,CAMK2B,1.4421662,Fibroblast,Pericyte
9674309,LRRC4C,CAMK2B,1.4260119,Myeloid,Pericyte
3316925,BRD3,CAMK2B,1.4226995,Neuronal,Pericyte
540055,FRAT2,H1-2,1.4171821,Fibroblast,Mast
6407573,FCGR2B,CAMK2B,1.4162217,Mast,Pericyte
537700,FRAT2,PTHLH,1.4160824,Fibroblast,Endothelial
8068265,EDA,CAMK2B,1.4144812,Endothelial,Pericyte
537928,FRAT2,FANCI,1.4129649,Fibroblast,vSMCs
8314181,KCNE1,CAMK2B,1.4116851,vSMCs,Pericyte
537893,FRAT2,NOXA1,1.4092706,Fibroblast,Myeloid
2126813,DUSP26,CAMK2B,1.4046043,Cardiomyocyte,Pericyte
9675379,LRRC4C,H1-2,1.4014642,Myeloid,Mast
9673024,LRRC4C,PTHLH,1.4002644,Myeloid,Endothelial
3317995,BRD3,H1-2,1.398095,Neuronal,Mast
9673252,LRRC4C,FANCI,1.3972859,Myeloid,vSMCs
3315640,BRD3,PTHLH,1.3969796,Neuronal,Endothelial
537925,FRAT2,SMARCE1,1.3939699,Fibroblast,Neuronal
3315868,BRD3,FANCI,1.3939326,Neuronal,vSMCs
6406288,FCGR2B,PTHLH,1.3906387,Mast,Endothelial
3315833,BRD3,NOXA1,1.390317,Neuronal,Myeloid
8069335,EDA,H1-2,1.3899827,Endothelial,Mast
538839,FRAT2,APOA1,1.3888559,Fibroblast,Cardiomyocyte
537452,FRAT2,STK3,1.3881115,Fibroblast,Lymphoid
6406516,FCGR2B,FANCI,1.3876514,Mast,vSMCs
8315251,KCNE1,H1-2,1.3872418,vSMCs,Mast
8312896,KCNE1,PTHLH,1.3861561,vSMCs,Endothelial
8067208,EDA,FANCI,1.3858464,Endothelial,vSMCs
6406481,FCGR2B,NOXA1,1.3840996,Mast,Myeloid
9675049,LRRC4C,PPP1R1B,1.3840957,Myeloid,Fibroblast
8067173,EDA,NOXA1,1.3822272,Endothelial,Myeloid
3317665,BRD3,PPP1R1B,1.3807241,Neuronal,Fibroblast
2127883,DUSP26,H1-2,1.3803805,Cardiomyocyte,Mast
8313089,KCNE1,NOXA1,1.3795056,vSMCs,Myeloid
2125528,DUSP26,PTHLH,1.3792307,Cardiomyocyte,Endothelial
2853487,SMAP1,H1-2,1.3788444,Pericyte,Mast
9673249,LRRC4C,SMARCE1,1.3785858,Myeloid,Neuronal
2851132,SMAP1,PTHLH,1.3778704,Pericyte,Endothelial
2125756,DUSP26,FANCI,1.3762674,Cardiomyocyte,vSMCs
2851360,SMAP1,FANCI,1.3747482,Pericyte,vSMCs
6408313,FCGR2B,PPP1R1B,1.3745328,Mast,Fibroblast
9674163,LRRC4C,APOA1,1.3734603,Myeloid,Cardiomyocyte
9672776,LRRC4C,STK3,1.3727936,Myeloid,Lymphoid
2125721,DUSP26,NOXA1,1.372744,Cardiomyocyte,Myeloid
8069005,EDA,PPP1R1B,1.3726987,Endothelial,Fibroblast
2851325,SMAP1,NOXA1,1.3710619,Pericyte,Myeloid
3316779,BRD3,APOA1,1.3701526,Neuronal,Cardiomyocyte
8314921,KCNE1,PPP1R1B,1.3699944,vSMCs,Fibroblast
3315392,BRD3,STK3,1.369437,Neuronal,Lymphoid
6406513,FCGR2B,SMARCE1,1.3690566,Mast,Neuronal
8067205,EDA,SMARCE1,1.3672192,Endothelial,Neuronal
8313121,KCNE1,SMARCE1,1.3645263,vSMCs,Neuronal
6407427,FCGR2B,APOA1,1.3639855,Mast,Cardiomyocyte
6406040,FCGR2B,STK3,1.363304,Mast,Lymphoid
2127553,DUSP26,PPP1R1B,1.363256,Cardiomyocyte,Fibroblast
8068119,EDA,APOA1,1.3622006,Endothelial,Cardiomyocyte
2853157,SMAP1,PPP1R1B,1.3616443,Pericyte,Fibroblast
8066732,EDA,STK3,1.3614733,Endothelial,Lymphoid
8314035,KCNE1,APOA1,1.3595148,vSMCs,Cardiomyocyte
8312648,KCNE1,STK3,1.3587918,vSMCs,Lymphoid
2125753,DUSP26,SMARCE1,1.3578247,Cardiomyocyte,Neuronal
2851357,SMAP1,SMARCE1,1.3561947,Pericyte,Neuronal
5220497,INHBA,CAMK2B,1.3551196,Lymphoid,Pericyte
2125280,DUSP26,STK3,1.3521192,Cardiomyocyte,Lymphoid
2852271,SMAP1,APOA1,1.3512777,Pericyte,Cardiomyocyte
2850884,SMAP1,STK3,1.3504939,Pericyte,Lymphoid
5221567,INHBA,H1-2,1.3318118,Lymphoid,Mast
5219212,INHBA,PTHLH,1.3306577,Lymphoid,Endothelial
5219440,INHBA,FANCI,1.3278401,Lymphoid,vSMCs
5219405,INHBA,NOXA1,1.3244833,Lymphoid,Myeloid
5221237,INHBA,PPP1R1B,1.3153138,Lymphoid,Fibroblast
5219437,INHBA,SMARCE1,1.3100798,Lymphoid,Neuronal
5220351,INHBA,APOA1,1.3052005,Lymphoid,Cardiomyocyte
