,Src,Dst,Prob,Src Cell,Dst Cell
6844739,RALA,SHC3,1.2120931,Endothelial,Fibroblast
6845534,RALA,IL2RG,1.2120769,Endothelial,Myeloid
4242887,KIF3A,SHC3,1.2116913,Mast,Fibroblast
4243682,KIF3A,IL2RG,1.211675,Mast,Myeloid
4588991,CINP,SHC3,1.2112826,Neuronal,Fibroblast
4589786,CINP,IL2RG,1.2112664,Neuronal,Myeloid
1222067,TRIM25,SHC3,1.2109774,Myeloid,Fibroblast
3250115,KCNAB1,SHC3,1.2103311,vSMCs,Fibroblast
3250910,KCNAB1,IL2RG,1.2103149,vSMCs,Myeloid
6845125,RALA,PRMT1,1.2074851,Endothelial,vSMCs
4243273,KIF3A,PRMT1,1.2070932,Mast,vSMCs
6844347,RALA,EGF,1.2069236,Endothelial,Cardiomyocyte
4589377,CINP,PRMT1,1.2067136,Neuronal,vSMCs
4242495,KIF3A,EGF,1.2065315,Mast,Cardiomyocyte
1222453,TRIM25,PRMT1,1.2063954,Myeloid,vSMCs
4588599,CINP,EGF,1.2061505,Neuronal,Cardiomyocyte
1221675,TRIM25,EGF,1.2058332,Myeloid,Cardiomyocyte
3249723,KCNAB1,EGF,1.2048789,vSMCs,Cardiomyocyte
6843253,RALA,MEPCE,1.1854175,Endothelial,Pericyte
4241401,KIF3A,MEPCE,1.1850218,Mast,Pericyte
4587505,CINP,MEPCE,1.1846135,Neuronal,Pericyte
6845401,RALA,EIF4EBP3,1.1844447,Endothelial,Lymphoid
1220581,TRIM25,MEPCE,1.1843195,Myeloid,Pericyte
4243549,KIF3A,EIF4EBP3,1.184074,Mast,Lymphoid
3248629,KCNAB1,MEPCE,1.1837916,vSMCs,Pericyte
4589653,CINP,EIF4EBP3,1.1837451,Neuronal,Lymphoid
1222729,TRIM25,EIF4EBP3,1.1834104,Myeloid,Lymphoid
3250777,KCNAB1,EIF4EBP3,1.1819319,vSMCs,Lymphoid
6843808,RALA,APBB1,1.1816151,Endothelial,Neuronal
4241956,KIF3A,APBB1,1.1812463,Mast,Neuronal
1221136,TRIM25,APBB1,1.1805856,Myeloid,Neuronal
7494443,RNF149,SHC3,1.1800547,Pericyte,Fibroblast
7495238,RNF149,IL2RG,1.1800388,Pericyte,Myeloid
3249184,KCNAB1,APBB1,1.1790767,vSMCs,Neuronal
2273318,CD200,IL2RG,1.1769104,Fibroblast,Myeloid
6846023,RALA,NUMBL,1.1762028,Endothelial,Mast
7494829,RNF149,PRMT1,1.1758407,Pericyte,vSMCs
4590275,CINP,NUMBL,1.1755025,Neuronal,Mast
7494051,RNF149,EGF,1.1752796,Pericyte,Cardiomyocyte
1223351,TRIM25,NUMBL,1.1751724,Myeloid,Mast
3251399,KCNAB1,NUMBL,1.1737546,vSMCs,Mast
2272909,CD200,PRMT1,1.1727966,Fibroblast,vSMCs
2272131,CD200,EGF,1.172233,Fibroblast,Cardiomyocyte
4242735,KIF3A,EDA2R,1.1704004,Mast,Endothelial
4588839,CINP,EDA2R,1.1700724,Neuronal,Endothelial
1221915,TRIM25,EDA2R,1.1697431,Myeloid,Endothelial
1987139,UBE2T,SHC3,1.1690124,Cardiomyocyte,Fibroblast
1987934,UBE2T,IL2RG,1.1689968,Cardiomyocyte,Myeloid
3249963,KCNAB1,EDA2R,1.1683156,vSMCs,Endothelial
9595355,S100A8,SHC3,1.1676,Lymphoid,Fibroblast
9596150,S100A8,IL2RG,1.1675844,Lymphoid,Myeloid
1987525,UBE2T,PRMT1,1.1647115,Cardiomyocyte,vSMCs
9595741,S100A8,PRMT1,1.1636269,Lymphoid,vSMCs
9594963,S100A8,EGF,1.1630613,Lymphoid,Cardiomyocyte
7495105,RNF149,EIF4EBP3,1.15384,Pericyte,Lymphoid
7493512,RNF149,APBB1,1.1511117,Pericyte,Neuronal
2273185,CD200,EIF4EBP3,1.1509699,Fibroblast,Lymphoid
2271037,CD200,MEPCE,1.1509149,Fibroblast,Pericyte
2271592,CD200,APBB1,1.1482558,Fibroblast,Neuronal
7495727,RNF149,NUMBL,1.1457691,Pericyte,Mast
1985653,UBE2T,MEPCE,1.1432394,Cardiomyocyte,Pericyte
2273807,CD200,NUMBL,1.1429077,Fibroblast,Mast
1987801,UBE2T,EIF4EBP3,1.1427165,Cardiomyocyte,Lymphoid
9593869,S100A8,MEPCE,1.1417556,Lymphoid,Pericyte
7494291,RNF149,EDA2R,1.140488,Pericyte,Endothelial
1986208,UBE2T,APBB1,1.1400014,Cardiomyocyte,Neuronal
9594424,S100A8,APBB1,1.1394882,Lymphoid,Neuronal
2271992,CD200,ADAM10,1.1376804,Fibroblast,Endothelial
1988423,UBE2T,NUMBL,1.1347429,Cardiomyocyte,Mast
9596639,S100A8,NUMBL,1.1341492,Lymphoid,Mast
1986987,UBE2T,EDA2R,1.1295063,Cardiomyocyte,Endothelial
9594824,S100A8,ADAM10,1.1290401,Lymphoid,Endothelial
