,Src,Dst,Prob,Src Cell,Dst Cell
4619651,IL6,PPP1R3C,0.90626323,vSMCs,Cardiomyocyte
4619555,IL6,IL1B,0.9042275,vSMCs,Myeloid
10649147,SSH3,PPP1R3C,0.8936199,Pericyte,Cardiomyocyte
7937999,GAK,PPP1R3C,0.8921506,Neuronal,Cardiomyocyte
10649051,SSH3,IL1B,0.89164495,Pericyte,Myeloid
4618175,IL6,ITGA4,0.8915608,vSMCs,Neuronal
7937903,GAK,IL1B,0.89009154,Neuronal,Myeloid
6055583,CDK5R1,IL1B,0.8892745,Cardiomyocyte,Myeloid
10488239,ICAM5,PPP1R3C,0.88776845,Endothelial,Cardiomyocyte
5536523,ZBP1,PPP1R3C,0.8877394,Mast,Cardiomyocyte
10488143,ICAM5,IL1B,0.8857058,Endothelial,Myeloid
5536427,ZBP1,IL1B,0.88567686,Mast,Myeloid
8712179,APBA2,PPP1R3C,0.88483393,Fibroblast,Cardiomyocyte
4617959,IL6,RBM7,0.88398457,vSMCs,Lymphoid
8712083,APBA2,IL1B,0.8828326,Fibroblast,Myeloid
4619065,IL6,DOCK8,0.8827677,vSMCs,Pericyte
4620267,IL6,TIMELESS,0.87961465,vSMCs,Mast
4953611,ABCA7,PPP1R3C,0.87918264,Myeloid,Cardiomyocyte
10647671,SSH3,ITGA4,0.87915045,Pericyte,Neuronal
6054203,CDK5R1,ITGA4,0.8768263,Cardiomyocyte,Neuronal
10486763,ICAM5,ITGA4,0.87330693,Endothelial,Neuronal
5535047,ZBP1,ITGA4,0.8732783,Mast,Neuronal
10647455,SSH3,RBM7,0.8713465,Pericyte,Lymphoid
7936307,GAK,RBM7,0.87073886,Neuronal,Lymphoid
8710703,APBA2,ITGA4,0.87046725,Fibroblast,Neuronal
9295091,MCF2L,PPP1R3C,0.8701908,Lymphoid,Cardiomyocyte
6053987,CDK5R1,RBM7,0.8701391,Cardiomyocyte,Lymphoid
7937413,GAK,DOCK8,0.8691965,Neuronal,Pericyte
4619954,IL6,COL9A1,0.8685053,vSMCs,Endothelial
6055093,CDK5R1,DOCK8,0.86847836,Cardiomyocyte,Pericyte
4618454,IL6,SLA2,0.8683994,vSMCs,Fibroblast
9294995,MCF2L,IL1B,0.8682225,Lymphoid,Myeloid
7938615,GAK,TIMELESS,0.8668804,Neuronal,Mast
10649763,SSH3,TIMELESS,0.8667771,Pericyte,Mast
10486547,ICAM5,RBM7,0.8665907,Endothelial,Lymphoid
5534831,ZBP1,RBM7,0.8665631,Mast,Lymphoid
6056295,CDK5R1,TIMELESS,0.86643827,Cardiomyocyte,Mast
10487653,ICAM5,DOCK8,0.86497056,Endothelial,Pericyte
4952135,ABCA7,ITGA4,0.8649457,Myeloid,Neuronal
5535937,ZBP1,DOCK8,0.86494255,Mast,Pericyte
8710487,APBA2,RBM7,0.86321205,Fibroblast,Lymphoid
10488855,ICAM5,TIMELESS,0.8628611,Endothelial,Mast
8711593,APBA2,DOCK8,0.8619379,Fibroblast,Pericyte
10649231,SSH3,SLITRK4,0.8606529,Pericyte,vSMCs
7938083,GAK,SLITRK4,0.85986686,Neuronal,vSMCs
6055763,CDK5R1,SLITRK4,0.8592339,Cardiomyocyte,vSMCs
8712795,APBA2,TIMELESS,0.85905635,Fibroblast,Mast
4951919,ABCA7,RBM7,0.85728365,Myeloid,Lymphoid
4953025,ABCA7,DOCK8,0.85629267,Myeloid,Pericyte
7936802,GAK,SLA2,0.85617036,Neuronal,Fibroblast
9293615,MCF2L,ITGA4,0.85606176,Lymphoid,Neuronal
10649450,SSH3,COL9A1,0.8560075,Pericyte,Endothelial
6054482,CDK5R1,SLA2,0.8558528,Cardiomyocyte,Fibroblast
10488323,ICAM5,SLITRK4,0.8557415,Endothelial,vSMCs
5536607,ZBP1,SLITRK4,0.855714,Mast,vSMCs
7938302,GAK,COL9A1,0.85562944,Neuronal,Endothelial
10647950,SSH3,SLA2,0.85552394,Pericyte,Fibroblast
6055982,CDK5R1,COL9A1,0.85508806,Cardiomyocyte,Endothelial
5312475,SIGLEC8,TIMELESS,0.8534307,Myeloid,Mast
8712263,APBA2,SLITRK4,0.8525208,Fibroblast,vSMCs
10487042,ICAM5,SLA2,0.8522855,Endothelial,Fibroblast
5535326,ZBP1,SLA2,0.85225934,Mast,Fibroblast
5536826,ZBP1,COL9A1,0.8515604,Mast,Endothelial
8712482,APBA2,COL9A1,0.848131,Fibroblast,Endothelial
9294505,MCF2L,DOCK8,0.84767425,Lymphoid,Pericyte
4953695,ABCA7,SLITRK4,0.8467594,Myeloid,vSMCs
967959,FADD,TIMELESS,0.8448469,Lymphoid,Mast
5310662,SIGLEC8,SLA2,0.8432242,Myeloid,Fibroblast
4953914,ABCA7,COL9A1,0.8421961,Myeloid,Endothelial
9295175,MCF2L,SLITRK4,0.8384138,Lymphoid,vSMCs
966146,FADD,SLA2,0.83475846,Lymphoid,Fibroblast
9295394,MCF2L,COL9A1,0.8340974,Lymphoid,Endothelial
