,Src,Dst,Prob,Src Cell,Dst Cell
8964155,TRPM4,MICA,1.2578113,Cardiomyocyte,Mast
3781703,PTPN7,MICA,1.2575146,Fibroblast,Mast
4358543,PARP9,MICA,1.2479355,vSMCs,Mast
955187,MAST2,MICA,1.2460415,Pericyte,Mast
8962530,TRPM4,CDKN2AIP,1.243969,Cardiomyocyte,Endothelial
3780078,PTPN7,CDKN2AIP,1.2438879,Fibroblast,Endothelial
3781292,PTPN7,PPP1R1A,1.2418008,Fibroblast,Cardiomyocyte
2087615,CNTN4,MICA,1.2412171,Myeloid,Mast
3782136,PTPN7,SENP3,1.2410456,Fibroblast,vSMCs
8964588,TRPM4,SENP3,1.2409214,Cardiomyocyte,vSMCs
9820307,ACE2,MICA,1.2366016,Endothelial,Mast
4356918,PARP9,CDKN2AIP,1.235174,vSMCs,Endothelial
3121266,RFX1,CDKN2AIP,1.2348439,Mast,Endothelial
4358132,PARP9,PPP1R1A,1.2348418,vSMCs,Cardiomyocyte
954776,MAST2,PPP1R1A,1.2334487,Pericyte,Cardiomyocyte
953562,MAST2,CDKN2AIP,1.2334456,Pericyte,Endothelial
9146315,PDGFB,MICA,1.2327368,Neuronal,Mast
3782322,PTPN7,BTK,1.2325965,Fibroblast,Myeloid
3122480,RFX1,PPP1R1A,1.2325124,Mast,Cardiomyocyte
8964774,TRPM4,BTK,1.2324575,Cardiomyocyte,Myeloid
3123324,RFX1,SENP3,1.2319127,Mast,vSMCs
955620,MAST2,SENP3,1.2315012,Pericyte,vSMCs
3781399,PTPN7,CD276,1.2300993,Fibroblast,Neuronal
8963851,TRPM4,CD276,1.2299407,Cardiomyocyte,Neuronal
10026755,CSNK2B,MICA,1.2295003,Lymphoid,Mast
3782084,PTPN7,SAP18,1.2287693,Fibroblast,Pericyte
3782105,PTPN7,SIRT1,1.2284356,Fibroblast,Lymphoid
8965101,TRPM4,NFYA,1.2284043,Cardiomyocyte,Fibroblast
1566834,EVI5,CDKN2AIP,1.2283851,Myeloid,Endothelial
8964536,TRPM4,SAP18,1.228308,Cardiomyocyte,Pericyte
8964557,TRPM4,SIRT1,1.2281932,Cardiomyocyte,Lymphoid
1568048,EVI5,PPP1R1A,1.2278613,Myeloid,Cardiomyocyte
1568892,EVI5,SENP3,1.2262264,Myeloid,vSMCs
4359162,PARP9,BTK,1.2247466,vSMCs,Myeloid
3123510,RFX1,BTK,1.2235175,Mast,Myeloid
955806,MAST2,BTK,1.223184,Pericyte,Myeloid
9819896,ACE2,PPP1R1A,1.2226106,Endothelial,Cardiomyocyte
4358239,PARP9,CD276,1.2223369,vSMCs,Neuronal
4358924,PARP9,SAP18,1.2220993,vSMCs,Pericyte
9820740,ACE2,SENP3,1.2212793,Endothelial,vSMCs
3122587,RFX1,CD276,1.2210281,Mast,Neuronal
4358945,PARP9,SIRT1,1.2209848,vSMCs,Lymphoid
954883,MAST2,CD276,1.2207911,Pericyte,Neuronal
9144690,PDGFB,CDKN2AIP,1.220151,Neuronal,Endothelial
9145904,PDGFB,PPP1R1A,1.2198695,Neuronal,Cardiomyocyte
3123272,RFX1,SAP18,1.2195461,Mast,Pericyte
955589,MAST2,SIRT1,1.2194985,Pericyte,Lymphoid
3123293,RFX1,SIRT1,1.2193317,Mast,Lymphoid
3123837,RFX1,NFYA,1.2193165,Mast,Fibroblast
4359489,PARP9,NFYA,1.2189516,vSMCs,Fibroblast
9146748,PDGFB,SENP3,1.2181075,Neuronal,vSMCs
956133,MAST2,NFYA,1.2171304,Pericyte,Fibroblast
10025130,CSNK2B,CDKN2AIP,1.2169858,Lymphoid,Endothelial
10026344,CSNK2B,PPP1R1A,1.2167932,Lymphoid,Cardiomyocyte
1568155,EVI5,CD276,1.2155236,Myeloid,Neuronal
1568840,EVI5,SAP18,1.2151668,Myeloid,Pericyte
10027188,CSNK2B,SENP3,1.2149848,Lymphoid,vSMCs
1568861,EVI5,SIRT1,1.2141455,Myeloid,Lymphoid
9820926,ACE2,BTK,1.2129977,Endothelial,Myeloid
1569405,EVI5,NFYA,1.2123189,Myeloid,Fibroblast
9820003,ACE2,CD276,1.210582,Endothelial,Neuronal
9820688,ACE2,SAP18,1.2099066,Endothelial,Pericyte
9146934,PDGFB,BTK,1.2098715,Neuronal,Myeloid
9820709,ACE2,SIRT1,1.2091206,Endothelial,Lymphoid
9821253,ACE2,NFYA,1.2078197,Endothelial,Fibroblast
9146696,PDGFB,SAP18,1.2072872,Neuronal,Pericyte
10027374,CSNK2B,BTK,1.2067728,Lymphoid,Myeloid
9146717,PDGFB,SIRT1,1.2061652,Neuronal,Lymphoid
10026451,CSNK2B,CD276,1.204404,Lymphoid,Neuronal
10027136,CSNK2B,SAP18,1.2042534,Lymphoid,Pericyte
9147261,PDGFB,NFYA,1.2041098,Neuronal,Fibroblast
10027701,CSNK2B,NFYA,1.2009561,Lymphoid,Fibroblast
