,Src,Dst,Prob,Src Cell,Dst Cell
6205854,MATK,USP15,1.0159612,Cardiomyocyte,vSMCs
2702310,NPAT,USP15,1.0147247,Endothelial,vSMCs
5577402,ZKSCAN3,USP15,1.0143524,Mast,vSMCs
3178962,SLPI,USP15,1.0134205,Fibroblast,vSMCs
6206543,MATK,PMAIP1,1.0133964,Cardiomyocyte,Endothelial
2149758,ZFYVE26,USP15,1.0132016,Lymphoid,vSMCs
6206673,MATK,TP53INP1,1.0123347,Cardiomyocyte,Neuronal
9751902,SDK1,USP15,1.0120698,Myeloid,vSMCs
6207185,MATK,SF1,1.0119193,Cardiomyocyte,Lymphoid
6206015,MATK,NPR2,1.0118989,Cardiomyocyte,Fibroblast
5578091,ZKSCAN3,PMAIP1,1.0117946,Mast,Endothelial
2216550,CLEC2B,USP15,1.0117332,Neuronal,vSMCs
6208131,MATK,SCAMP3,1.0117196,Cardiomyocyte,Mast
7600067,PABIR1,PMAIP1,1.0116996,vSMCs,Endothelial
9354186,RBCK1,USP15,1.0116949,Pericyte,vSMCs
6206365,MATK,TRPV4,1.0115837,Cardiomyocyte,Myeloid
2702440,NPAT,APOA1,1.0111707,Endothelial,Cardiomyocyte
2703129,NPAT,TP53INP1,1.0111079,Endothelial,Neuronal
3179651,SLPI,PMAIP1,1.0108657,Fibroblast,Endothelial
5577532,ZKSCAN3,APOA1,1.0108007,Mast,Cardiomyocyte
5578221,ZKSCAN3,TP53INP1,1.0107381,Mast,Neuronal
7599508,PABIR1,APOA1,1.0107087,vSMCs,Cardiomyocyte
2703641,NPAT,SF1,1.0106974,Endothelial,Lymphoid
2702471,NPAT,NPR2,1.0106753,Endothelial,Fibroblast
2150447,ZFYVE26,PMAIP1,1.0106539,Lymphoid,Endothelial
7600197,PABIR1,TP53INP1,1.0106472,vSMCs,Neuronal
6208115,MATK,SMAD2,1.0105815,Cardiomyocyte,Pericyte
2704587,NPAT,SCAMP3,1.0104942,Endothelial,Mast
2702821,NPAT,TRPV4,1.0103605,Endothelial,Myeloid
5578733,ZKSCAN3,SF1,1.0103288,Mast,Lymphoid
5577563,ZKSCAN3,NPR2,1.0103065,Mast,Fibroblast
7600709,PABIR1,SF1,1.0102439,vSMCs,Lymphoid
7599539,PABIR1,NPR2,1.0102193,vSMCs,Fibroblast
7601655,PABIR1,SCAMP3,1.010035,vSMCs,Mast
5577913,ZKSCAN3,TRPV4,1.0099916,Mast,Myeloid
7599889,PABIR1,TRPV4,1.0099044,vSMCs,Myeloid
3179092,SLPI,APOA1,1.0098735,Fibroblast,Cardiomyocyte
3179781,SLPI,TP53INP1,1.0098112,Fibroblast,Neuronal
2149888,ZFYVE26,APOA1,1.0096676,Lymphoid,Cardiomyocyte
2150577,ZFYVE26,TP53INP1,1.0096074,Lymphoid,Neuronal
9752591,SDK1,PMAIP1,1.009521,Myeloid,Endothelial
3180293,SLPI,SF1,1.0094036,Fibroblast,Lymphoid
2704571,NPAT,SMAD2,1.0093638,Endothelial,Pericyte
3181239,SLPI,SCAMP3,1.0091988,Fibroblast,Mast
2217239,CLEC2B,PMAIP1,1.0091856,Neuronal,Endothelial
2149919,ZFYVE26,NPR2,1.0091848,Lymphoid,Fibroblast
9354875,RBCK1,PMAIP1,1.0091512,Pericyte,Endothelial
3179473,SLPI,TRPV4,1.0090662,Fibroblast,Myeloid
2152035,ZFYVE26,SCAMP3,1.0089973,Lymphoid,Mast
5579663,ZKSCAN3,SMAD2,1.0089962,Mast,Pericyte
7601639,PABIR1,SMAD2,1.0089152,vSMCs,Pericyte
2150269,ZFYVE26,TRPV4,1.00887,Lymphoid,Myeloid
9752032,SDK1,APOA1,1.0085324,Myeloid,Cardiomyocyte
9752721,SDK1,TP53INP1,1.008471,Myeloid,Neuronal
2216680,CLEC2B,APOA1,1.0081977,Neuronal,Cardiomyocyte
9354316,RBCK1,APOA1,1.0081667,Pericyte,Cardiomyocyte
9355005,RBCK1,TP53INP1,1.0081067,Pericyte,Neuronal
3181223,SLPI,SMAD2,1.0080732,Fibroblast,Pericyte
9753233,SDK1,SF1,1.0080687,Myeloid,Lymphoid
9752063,SDK1,NPR2,1.0080442,Myeloid,Fibroblast
2152019,ZFYVE26,SMAD2,1.0078892,Lymphoid,Pericyte
9754179,SDK1,SCAMP3,1.0078603,Myeloid,Mast
2217881,CLEC2B,SF1,1.0077349,Neuronal,Lymphoid
9355517,RBCK1,SF1,1.0077122,Pericyte,Lymphoid
2216711,CLEC2B,NPR2,1.0077102,Neuronal,Fibroblast
9354347,RBCK1,NPR2,1.0076851,Pericyte,Fibroblast
2218827,CLEC2B,SCAMP3,1.007526,Neuronal,Mast
9356463,RBCK1,SCAMP3,1.0074975,Pericyte,Mast
2217061,CLEC2B,TRPV4,1.007396,Neuronal,Myeloid
9354697,RBCK1,TRPV4,1.0073706,Pericyte,Myeloid
9754163,SDK1,SMAD2,1.006743,Myeloid,Pericyte
2218811,CLEC2B,SMAD2,1.00641,Neuronal,Pericyte
