,Src,Dst,Prob,Src Cell,Dst Cell
4214485,PPP1R1B,HHEX,0.9377434,Fibroblast,Endothelial
4215423,PPP1R1B,NLGN1,0.93695015,Fibroblast,Cardiomyocyte
4216171,PPP1R1B,MAP2K6,0.93263704,Fibroblast,vSMCs
4215503,PPP1R1B,TIMELESS,0.92920744,Fibroblast,Mast
4216288,PPP1R1B,MCOLN3,0.9280931,Fibroblast,Myeloid
4216269,PPP1R1B,SUMO3,0.9251905,Fibroblast,Pericyte
4215873,PPP1R1B,HIC1,0.92450464,Fibroblast,Neuronal
10714561,DUSP7,HHEX,0.92377865,Cardiomyocyte,Endothelial
6543097,HTATIP2,HHEX,0.92324954,Myeloid,Endothelial
6544035,HTATIP2,NLGN1,0.92270386,Myeloid,Cardiomyocyte
4216922,PPP1R1B,RAB12,0.92088336,Fibroblast,Lymphoid
5690919,STIP1,NLGN1,0.9199681,Mast,Cardiomyocyte
8413273,PTTG1,HHEX,0.91990787,Mast,Endothelial
7402285,TFDP1,HHEX,0.91969913,Pericyte,Endothelial
757419,CCL13,NLGN1,0.91948456,Endothelial,Cardiomyocyte
7403223,TFDP1,NLGN1,0.91912967,Pericyte,Cardiomyocyte
10716247,DUSP7,MAP2K6,0.9188455,Cardiomyocyte,vSMCs
6544783,HTATIP2,MAP2K6,0.91835576,Myeloid,vSMCs
8680441,EMSY,HHEX,0.9176071,Neuronal,Endothelial
9671115,PRTG,NLGN1,0.91758156,vSMCs,Cardiomyocyte
9670177,PRTG,HHEX,0.91751325,vSMCs,Endothelial
5420715,IL4R,NLGN1,0.91749865,Neuronal,Cardiomyocyte
8280707,CADM4,TIMELESS,0.91580534,Myeloid,Mast
10715579,DUSP7,TIMELESS,0.91569525,Cardiomyocyte,Mast
5691667,STIP1,MAP2K6,0.9153469,Mast,vSMCs
758167,CCL13,MAP2K6,0.91519016,Endothelial,vSMCs
7403971,TFDP1,MAP2K6,0.91480947,Pericyte,vSMCs
10716364,DUSP7,MCOLN3,0.91439426,Cardiomyocyte,Myeloid
2621523,ITM2B,NLGN1,0.9136822,Lymphoid,Cardiomyocyte
3276361,BAD,HHEX,0.91344565,Lymphoid,Endothelial
5421463,IL4R,MAP2K6,0.91296065,Neuronal,vSMCs
757499,CCL13,TIMELESS,0.91201746,Endothelial,Mast
7403303,TFDP1,TIMELESS,0.91172415,Pericyte,Mast
10716345,DUSP7,SUMO3,0.9115893,Cardiomyocyte,Pericyte
6544881,HTATIP2,SUMO3,0.9111336,Myeloid,Pericyte
5691784,STIP1,MCOLN3,0.9110222,Mast,Myeloid
10715949,DUSP7,HIC1,0.9108911,Cardiomyocyte,Neuronal
9671195,PRTG,TIMELESS,0.91076773,vSMCs,Mast
758284,CCL13,MCOLN3,0.9107528,Endothelial,Myeloid
5420795,IL4R,TIMELESS,0.91058666,Neuronal,Mast
8279678,CADM4,PPP1R12B,0.91043,Myeloid,Neuronal
7404088,TFDP1,MCOLN3,0.9103835,Pericyte,Myeloid
8281713,CADM4,APBA2,0.909116,Myeloid,Fibroblast
2622271,ITM2B,MAP2K6,0.9090376,Lymphoid,vSMCs
10716585,DUSP7,APBA2,0.90901875,Cardiomyocyte,Fibroblast
9671980,PRTG,MCOLN3,0.9086746,vSMCs,Myeloid
5421580,IL4R,MCOLN3,0.90862244,Neuronal,Myeloid
5691765,STIP1,SUMO3,0.90846217,Mast,Pericyte
758265,CCL13,SUMO3,0.9079506,Endothelial,Pericyte
5689970,STIP1,PPP1R12B,0.90782803,Mast,Neuronal
10716998,DUSP7,RAB12,0.9074218,Cardiomyocyte,Lymphoid
757869,CCL13,HIC1,0.90725857,Endothelial,Neuronal
8282126,CADM4,RAB12,0.90723103,Myeloid,Lymphoid
2621603,ITM2B,TIMELESS,0.9070663,Lymphoid,Mast
7403673,TFDP1,HIC1,0.9069029,Pericyte,Neuronal
5692005,STIP1,APBA2,0.9065182,Mast,Fibroblast
9671961,PRTG,SUMO3,0.90610296,vSMCs,Pericyte
5421561,IL4R,SUMO3,0.9060162,Neuronal,Pericyte
9670166,PRTG,PPP1R12B,0.905426,vSMCs,Neuronal
758505,CCL13,APBA2,0.90536815,Endothelial,Fibroblast
7404309,TFDP1,APBA2,0.90507597,Pericyte,Fibroblast
2622388,ITM2B,MCOLN3,0.9047619,Lymphoid,Myeloid
5692418,STIP1,RAB12,0.90463626,Mast,Lymphoid
9672201,PRTG,APBA2,0.90411603,vSMCs,Fibroblast
5421801,IL4R,APBA2,0.90393806,Neuronal,Fibroblast
758918,CCL13,RAB12,0.90378803,Endothelial,Lymphoid
7404722,TFDP1,RAB12,0.9034709,Pericyte,Lymphoid
9672614,PRTG,RAB12,0.9022615,vSMCs,Lymphoid
2622369,ITM2B,SUMO3,0.9022607,Lymphoid,Pericyte
5422214,IL4R,RAB12,0.9021267,Neuronal,Lymphoid
2620574,ITM2B,PPP1R12B,0.9017313,Lymphoid,Neuronal
2622609,ITM2B,APBA2,0.9004386,Lymphoid,Fibroblast
