,Src,Dst,Prob,Src Cell,Dst Cell
10228409,ETS1,ESRRB,0.8096571,Lymphoid,Fibroblast
10229520,ETS1,CNKSR1,0.8096553,Lymphoid,Cardiomyocyte
2669880,SLA2,CNKSR1,0.80960894,Fibroblast,Cardiomyocyte
2799317,SFRP1,ESRRB,0.8087993,Myeloid,Fibroblast
2800428,SFRP1,CNKSR1,0.8087976,Myeloid,Cardiomyocyte
6488057,ATAD2,ESRRB,0.8086369,Cardiomyocyte,Fibroblast
11133137,NCS1,ESRRB,0.80745095,Pericyte,Fibroblast
11134248,NCS1,CNKSR1,0.8074492,Pericyte,Cardiomyocyte
10230083,ETS1,CHAMP1,0.806508,Lymphoid,Myeloid
2670443,SLA2,CHAMP1,0.80646145,Fibroblast,Myeloid
4195877,HTR2B,ESRRB,0.8056587,vSMCs,Fibroblast
4196988,HTR2B,CNKSR1,0.8056569,vSMCs,Cardiomyocyte
6489731,ATAD2,CHAMP1,0.8054914,Cardiomyocyte,Myeloid
11134811,NCS1,CHAMP1,0.80431026,Pericyte,Myeloid
3931745,JAZF1,ESRRB,0.8034841,Neuronal,Fibroblast
3932856,JAZF1,CNKSR1,0.80348235,Neuronal,Cardiomyocyte
2644481,ITGB4,ESRRB,0.80303526,Mast,Fibroblast
2645592,ITGB4,CNKSR1,0.80303353,Mast,Cardiomyocyte
4197551,HTR2B,CHAMP1,0.802525,vSMCs,Myeloid
3933419,JAZF1,CHAMP1,0.80035853,Neuronal,Myeloid
2646155,ITGB4,CHAMP1,0.7999117,Mast,Myeloid
10230637,ETS1,PDPK1,0.7998769,Lymphoid,Mast
2670997,SLA2,PDPK1,0.7998324,Fibroblast,Mast
2669347,SLA2,GAB2,0.7997785,Fibroblast,Lymphoid
10231316,ETS1,DOCK1,0.79963243,Lymphoid,Neuronal
2671676,SLA2,DOCK1,0.7995871,Fibroblast,Neuronal
10230532,ETS1,PRKD2,0.79943615,Lymphoid,Endothelial
2670892,SLA2,PRKD2,0.79939246,Fibroblast,Endothelial
10229000,ETS1,RIMS3,0.79923993,Lymphoid,vSMCs
2669360,SLA2,RIMS3,0.79919344,Fibroblast,vSMCs
10230299,ETS1,RALB,0.79911655,Lymphoid,Pericyte
2670659,SLA2,RALB,0.7990723,Fibroblast,Pericyte
2801545,SFRP1,PDPK1,0.79903007,Myeloid,Mast
2799895,SFRP1,GAB2,0.7989753,Myeloid,Lymphoid
6490285,ATAD2,PDPK1,0.79887056,Cardiomyocyte,Mast
6488635,ATAD2,GAB2,0.798817,Cardiomyocyte,Lymphoid
2802224,SFRP1,DOCK1,0.7987855,Myeloid,Neuronal
6490964,ATAD2,DOCK1,0.79862535,Cardiomyocyte,Neuronal
2801440,SFRP1,PRKD2,0.79859006,Myeloid,Endothelial
6490180,ATAD2,PRKD2,0.7984313,Cardiomyocyte,Endothelial
2799908,SFRP1,RIMS3,0.79839295,Myeloid,vSMCs
2801207,SFRP1,RALB,0.7982706,Myeloid,Pericyte
6488648,ATAD2,RIMS3,0.7982321,Cardiomyocyte,vSMCs
6489947,ATAD2,RALB,0.79811144,Cardiomyocyte,Pericyte
11135365,NCS1,PDPK1,0.79769844,Pericyte,Mast
11133715,NCS1,GAB2,0.7976442,Pericyte,Lymphoid
11136044,NCS1,DOCK1,0.79745394,Pericyte,Neuronal
11135260,NCS1,PRKD2,0.79725945,Pericyte,Endothelial
11133728,NCS1,RIMS3,0.7970617,Pericyte,vSMCs
4198105,HTR2B,PDPK1,0.7959276,vSMCs,Mast
4196455,HTR2B,GAB2,0.7958733,vSMCs,Lymphoid
4198784,HTR2B,DOCK1,0.7956838,vSMCs,Neuronal
4198000,HTR2B,PRKD2,0.79548943,vSMCs,Endothelial
4197767,HTR2B,RALB,0.7951711,vSMCs,Pericyte
8847029,CSF3,ESRRB,0.7939612,Endothelial,Fibroblast
8848140,CSF3,CNKSR1,0.7939595,Endothelial,Cardiomyocyte
3933973,JAZF1,PDPK1,0.79378045,Neuronal,Mast
3932323,JAZF1,GAB2,0.7937278,Neuronal,Lymphoid
3933868,JAZF1,PRKD2,0.79334426,Neuronal,Endothelial
2645059,ITGB4,GAB2,0.79328233,Mast,Lymphoid
3932336,JAZF1,RIMS3,0.7931453,Neuronal,vSMCs
2647388,ITGB4,DOCK1,0.79309297,Mast,Neuronal
3933635,JAZF1,RALB,0.79302627,Neuronal,Pericyte
2646604,ITGB4,PRKD2,0.7928996,Mast,Endothelial
2645072,ITGB4,RIMS3,0.79270273,Mast,vSMCs
2646371,ITGB4,RALB,0.7925822,Mast,Pericyte
8848703,CSF3,CHAMP1,0.7908721,Endothelial,Myeloid
8849257,CSF3,PDPK1,0.78437483,Endothelial,Mast
8847607,CSF3,GAB2,0.78432554,Endothelial,Lymphoid
8849936,CSF3,DOCK1,0.7841323,Endothelial,Neuronal
8847620,CSF3,RIMS3,0.78374374,Endothelial,vSMCs
8848919,CSF3,RALB,0.7836301,Endothelial,Pericyte
